"Plot Title: 2021997_SM_LSA_C1_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021997, SEN S/N: 2373627)","Temp, °F (LGR S/N: 2021997, SEN S/N: 9721342)","RH, % (LGR S/N: 2021997, SEN S/N: 9721342)","Water Content, m³/m³ (LGR S/N: 2021997, SEN S/N: 20152222)"
1662,09/05/19 08:00:00 PM,60.647,54.604,65.900,0.1246
1663,09/05/19 09:00:00 PM,59.486,50.180,77.300,0.1246
1664,09/05/19 10:00:00 PM,58.152,44.901,86.200,0.1246
1665,09/05/19 11:00:00 PM,56.944,44.856,87.100,0.1242
1666,09/06/19 12:00:00 AM,55.906,43.351,87.900,0.1237
1667,09/06/19 01:00:00 AM,54.865,42.109,89.400,0.1237
1668,09/06/19 02:00:00 AM,53.865,42.708,86.800,0.1229
1669,09/06/19 03:00:00 AM,52.992,42.156,88.100,0.1229
1670,09/06/19 04:00:00 AM,52.291,41.878,88.000,0.1237
1671,09/06/19 05:00:00 AM,51.589,40.764,89.100,0.1229
1672,09/06/19 06:00:00 AM,50.929,41.184,88.500,0.1229
1673,09/06/19 07:00:00 AM,50.400,41.601,87.400,0.1229
1674,09/06/19 08:00:00 AM,50.135,46.301,85.400,0.1229
1675,09/06/19 09:00:00 AM,50.929,55.515,81.300,0.1229
1676,09/06/19 10:00:00 AM,54.082,69.514,49.300,0.1224
1677,09/06/19 11:00:00 AM,58.798,72.567,39.800,0.1229
1678,09/06/19 12:00:00 PM,64.033,75.160,36.200,0.1229
1679,09/06/19 01:00:00 PM,67.842,78.165,31.600,0.1242
1680,09/06/19 02:00:00 PM,68.785,70.201,38.000,0.1242
1681,09/06/19 03:00:00 PM,67.714,68.185,43.300,0.1242
1682,09/06/19 04:00:00 PM,67.071,66.087,43.500,0.1242
1683,09/06/19 05:00:00 PM,65.788,61.848,48.000,0.1242
1684,09/06/19 06:00:00 PM,64.589,61.032,51.700,0.1229
1685,09/06/19 07:00:00 PM,63.219,52.423,72.900,0.1229
1686,09/06/19 08:00:00 PM,61.506,48.094,81.100,0.1229
1687,09/06/19 09:00:00 PM,60.089,47.064,82.700,0.1224
1688,09/06/19 10:00:00 PM,58.712,48.315,80.000,0.1229
1689,09/06/19 11:00:00 PM,57.722,53.472,62.700,0.1224
1690,09/07/19 12:00:00 AM,56.901,48.094,79.700,0.1242
1691,09/07/19 01:00:00 AM,55.949,45.896,85.600,0.1237
1692,09/07/19 02:00:00 AM,55.213,45.579,85.200,0.1237
1693,09/07/19 03:00:00 AM,54.516,45.489,91.200,0.1242
1694,09/07/19 04:00:00 AM,53.994,43.167,91.400,0.1242
1695,09/07/19 05:00:00 AM,53.166,39.643,92.500,0.1242
1696,09/07/19 06:00:00 AM,52.335,38.889,92.100,0.1237
1697,09/07/19 07:00:00 AM,51.458,37.989,91.900,0.1237
1698,09/07/19 08:00:00 AM,51.105,45.217,90.400,0.1237
1699,09/07/19 09:00:00 AM,51.895,60.604,71.400,0.1229
1700,09/07/19 10:00:00 AM,55.429,63.819,54.900,0.1229
1701,09/07/19 11:00:00 AM,59.830,68.571,46.100,0.1237
1702,09/07/19 12:00:00 PM,64.332,70.502,34.000,0.1237
1703,09/07/19 01:00:00 PM,68.142,70.416,37.400,0.1242
1704,09/07/19 02:00:00 PM,71.017,71.490,34.400,0.1246
1705,09/07/19 03:00:00 PM,72.523,72.007,37.100,0.1251
1706,09/07/19 04:00:00 PM,72.351,69.771,38.300,0.1246
1707,09/07/19 05:00:00 PM,70.543,60.003,50.200,0.1237
1708,09/07/19 06:00:00 PM,68.443,62.062,44.400,0.1242
1709,09/07/19 07:00:00 PM,66.429,54.516,56.900,0.1237
1710,09/07/19 08:00:00 PM,64.117,47.467,66.600,0.1242
1711,09/07/19 09:00:00 PM,61.891,44.445,71.600,0.1229
1712,09/07/19 10:00:00 PM,59.959,45.082,69.400,0.1219
1713,09/07/19 11:00:00 PM,58.368,41.322,78.700,0.1219
1714,09/08/19 12:00:00 AM,56.901,40.251,79.800,0.1219
1715,09/08/19 01:00:00 AM,55.647,39.736,80.400,0.1219
1716,09/08/19 02:00:00 AM,54.473,39.220,81.500,0.1219
1717,09/08/19 03:00:00 AM,53.427,38.368,83.800,0.1209
1718,09/08/19 04:00:00 AM,52.509,37.513,87.100,0.1204
1719,09/08/19 05:00:00 AM,51.721,38.511,84.900,0.1204
1720,09/08/19 06:00:00 AM,50.974,37.560,88.500,0.1204
1721,09/08/19 07:00:00 AM,50.400,38.842,89.700,0.1204
1722,09/08/19 08:00:00 AM,50.533,46.211,85.800,0.1204
1723,09/08/19 09:00:00 AM,51.678,55.690,61.700,0.1204
1724,09/08/19 10:00:00 AM,54.952,65.359,44.700,0.1204
1725,09/08/19 11:00:00 AM,57.722,59.616,52.000,0.1209
1726,09/08/19 12:00:00 PM,59.873,68.270,40.700,0.1219
1727,09/08/19 01:00:00 PM,64.418,69.129,39.200,0.1219
1728,09/08/19 02:00:00 PM,64.845,52.466,79.700,0.1219
1729,09/08/19 03:00:00 PM,64.503,55.256,61.900,0.1229
1730,09/08/19 04:00:00 PM,62.962,53.253,77.300,0.1229
1731,09/08/19 05:00:00 PM,61.848,56.208,66.300,0.1237
1732,09/08/19 06:00:00 PM,60.861,56.165,70.400,0.1229
1733,09/08/19 07:00:00 PM,59.830,50.576,80.800,0.1224
1734,09/08/19 08:00:00 PM,58.755,49.249,86.200,0.1224
1735,09/08/19 09:00:00 PM,57.679,49.383,83.400,0.1219
1736,09/08/19 10:00:00 PM,56.642,47.914,76.800,0.1219
1737,09/08/19 11:00:00 PM,55.733,50.929,54.800,0.1219
1738,09/09/19 12:00:00 AM,54.952,45.851,69.000,0.1224
1739,09/09/19 01:00:00 AM,54.212,51.589,46.100,0.1219
1740,09/09/19 02:00:00 AM,53.602,44.082,68.600,0.1214
1741,09/09/19 03:00:00 AM,52.772,41.277,67.900,0.1214
1742,09/09/19 04:00:00 AM,51.809,38.842,70.100,0.1214
1743,09/09/19 05:00:00 AM,50.752,35.200,76.700,0.1219
1744,09/09/19 06:00:00 AM,49.649,33.485,80.600,0.1209
1745,09/09/19 07:00:00 AM,48.628,32.841,82.700,0.1209
1746,09/09/19 08:00:00 AM,47.914,34.223,85.200,0.1204
1747,09/09/19 09:00:00 AM,48.315,55.515,53.000,0.1194
1748,09/09/19 10:00:00 AM,51.809,60.346,38.300,0.1194
1749,09/09/19 11:00:00 AM,56.858,60.733,34.700,0.1199
1750,09/09/19 12:00:00 PM,61.848,64.288,30.900,0.1204
1751,09/09/19 01:00:00 PM,66.130,63.946,29.100,0.1204
1752,09/09/19 02:00:00 PM,69.042,63.775,27.900,0.1219
1753,09/09/19 03:00:00 PM,70.716,66.900,23.600,0.1237
1754,09/09/19 04:00:00 PM,70.201,66.173,22.700,0.1224
1755,09/09/19 05:00:00 PM,68.056,60.861,28.800,0.1224
1756,09/09/19 06:00:00 PM,65.959,60.775,28.400,0.1214
1757,09/09/19 07:00:00 PM,63.732,46.391,47.200,0.1209
1758,09/09/19 08:00:00 PM,61.290,41.277,61.900,0.1209
1759,09/09/19 09:00:00 PM,59.056,37.560,64.600,0.1199
1760,09/09/19 10:00:00 PM,57.117,38.226,60.600,0.1194
1761,09/09/19 11:00:00 PM,55.472,37.179,65.800,0.1189
1762,09/10/19 12:00:00 AM,53.994,35.346,66.600,0.1189
1763,09/10/19 01:00:00 AM,52.729,36.795,55.600,0.1184
1764,09/10/19 02:00:00 AM,51.633,36.072,58.100,0.1179
1765,09/10/19 03:00:00 AM,50.752,35.298,62.900,0.1179
1766,09/10/19 04:00:00 AM,49.914,33.039,67.100,0.1179
1767,09/10/19 05:00:00 AM,49.028,32.891,69.000,0.1174
1768,09/10/19 06:00:00 AM,48.227,31.491,70.700,0.1174
1769,09/10/19 07:00:00 AM,47.377,31.541,72.200,0.1174
1770,09/10/19 08:00:00 AM,46.796,33.485,71.100,0.1169
1771,09/10/19 09:00:00 AM,47.422,58.325,43.500,0.1174
1772,09/10/19 10:00:00 AM,51.282,60.733,34.100,0.1179
1773,09/10/19 11:00:00 AM,56.512,61.290,35.600,0.1184
1774,09/10/19 12:00:00 PM,60.217,58.066,37.300,0.1189
1775,09/10/19 01:00:00 PM,63.048,62.105,38.300,0.1199
1776,09/10/19 02:00:00 PM,66.558,67.114,28.900,0.1204
1777,09/10/19 03:00:00 PM,68.227,60.433,33.500,0.1199
1778,09/10/19 04:00:00 PM,67.586,63.946,32.100,0.1214
1779,09/10/19 05:00:00 PM,66.173,56.165,47.900,0.1204
1780,09/10/19 06:00:00 PM,64.375,53.121,56.900,0.1204
1781,09/10/19 07:00:00 PM,62.704,50.576,63.200,0.1209
1782,09/10/19 08:00:00 PM,61.032,49.782,57.900,0.1204
1783,09/10/19 09:00:00 PM,59.486,50.092,59.000,0.1199
1784,09/10/19 10:00:00 PM,58.109,45.036,78.000,0.1194
1785,09/10/19 11:00:00 PM,56.901,43.945,85.300,0.1189
1786,09/11/19 12:00:00 AM,55.949,43.167,85.700,0.1194
1787,09/11/19 01:00:00 AM,55.168,42.984,87.700,0.1194
1788,09/11/19 02:00:00 AM,54.473,41.277,91.200,0.1184
1789,09/11/19 03:00:00 AM,53.645,38.606,92.300,0.1189
1790,09/11/19 04:00:00 AM,52.772,38.984,91.600,0.1189
1791,09/11/19 05:00:00 AM,51.984,38.322,92.100,0.1189
1792,09/11/19 06:00:00 AM,51.282,38.700,92.100,0.1184
1793,09/11/19 07:00:00 AM,50.886,43.443,87.400,0.1179
1794,09/11/19 08:00:00 AM,50.841,44.355,84.300,0.1179
1795,09/11/19 09:00:00 AM,51.589,56.512,58.400,0.1179
1796,09/11/19 10:00:00 AM,53.427,53.209,55.600,0.1199
1797,09/11/19 11:00:00 AM,54.561,56.815,49.800,0.1194
1798,09/11/19 12:00:00 PM,55.992,52.335,50.800,0.1189
1799,09/11/19 01:00:00 PM,57.247,54.691,54.400,0.1199
1800,09/11/19 02:00:00 PM,58.152,55.472,50.700,0.1199
1801,09/11/19 03:00:00 PM,59.401,58.239,46.900,0.1204
1802,09/11/19 04:00:00 PM,60.217,59.445,38.600,0.1194
1803,09/11/19 05:00:00 PM,59.702,55.256,37.800,0.1204
1804,09/11/19 06:00:00 PM,58.798,54.691,29.500,0.1204
1805,09/11/19 07:00:00 PM,57.333,46.706,42.700,0.1189
1806,09/11/19 08:00:00 PM,55.647,42.800,53.700,0.1204
1807,09/11/19 09:00:00 PM,54.255,41.137,68.700,0.1204
1808,09/11/19 10:00:00 PM,53.166,39.970,73.900,0.1194
1809,09/11/19 11:00:00 PM,52.160,35.249,84.000,0.1189
1810,09/12/19 12:00:00 AM,51.193,36.698,75.100,0.1194
1811,09/12/19 01:00:00 AM,50.311,35.055,81.600,0.1194
1812,09/12/19 02:00:00 AM,49.428,31.743,91.200,0.1184
1813,09/12/19 03:00:00 AM,48.315,30.429,89.100,0.1189
1814,09/12/19 04:00:00 AM,47.422,30.276,91.300,0.1179
1815,09/12/19 05:00:00 AM,46.616,28.580,90.000,0.1179
1816,09/12/19 06:00:00 AM,45.896,30.072,90.300,0.1174
1817,09/12/19 07:00:00 AM,45.489,30.326,89.400,0.1174
1818,09/12/19 08:00:00 AM,45.354,32.443,88.100,0.1174
1819,09/12/19 09:00:00 AM,45.806,47.871,64.600,0.1179
1820,09/12/19 10:00:00 AM,49.116,51.501,47.300,0.1174
1821,09/12/19 11:00:00 AM,53.865,53.690,36.900,0.1179
1822,09/12/19 12:00:00 PM,58.842,58.411,32.800,0.1184
1823,09/12/19 01:00:00 PM,63.090,57.592,35.600,0.1189
1824,09/12/19 02:00:00 PM,65.959,60.733,35.300,0.1199
1825,09/12/19 03:00:00 PM,67.456,61.547,32.500,0.1199
1826,09/12/19 04:00:00 PM,67.071,61.848,31.800,0.1194
1827,09/12/19 05:00:00 PM,65.017,54.561,39.000,0.1194
1828,09/12/19 06:00:00 PM,62.834,55.647,38.900,0.1189
1829,09/12/19 07:00:00 PM,60.604,42.708,60.900,0.1184
1830,09/12/19 08:00:00 PM,58.239,35.928,73.700,0.1184
1831,09/12/19 09:00:00 PM,55.992,33.780,73.400,0.1179
1832,09/12/19 10:00:00 PM,54.037,31.942,78.500,0.1174
1833,09/12/19 11:00:00 PM,52.291,30.884,80.700,0.1169
1834,09/13/19 12:00:00 AM,50.797,30.326,79.300,0.1169
1835,09/13/19 01:00:00 AM,49.516,29.714,74.100,0.1164
1836,09/13/19 02:00:00 AM,48.315,29.867,69.900,0.1164
1837,09/13/19 03:00:00 AM,47.244,28.269,73.500,0.1164
1838,09/13/19 04:00:00 AM,46.256,28.321,75.500,0.1159
1839,09/13/19 05:00:00 AM,45.399,27.851,78.500,0.1159
1840,09/13/19 06:00:00 AM,44.582,27.486,79.600,0.1153
1841,09/13/19 07:00:00 AM,43.853,26.748,80.600,0.1153
1842,09/13/19 08:00:00 AM,43.306,28.942,77.600,0.1148
1843,09/13/19 09:00:00 AM,43.945,51.193,47.900,0.1153
1844,09/13/19 10:00:00 AM,48.227,60.517,32.800,0.1159
1845,09/13/19 11:00:00 AM,54.037,64.161,23.000,0.1164
1846,09/13/19 12:00:00 PM,59.702,65.359,18.700,0.1169
1847,09/13/19 01:00:00 PM,64.418,63.390,17.800,0.1184
1848,09/13/19 02:00:00 PM,67.586,65.188,16.800,0.1184
1849,09/13/19 03:00:00 PM,69.170,67.372,18.300,0.1194
1850,09/13/19 04:00:00 PM,68.785,65.230,20.000,0.1204
1851,09/13/19 05:00:00 PM,66.558,60.303,19.100,0.1189
1852,09/13/19 06:00:00 PM,64.247,59.702,18.600,0.1189
1853,09/13/19 07:00:00 PM,61.804,45.624,34.500,0.1179
1854,09/13/19 08:00:00 PM,59.229,40.626,38.000,0.1179
1855,09/13/19 09:00:00 PM,56.901,37.560,40.300,0.1174
1856,09/13/19 10:00:00 PM,54.952,39.078,36.600,0.1169
1857,09/13/19 11:00:00 PM,53.298,37.225,41.700,0.1164
1858,09/14/19 12:00:00 AM,51.940,37.416,48.300,0.1169
1859,09/14/19 01:00:00 AM,50.752,35.055,56.000,0.1164
1860,09/14/19 02:00:00 AM,49.692,34.223,58.200,0.1159
1861,09/14/19 03:00:00 AM,48.717,32.592,60.200,0.1159
1862,09/14/19 04:00:00 AM,47.691,31.239,65.200,0.1159
1863,09/14/19 05:00:00 AM,46.841,31.339,64.800,0.1153
1864,09/14/19 06:00:00 AM,45.986,30.276,59.100,0.1148
1865,09/14/19 07:00:00 AM,45.172,30.429,59.000,0.1143
1866,09/14/19 08:00:00 AM,44.537,31.993,62.800,0.1148
1867,09/14/19 09:00:00 AM,45.127,54.820,37.400,0.1143
1868,09/14/19 10:00:00 AM,49.561,65.145,21.800,0.1153
1869,09/14/19 11:00:00 AM,55.602,67.714,18.700,0.1164
1870,09/14/19 12:00:00 PM,61.376,68.270,18.100,0.1169
1871,09/14/19 01:00:00 PM,66.301,71.577,14.900,0.1179
1872,09/14/19 02:00:00 PM,69.256,70.372,16.900,0.1189
1873,09/14/19 03:00:00 PM,70.846,72.394,17.600,0.1194
1874,09/14/19 04:00:00 PM,70.502,69.728,19.200,0.1194
1875,09/14/19 05:00:00 PM,68.270,64.204,21.600,0.1189
1876,09/14/19 06:00:00 PM,65.916,65.658,21.800,0.1184
1877,09/14/19 07:00:00 PM,63.561,50.400,38.400,0.1179
1878,09/14/19 08:00:00 PM,61.119,43.990,52.200,0.1174
1879,09/14/19 09:00:00 PM,58.928,46.211,45.800,0.1169
1880,09/14/19 10:00:00 PM,57.247,41.832,55.700,0.1179
1881,09/14/19 11:00:00 PM,55.690,40.998,53.700,0.1174
1882,09/15/19 12:00:00 AM,54.430,40.858,53.700,0.1179
1883,09/15/19 01:00:00 AM,53.341,41.277,54.600,0.1179
1884,09/15/19 02:00:00 AM,52.335,39.454,56.900,0.1179
1885,09/15/19 03:00:00 AM,51.370,37.846,57.200,0.1164
1886,09/15/19 04:00:00 AM,50.445,36.795,60.300,0.1148
1887,09/15/19 05:00:00 AM,49.649,37.035,58.600,0.1148
1888,09/15/19 06:00:00 AM,48.983,37.513,58.700,0.1148
1889,09/15/19 07:00:00 AM,48.272,34.468,65.500,0.1148
1890,09/15/19 08:00:00 AM,47.691,37.656,61.600,0.1148
1891,09/15/19 09:00:00 AM,48.360,59.014,40.600,0.1148
1892,09/15/19 10:00:00 AM,52.115,67.413,26.500,0.1153
1893,09/15/19 11:00:00 AM,57.376,68.657,21.600,0.1164
1894,09/15/19 12:00:00 PM,62.148,68.099,20.300,0.1174
1895,09/15/19 01:00:00 PM,64.589,69.557,20.400,0.1179
1896,09/15/19 02:00:00 PM,65.701,68.013,21.300,0.1179
1897,09/15/19 03:00:00 PM,65.658,65.403,23.400,0.1179
1898,09/15/19 04:00:00 PM,64.717,59.916,25.800,0.1179
1899,09/15/19 05:00:00 PM,63.475,57.592,29.100,0.1174
1900,09/15/19 06:00:00 PM,62.148,55.472,35.100,0.1174
1901,09/15/19 07:00:00 PM,60.775,51.895,44.000,0.1174
1902,09/15/19 08:00:00 PM,59.358,48.805,50.500,0.1174
1903,09/15/19 09:00:00 PM,58.195,49.649,52.300,0.1169
1904,09/15/19 10:00:00 PM,57.160,46.751,64.000,0.1164
1905,09/15/19 11:00:00 PM,56.251,45.307,66.200,0.1164
1906,09/16/19 12:00:00 AM,55.515,46.661,62.000,0.1164
1907,09/16/19 01:00:00 AM,54.820,43.990,73.100,0.1164
1908,09/16/19 02:00:00 AM,54.082,42.064,85.200,0.1159
1909,09/16/19 03:00:00 AM,53.515,42.800,85.500,0.1159
1910,09/16/19 04:00:00 AM,53.035,43.030,90.700,0.1159
1911,09/16/19 05:00:00 AM,52.641,42.939,91.100,0.1179
1912,09/16/19 06:00:00 AM,52.335,42.616,90.800,0.1179
1913,09/16/19 07:00:00 AM,51.984,42.708,90.600,0.1184
1914,09/16/19 08:00:00 AM,51.721,44.310,89.900,0.1184
1915,09/16/19 09:00:00 AM,52.029,49.428,87.400,0.1184
1916,09/16/19 10:00:00 AM,52.992,52.729,78.200,0.1184
1917,09/16/19 11:00:00 AM,53.690,50.445,85.400,0.1189
1918,09/16/19 12:00:00 PM,54.909,56.295,66.800,0.1189
1919,09/16/19 01:00:00 PM,56.251,58.885,58.600,0.1189
1920,09/16/19 02:00:00 PM,58.712,66.857,46.100,0.1189
1921,09/16/19 03:00:00 PM,61.590,64.717,43.500,0.1189
1922,09/16/19 04:00:00 PM,62.406,63.819,36.400,0.1194
1923,09/16/19 05:00:00 PM,61.290,59.099,36.800,0.1184
1924,09/16/19 06:00:00 PM,59.659,54.909,42.700,0.1184
1925,09/16/19 07:00:00 PM,58.325,51.413,55.400,0.1179
1926,09/16/19 08:00:00 PM,56.988,48.182,65.700,0.1174
1927,09/16/19 09:00:00 PM,55.819,44.355,71.800,0.1174
1928,09/16/19 10:00:00 PM,54.430,38.179,82.700,0.1174
1929,09/16/19 11:00:00 PM,52.947,36.313,88.000,0.1169
1930,09/17/19 12:00:00 AM,51.678,38.179,81.700,0.1169
1931,09/17/19 01:00:00 AM,50.709,37.989,84.600,0.1164
1932,09/17/19 02:00:00 AM,50.268,40.719,82.400,0.1164
1933,09/17/19 03:00:00 AM,50.002,41.787,79.400,0.1164
1934,09/17/19 04:00:00 AM,49.471,41.925,79.500,0.1164
1935,09/17/19 05:00:00 AM,49.294,42.616,78.600,0.1164
1936,09/17/19 06:00:00 AM,49.116,41.277,90.500,0.1174
1937,09/17/19 07:00:00 AM,48.895,40.858,91.100,0.1174
1938,09/17/19 08:00:00 AM,48.805,42.616,89.700,0.1174
1939,09/17/19 09:00:00 AM,48.895,46.706,90.500,0.1194
1940,09/17/19 10:00:00 AM,49.516,45.444,89.900,0.1194
1941,09/17/19 11:00:00 AM,50.092,49.914,87.100,0.1199
1942,09/17/19 12:00:00 PM,51.017,50.752,89.000,0.1204
1943,09/17/19 01:00:00 PM,52.029,49.825,89.300,0.1219
1944,09/17/19 02:00:00 PM,52.992,56.642,86.600,0.1229
1945,09/17/19 03:00:00 PM,54.691,50.356,85.900,0.1224
1946,09/17/19 04:00:00 PM,55.429,68.356,54.400,0.1229
1947,09/17/19 05:00:00 PM,55.558,59.702,58.600,0.1229
1948,09/17/19 06:00:00 PM,55.125,54.037,60.200,0.1224
1949,09/17/19 07:00:00 PM,54.387,48.137,74.700,0.1229
1950,09/17/19 08:00:00 PM,53.253,44.037,89.700,0.1224
1951,09/17/19 09:00:00 PM,52.335,43.671,84.400,0.1224
1952,09/17/19 10:00:00 PM,51.589,44.445,89.600,0.1229
1953,09/17/19 11:00:00 PM,50.929,42.202,89.900,0.1224
1954,09/18/19 12:00:00 AM,50.180,40.158,89.900,0.1229
1955,09/18/19 01:00:00 AM,49.428,39.502,90.000,0.1224
1956,09/18/19 02:00:00 AM,48.805,38.464,90.100,0.1224
1957,09/18/19 03:00:00 AM,48.360,38.368,89.500,0.1224
1958,09/18/19 04:00:00 AM,47.871,37.560,89.700,0.1224
1959,09/18/19 05:00:00 AM,47.422,36.698,89.800,0.1224
1960,09/18/19 06:00:00 AM,46.886,33.928,90.300,0.1224
1961,09/18/19 07:00:00 AM,46.166,34.027,91.000,0.1224
1962,09/18/19 08:00:00 AM,45.851,38.557,89.600,0.1229
1963,09/18/19 09:00:00 AM,46.346,58.066,71.300,0.1224
1964,09/18/19 10:00:00 AM,49.692,61.848,55.400,0.1219
1965,09/18/19 11:00:00 AM,53.298,72.997,44.300,0.1219
1966,09/18/19 12:00:00 PM,56.340,82.753,33.700,0.1224
1967,09/18/19 01:00:00 PM,60.647,74.424,34.000,0.1224
1968,09/18/19 02:00:00 PM,62.062,85.622,28.500,0.1229
1969,09/18/19 03:00:00 PM,64.033,89.685,24.600,0.1229
1970,09/18/19 04:00:00 PM,64.247,81.288,29.100,0.1229
1971,09/18/19 05:00:00 PM,62.362,59.142,48.300,0.1229
1972,09/18/19 06:00:00 PM,60.390,51.413,62.700,0.1237
1973,09/18/19 07:00:00 PM,58.368,44.400,79.000,0.1237
1974,09/18/19 08:00:00 PM,56.469,41.648,79.100,0.1229
1975,09/18/19 09:00:00 PM,54.691,37.513,88.700,0.1229
1976,09/18/19 10:00:00 PM,53.078,35.055,90.000,0.1229
1977,09/18/19 11:00:00 PM,51.678,33.534,90.100,0.1229
1978,09/19/19 12:00:00 AM,50.445,32.990,90.000,0.1224
1979,09/19/19 01:00:00 AM,49.471,35.589,89.400,0.1224
1980,09/19/19 02:00:00 AM,48.762,32.443,89.800,0.1224
1981,09/19/19 03:00:00 AM,47.871,30.529,90.100,0.1224
1982,09/19/19 04:00:00 AM,46.931,29.149,90.600,0.1219
1983,09/19/19 05:00:00 AM,46.076,28.735,90.800,0.1219
1984,09/19/19 06:00:00 AM,45.354,28.216,91.100,0.1219
1985,09/19/19 07:00:00 AM,44.627,28.580,90.800,0.1219
1986,09/19/19 08:00:00 AM,44.127,29.714,90.600,0.1219
1987,09/19/19 09:00:00 AM,44.492,54.648,79.400,0.1219
1988,09/19/19 10:00:00 AM,48.182,67.372,38.800,0.1214
1989,09/19/19 11:00:00 AM,53.121,67.071,37.400,0.1214
1990,09/19/19 12:00:00 PM,56.426,78.910,29.200,0.1219
1991,09/19/19 01:00:00 PM,59.185,72.221,33.900,0.1224
1992,09/19/19 02:00:00 PM,60.517,78.121,24.900,0.1224
1993,09/19/19 03:00:00 PM,61.633,76.375,26.500,0.1224
1994,09/19/19 04:00:00 PM,61.633,72.912,27.400,0.1229
1995,09/19/19 05:00:00 PM,60.775,60.604,36.700,0.1229
1996,09/19/19 06:00:00 PM,59.616,56.988,40.400,0.1229
1997,09/19/19 07:00:00 PM,58.325,51.633,63.200,0.1229
1998,09/19/19 08:00:00 PM,56.685,40.626,77.500,0.1229
1999,09/19/19 09:00:00 PM,54.952,39.549,82.300,0.1224
2000,09/19/19 10:00:00 PM,53.690,43.671,71.000,0.1224
2001,09/19/19 11:00:00 PM,52.686,40.345,81.000,0.1219
2002,09/20/19 12:00:00 AM,51.809,42.294,74.000,0.1219
2003,09/20/19 01:00:00 AM,51.237,42.570,80.300,0.1219
2004,09/20/19 02:00:00 AM,50.841,41.601,88.200,0.1224
2005,09/20/19 03:00:00 AM,50.223,39.078,87.800,0.1224
2006,09/20/19 04:00:00 AM,49.471,34.468,88.600,0.1229
2007,09/20/19 05:00:00 AM,48.583,33.485,89.000,0.1229
2008,09/20/19 06:00:00 AM,47.602,29.714,89.800,0.1229
2009,09/20/19 07:00:00 AM,46.706,30.783,90.200,0.1224
2010,09/20/19 08:00:00 AM,46.121,31.642,89.700,0.1224
2011,09/20/19 09:00:00 AM,46.301,51.193,84.200,0.1224
2012,09/20/19 10:00:00 AM,49.471,63.990,46.200,0.1219
2013,09/20/19 11:00:00 AM,53.472,60.517,40.000,0.1214
2014,09/20/19 12:00:00 PM,56.035,60.517,35.200,0.1219
2015,09/20/19 01:00:00 PM,58.582,70.543,28.700,0.1224
2016,09/20/19 02:00:00 PM,60.861,78.953,23.400,0.1229
2017,09/20/19 03:00:00 PM,61.506,60.089,47.700,0.1229
2018,09/20/19 04:00:00 PM,60.217,52.246,62.400,0.1229
2019,09/20/19 05:00:00 PM,58.971,54.648,43.600,0.1224
2020,09/20/19 06:00:00 PM,57.636,50.841,44.700,0.1224
2021,09/20/19 07:00:00 PM,56.122,45.986,42.500,0.1229
2022,09/20/19 08:00:00 PM,54.516,41.832,41.300,0.1224
2023,09/20/19 09:00:00 PM,52.903,39.549,42.600,0.1224
2024,09/20/19 10:00:00 PM,51.721,39.924,43.200,0.1219
2025,09/20/19 11:00:00 PM,50.664,38.084,45.100,0.1219
2026,09/21/19 12:00:00 AM,49.604,34.858,50.900,0.1214
2027,09/21/19 01:00:00 AM,48.583,30.072,67.500,0.1214
2028,09/21/19 02:00:00 AM,47.512,27.747,70.500,0.1214
2029,09/21/19 03:00:00 AM,46.391,24.391,72.900,0.1209
2030,09/21/19 04:00:00 AM,45.217,22.858,76.600,0.1209
2031,09/21/19 05:00:00 AM,44.127,21.463,79.500,0.1209
2032,09/21/19 06:00:00 AM,43.122,20.386,82.800,0.1204
2033,09/21/19 07:00:00 AM,42.109,19.006,84.800,0.1204
2034,09/21/19 08:00:00 AM,41.369,21.799,83.200,0.1204
2035,09/21/19 09:00:00 AM,41.740,57.376,32.800,0.1199
2036,09/21/19 10:00:00 AM,45.761,69.685,20.500,0.1199
2037,09/21/19 11:00:00 AM,51.501,73.126,18.800,0.1204
2038,09/21/19 12:00:00 PM,56.642,79.700,17.100,0.1209
2039,09/21/19 01:00:00 PM,61.032,84.722,15.100,0.1214
2040,09/21/19 02:00:00 PM,63.903,79.128,15.000,0.1219
2041,09/21/19 03:00:00 PM,64.931,79.128,14.900,0.1219
2042,09/21/19 04:00:00 PM,64.204,75.508,16.900,0.1224
2043,09/21/19 05:00:00 PM,62.276,57.290,25.800,0.1224
2044,09/21/19 06:00:00 PM,60.517,47.959,31.200,0.1224
2045,09/21/19 07:00:00 PM,58.325,40.811,41.300,0.1219
2046,09/21/19 08:00:00 PM,55.949,34.810,50.100,0.1219
2047,09/21/19 09:00:00 PM,53.820,31.087,56.600,0.1219
2048,09/21/19 10:00:00 PM,51.809,26.960,66.400,0.1214
2049,09/21/19 11:00:00 PM,50.092,28.425,64.500,0.1209
2050,09/22/19 12:00:00 AM,48.672,25.686,70.700,0.1209
2051,09/22/19 01:00:00 AM,47.377,24.445,75.100,0.1204
2052,09/22/19 02:00:00 AM,46.211,22.690,79.100,0.1204
2053,09/22/19 03:00:00 AM,45.127,22.746,78.200,0.1199
2054,09/22/19 04:00:00 AM,44.082,20.215,83.700,0.1199
2055,09/22/19 05:00:00 AM,43.122,20.331,83.000,0.1199
