Plot Title: 9735551_Pfeiler_B2,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735551, SEN S/N: 9700882)","PAR, uE (LGR S/N: 9735551, SEN S/N: 9700889)","PAR, uE (LGR S/N: 9735551, SEN S/N: 9700899)","Temp, °F (LGR S/N: 9735551, SEN S/N: 9719154)","Temp, °F (LGR S/N: 9735551, SEN S/N: 9721332)","RH, % (LGR S/N: 9735551, SEN S/N: 9721332)","Voltage, V (LGR S/N: 9735551, SEN S/N: 9725502)","Solar Radiation, W/m² (LGR S/N: 9735551, SEN S/N: 9734411)","Solar Radiation, W/m² (LGR S/N: 9735551, SEN S/N: 9734415)","Solar Radiation, W/m² (LGR S/N: 9735551, SEN S/N: 9734419)","Water Content, m³/m³ (LGR S/N: 9735551, SEN S/N: 10769151)","Water Content, m³/m³ (LGR S/N: 9735551, SEN S/N: 10769152)","Batt, V (LGR S/N: 9735551)"
1,6/9/17 9:34,1646.2,71.2,58.7,50.135,59.358,33.5,-0.1988,815.6,80.6,81.9,0.123,0.1456,4.484
2,6/9/17 10:34,1353.7,61.2,43.7,57.765,60.303,32.2,-0.1988,674.4,66.9,60.6,0.123,0.1456,4.363
3,6/9/17 11:34,896.2,38.7,28.7,61.075,59.014,30.1,-0.1988,446.9,44.4,39.4,0.123,0.1456,4.369
4,6/9/17 12:34,2188.7,106.2,73.7,66.558,65.273,35.7,-0.1988,1123.1,110.6,91.9,0.1238,0.1463,4.381
5,6/9/17 13:34,2091.2,96.2,66.2,68.698,65.574,27.5,-0.1988,1073.1,100.6,81.9,0.1252,0.147,4.393
6,6/9/17 14:34,1986.2,86.2,56.2,71.877,69.085,30.7,-0.1988,1000.6,89.4,73.1,0.1259,0.1477,4.363
7,6/9/17 15:34,1753.7,68.7,46.2,72.826,68.27,29.9,-0.1988,863.1,71.9,60.6,0.1267,0.1477,4.363
8,6/9/17 16:34,1448.7,51.2,33.7,72.48,68.227,22.3,-0.1988,716.9,55.6,49.4,0.1267,0.1485,4.363
9,6/9/17 17:34,1051.2,33.7,21.2,69.901,67.114,22.4,-0.1988,526.9,41.9,36.9,0.1267,0.1477,4.381
10,6/9/17 18:34,606.2,18.7,11.2,66.772,65.444,20.3,-0.1988,315.6,25.6,21.9,0.1267,0.1477,4.484
11,6/9/17 19:34,91.2,1.2,1.2,61.075,57.722,31.8,-0.1988,29.4,1.9,0.6,0.1259,0.147,4.369
12,6/9/17 20:34,8.7,1.2,1.2,56.901,55.949,34.3,-0.1937,3.1,0.6,0.6,0.1252,0.1463,4.369
13,6/9/17 21:34,1.2,1.2,1.2,53.602,55.256,33.6,-0.1988,0.6,0.6,0.6,0.1245,0.147,4.393
14,6/9/17 22:34,1.2,1.2,1.2,51.809,54.212,34.1,-0.1988,0.6,0.6,0.6,0.1238,0.1456,4.363
15,6/9/17 23:34,1.2,1.2,1.2,50.488,54.777,30.8,-0.1988,0.6,0.6,0.6,0.1223,0.1456,4.363
16,6/10/17 0:34,1.2,1.2,1.2,49.561,55.168,30.4,-0.1988,0.6,0.6,0.6,0.1216,0.1448,4.363
17,6/10/17 1:34,1.2,1.2,1.2,48.805,53.776,31.5,-0.1988,0.6,0.6,0.6,0.1209,0.1448,4.363
18,6/10/17 2:34,1.2,1.2,1.2,47.826,54.648,31.4,-0.1988,0.6,0.6,0.6,0.1201,0.1441,4.363
19,6/10/17 3:34,1.2,1.2,1.2,47.154,51.94,35,-0.1988,0.6,0.6,0.6,0.1209,0.1441,4.363
20,6/10/17 4:34,1.2,1.2,1.2,46.166,52.072,32.6,-0.1988,0.6,0.6,0.6,0.1201,0.1441,4.357
21,6/10/17 5:34,1.2,1.2,1.2,45.082,48.272,38.7,-0.1988,0.6,0.6,0.6,0.1201,0.1434,4.351
22,6/10/17 6:34,53.7,1.2,1.2,44.537,51.105,33,-0.1988,13.1,0.6,0.6,0.1201,0.1434,4.369
23,6/10/17 7:34,78.7,1.2,1.2,44.31,48.628,36.8,-0.1988,19.4,0.6,0.6,0.1201,0.1426,4.375
24,6/10/17 8:34,1098.7,51.2,43.7,49.204,56.079,29.3,-0.1988,539.4,63.1,65.6,0.1201,0.1434,4.381
25,6/10/17 9:34,1476.2,73.7,56.2,59.014,59.142,28.4,-0.1988,718.1,81.9,78.1,0.1201,0.1434,4.381
26,6/10/17 10:34,1783.7,91.2,63.7,66.385,63.347,27.3,-0.1988,878.1,98.1,86.9,0.1209,0.1441,4.393
27,6/10/17 11:34,1998.7,103.7,68.7,70.803,64.546,23.7,-0.1988,1013.1,106.9,90.6,0.1216,0.1441,4.393
28,6/10/17 12:34,2108.7,106.2,71.2,73.342,66.686,21.3,-0.1988,1085.6,109.4,90.6,0.1223,0.1448,4.363
29,6/10/17 13:34,2098.7,98.7,66.2,73.731,68.871,21,-0.1988,1083.1,103.1,84.4,0.123,0.1456,4.363
30,6/10/17 14:34,1996.2,86.2,56.2,75.898,69.3,23.6,-0.1988,1010.6,91.9,75.6,0.1238,0.1463,4.369
31,6/10/17 15:34,1911.2,76.2,48.7,76.899,70.887,21.6,-0.1988,950.6,81.9,70.6,0.1238,0.1463,4.393
32,6/10/17 16:34,946.2,33.7,21.2,75.508,68.4,23.6,-0.1937,460.6,38.1,34.4,0.1238,0.147,4.363
33,6/10/17 17:34,1096.2,36.2,23.7,72.869,67.757,24.1,-0.1988,545.6,45.6,41.9,0.1245,0.1456,4.369
34,6/10/17 18:34,643.7,18.7,11.2,69.985,67.456,24.8,-0.1988,329.4,28.1,24.4,0.123,0.1448,4.393
35,6/10/17 19:34,66.2,1.2,1.2,63.819,60.046,21.1,-0.1988,21.9,0.6,0.6,0.123,0.1448,4.369
36,6/10/17 20:34,6.2,1.2,1.2,59.056,53.951,22.4,-0.1988,1.9,0.6,0.6,0.1223,0.1434,4.369
37,6/10/17 21:34,1.2,1.2,1.2,55.472,53.602,24.8,-0.1988,0.6,0.6,0.6,0.1201,0.1434,4.363
38,6/10/17 22:34,1.2,1.2,1.2,53.253,52.992,22.5,-0.1988,0.6,0.6,0.6,0.1201,0.1434,4.363
39,6/10/17 23:34,1.2,1.2,1.2,51.633,54.952,18.3,-0.1988,0.6,0.6,0.6,0.1194,0.1426,4.363
40,6/11/17 0:34,1.2,1.2,1.2,49.825,56.251,17.4,-0.1988,0.6,0.6,0.6,0.1187,0.1426,4.363
41,6/11/17 1:34,1.2,1.2,1.2,49.383,54.473,24.2,-0.1988,0.6,0.6,0.6,0.1187,0.1419,4.363
42,6/11/17 2:34,1.2,1.2,1.2,48.493,48.315,35.1,-0.1988,0.6,0.6,0.6,0.118,0.1412,4.363
43,6/11/17 3:34,1.2,1.2,1.2,47.602,51.105,33.2,-0.1988,0.6,0.6,0.6,0.1172,0.1412,4.363
44,6/11/17 4:34,1.2,1.2,1.2,46.031,40.626,55.8,-0.1988,0.6,0.6,0.6,0.1172,0.1412,4.393
45,6/11/17 5:34,3.7,1.2,1.2,44.31,39.124,62.4,-0.1988,0.6,0.6,0.6,0.1165,0.1412,4.363
46,6/11/17 6:34,61.2,1.2,1.2,43.534,39.36,65.1,-0.1988,16.9,0.6,0.6,0.1165,0.1405,4.393
47,6/11/17 7:34,86.2,1.2,1.2,43.122,42.341,56.1,-0.1988,23.1,0.6,0.6,0.1158,0.1412,4.393
48,6/11/17 8:34,1101.2,51.2,41.2,48.538,54.777,40.3,-0.1988,538.1,64.4,68.1,0.1165,0.1405,4.393
49,6/11/17 9:34,1538.7,76.2,56.2,60.046,59.702,33.6,-0.1988,755.6,86.9,84.4,0.1172,0.1405,4.472
50,6/11/17 10:34,991.2,46.2,33.7,64.546,57.074,31,-0.1988,481.9,53.1,49.4,0.1172,0.1412,4.369
51,6/11/17 11:34,2091.2,101.2,68.7,65.959,61.891,34.3,-0.1988,1061.9,113.1,99.4,0.1165,0.1419,4.381
52,6/11/17 12:34,1406.2,68.7,46.2,68.527,61.119,31.8,-0.1988,704.4,74.4,64.4,0.1172,0.1419,4.363
53,6/11/17 13:34,2106.2,98.7,63.7,71.274,67.114,31.9,-0.1988,1084.4,105.6,88.1,0.118,0.1419,4.369
54,6/11/17 14:34,1988.7,86.2,56.2,74.295,67.928,24.3,-0.1937,1005.6,93.1,79.4,0.1187,0.1426,4.393
55,6/11/17 15:34,1771.2,68.7,43.7,75.898,69.858,28.2,-0.1988,870.6,75.6,66.9,0.1194,0.1426,4.363
56,6/11/17 16:34,1461.2,51.2,33.7,76.203,69.085,22.8,-0.1988,721.9,58.1,55.6,0.1187,0.1426,4.369
57,6/11/17 17:34,1071.2,36.2,21.2,74.424,68.4,27.9,-0.1988,534.4,44.4,43.1,0.1187,0.1426,4.363
58,6/11/17 18:34,708.7,21.2,13.7,70.93,64.161,30,-0.1988,363.1,31.9,29.4,0.1187,0.1412,4.369
59,6/11/17 19:34,91.2,1.2,1.2,64.674,56.34,30.2,-0.1988,34.4,1.9,1.9,0.1172,0.1412,4.369
60,6/11/17 20:34,8.7,1.2,1.2,59.659,51.062,42,-0.1988,3.1,0.6,0.6,0.1172,0.1405,4.369
61,6/11/17 21:34,1.2,1.2,1.2,55.429,43.671,53.5,-0.1988,0.6,0.6,0.6,0.1165,0.1397,4.369
62,6/11/17 22:34,1.2,1.2,1.2,52.423,40.719,58.9,-0.1988,0.6,0.6,0.6,0.1158,0.1397,4.363
63,6/11/17 23:34,1.2,1.2,1.2,50.002,40.064,59.5,-0.1988,0.6,0.6,0.6,0.115,0.139,4.363
64,6/12/17 0:34,1.2,1.2,1.2,47.959,38.131,63.5,-0.1988,0.6,0.6,0.6,0.1143,0.139,4.363
65,6/12/17 1:34,1.2,1.2,1.2,46.301,38.037,61.5,-0.1988,0.6,0.6,0.6,0.1143,0.1383,4.363
66,6/12/17 2:34,1.2,1.2,1.2,44.809,36.266,65.3,-0.1988,0.6,0.6,0.6,0.1136,0.1376,4.363
67,6/12/17 3:34,1.2,1.2,1.2,43.443,35.249,66.3,-0.1988,0.6,0.6,0.6,0.1136,0.1376,4.351
68,6/12/17 4:34,1.2,1.2,1.2,42.247,34.174,68.6,-0.1988,0.6,0.6,0.6,0.1129,0.1376,4.351
69,6/12/17 5:34,3.7,1.2,1.2,41.137,33.831,67.7,-0.1988,0.6,0.6,0.6,0.1129,0.1376,4.351
70,6/12/17 6:34,51.2,1.2,1.2,40.438,35.006,64.4,-0.1988,11.9,0.6,0.6,0.1129,0.1368,4.363
71,6/12/17 7:34,71.2,1.2,1.2,40.579,42.433,44,-0.1988,16.9,0.6,0.6,0.1121,0.1368,4.393
72,6/12/17 8:34,1101.2,51.2,41.2,46.841,53.865,36.8,-0.1988,538.1,65.6,71.9,0.1129,0.1368,4.393
73,6/12/17 9:34,1483.7,73.7,53.7,56.988,56.165,33.1,-0.1988,719.4,85.6,84.4,0.1129,0.1368,4.393
74,6/12/17 10:34,1786.2,91.2,61.2,64.589,60.647,29.2,-0.1988,875.6,100.6,93.1,0.1136,0.1376,4.369
75,6/12/17 11:34,2003.7,101.2,66.2,68.785,62.791,25.2,-0.1988,1015.6,109.4,95.6,0.1129,0.1383,4.381
76,6/12/17 12:34,2106.2,103.7,76.2,71.103,66.686,26.3,-0.1988,1085.6,111.9,99.4,0.1136,0.1376,4.363
77,6/12/17 13:34,2141.2,98.7,73.7,71.146,67.928,20.3,-0.1988,1105.6,108.1,96.9,0.1136,0.1383,4.381
78,6/12/17 14:34,2093.7,91.2,68.7,73.256,67.842,19.5,-0.1937,1066.9,100.6,93.1,0.1143,0.1383,4.363
79,6/12/17 15:34,671.2,26.2,18.7,71.62,63.304,20.3,-0.1988,325.6,31.9,29.4,0.1136,0.1376,4.4
80,6/12/17 16:34,973.7,33.7,26.2,72.136,64.503,14.9,-0.1988,466.9,39.4,39.4,0.1136,0.1383,4.375
81,6/12/17 17:34,323.7,11.2,6.2,68.828,59.572,17.3,-0.1988,146.9,13.1,11.9,0.1143,0.1368,4.369
82,6/12/17 18:34,733.7,21.2,13.7,65.403,60.39,20.1,-0.1988,383.1,35.6,31.9,0.1121,0.1368,4.393
83,6/12/17 19:34,83.7,1.2,1.2,61.72,55.558,19.6,-0.1937,33.1,1.9,1.9,0.1136,0.1361,4.381
84,6/12/17 20:34,8.7,1.2,1.2,57.333,52.16,23,-0.1988,3.1,0.6,0.6,0.1114,0.1361,4.375
85,6/12/17 21:34,1.2,1.2,1.2,53.994,47.199,30,-0.1988,0.6,0.6,0.6,0.1114,0.1354,4.363
86,6/12/17 22:34,1.2,1.2,1.2,51.105,43.396,31.8,-0.1988,0.6,0.6,0.6,0.11,0.1347,4.363
87,6/12/17 23:34,1.2,1.2,1.2,48.672,40.298,32.6,-0.1988,0.6,0.6,0.6,0.1092,0.1347,4.363
88,6/13/17 0:34,1.2,1.2,1.2,46.301,36.842,34.2,-0.1988,0.6,0.6,0.6,0.1085,0.1347,4.363
89,6/13/17 1:34,1.2,1.2,1.2,44.355,35.443,33,-0.1988,0.6,0.6,0.6,0.1085,0.1339,4.363
90,6/13/17 2:34,1.2,1.2,1.2,42.892,37.179,26.5,-0.1988,0.6,0.6,0.6,0.1078,0.1332,4.363
91,6/13/17 3:34,1.2,1.2,1.2,41.693,37.274,25.6,-0.1988,0.6,0.6,0.6,0.1078,0.1332,4.357
92,6/13/17 4:34,1.2,1.2,1.2,40.532,34.468,32.5,-0.1988,0.6,0.6,0.6,0.1078,0.1332,4.351
93,6/13/17 5:34,3.7,1.2,1.2,39.267,35.782,27,-0.1988,0.6,0.6,0.6,0.1071,0.1332,4.351
94,6/13/17 6:34,53.7,1.2,1.2,39.031,37.942,19.1,-0.1988,14.4,0.6,0.6,0.1071,0.1332,4.381
95,6/13/17 7:34,81.2,1.2,1.2,38.748,37.513,24.8,-0.1988,20.6,0.6,0.6,0.1063,0.1325,4.393
96,6/13/17 8:34,1093.7,51.2,38.7,43.9,44.856,25.7,-0.1988,543.1,68.1,69.4,0.1071,0.1325,4.393
97,6/13/17 9:34,1473.7,73.7,53.7,54.082,46.974,22.7,-0.1988,726.9,86.9,84.4,0.1078,0.1332,4.393
98,6/13/17 10:34,1793.7,88.7,63.7,60.647,48.004,21.6,-0.1988,883.1,103.1,94.4,0.1071,0.1332,4.393
99,6/13/17 11:34,2001.2,101.2,71.2,65.788,51.193,26.8,-0.1988,1014.4,110.6,99.4,0.1085,0.1325,4.381
100,6/13/17 12:34,2103.7,103.7,73.7,69.042,52.246,31.9,-0.1988,1081.9,113.1,99.4,0.1085,0.1332,4.418
101,6/13/17 13:34,2108.7,96.2,71.2,68.913,53.515,31.7,-0.1988,1088.1,106.9,96.9,0.1085,0.1332,4.393
102,6/13/17 14:34,2011.2,86.2,63.7,70.673,54.387,31.4,-0.1988,1015.6,95.6,88.1,0.1085,0.1332,4.381
103,6/13/17 15:34,1171.2,43.7,33.7,71.877,54.126,28.8,-0.1988,568.1,50.6,49.4,0.1092,0.1332,4.369
104,6/13/17 16:34,1566.2,53.7,41.2,70.416,54.255,31.9,-0.1988,771.9,65.6,66.9,0.1092,0.1325,4.418
105,6/13/17 17:34,161.2,3.7,3.7,67.928,52.423,30.7,-0.1988,64.4,5.6,5.6,0.1085,0.1325,4.393
106,6/13/17 18:34,663.7,18.7,13.7,64.589,52.992,31.8,-0.1988,339.4,31.9,29.4,0.1078,0.1318,4.393
107,6/13/17 19:34,73.7,1.2,1.2,58.582,47.467,32.9,-0.1988,25.6,1.9,1.9,0.1071,0.131,4.393
108,6/13/17 20:34,8.7,1.2,1.2,54.473,45.579,35.9,-0.1988,3.1,0.6,0.6,0.1063,0.131,4.381
109,6/13/17 21:34,1.2,1.2,1.2,51.413,40.905,46.1,-0.1988,0.6,0.6,0.6,0.1056,0.1303,4.369
110,6/13/17 22:34,1.2,1.2,1.2,48.983,42.294,42.5,-0.1988,0.6,0.6,0.6,0.1049,0.1296,4.363
111,6/13/17 23:34,1.2,1.2,1.2,46.751,35.346,60.1,-0.1988,0.6,0.6,0.6,0.1063,0.1296,4.363
112,6/14/17 0:34,1.2,1.2,1.2,44.856,35.395,60.4,-0.1988,0.6,0.6,0.6,0.1049,0.1296,4.363
113,6/14/17 1:34,1.2,1.2,1.2,43.306,33.237,68.9,-0.1988,0.6,0.6,0.6,0.1049,0.1288,4.363
114,6/14/17 2:34,1.2,1.2,1.2,41.925,31.188,74.5,-0.1988,0.6,0.6,0.6,0.1034,0.1281,4.357
115,6/14/17 3:34,1.2,1.2,1.2,40.858,31.942,69.7,-0.1988,0.6,0.6,0.6,0.1034,0.1281,4.351
116,6/14/17 4:34,1.2,1.2,1.2,39.83,30.783,73.8,-0.1988,0.6,0.6,0.6,0.1027,0.1281,4.351
117,6/14/17 5:34,3.7,1.2,1.2,38.984,30.936,70.8,-0.1988,0.6,0.6,0.6,0.1027,0.1281,4.351
118,6/14/17 6:34,53.7,1.2,1.2,38.415,31.138,72.7,-0.1988,13.1,0.6,0.6,0.1027,0.1281,4.369
119,6/14/17 7:34,76.2,1.2,1.2,38.322,33.336,68.8,-0.1988,19.4,0.6,0.6,0.102,0.1274,4.393
120,6/14/17 8:34,1101.2,51.2,38.7,44.764,49.161,47.5,-0.1988,535.6,66.9,70.6,0.102,0.1274,4.393
121,6/14/17 9:34,1476.2,71.2,53.7,56.426,54.648,34.4,-0.1988,716.9,86.9,84.4,0.102,0.1281,4.4
122,6/14/17 10:34,1783.7,88.7,63.7,64.161,57.376,34.2,-0.1988,870.6,101.9,94.4,0.1034,0.1267,4.369
123,6/14/17 11:34,1998.7,101.2,71.2,69.129,58.626,34.9,-0.1988,1013.1,111.9,99.4,0.1034,0.1274,4.393
124,6/14/17 12:34,2111.2,103.7,73.7,71.017,60.26,26.9,-0.1988,1086.9,113.1,100.6,0.1042,0.1267,4.375
125,6/14/17 13:34,2103.7,96.2,71.2,72.136,60.174,30.5,-0.1988,1081.9,106.9,96.9,0.1049,0.1274,4.46
126,6/14/17 14:34,2003.7,86.2,63.7,74.597,61.761,26.2,-0.1988,1014.4,95.6,89.4,0.1049,0.1274,4.381
127,6/14/17 15:34,1783.7,68.7,51.2,76.071,63.518,26.8,-0.1988,881.9,78.1,78.1,0.1056,0.1274,4.369
128,6/14/17 16:34,1471.2,48.7,36.2,74.856,62.233,24,-0.1988,728.1,61.9,63.1,0.1049,0.1274,4.466
129,6/14/17 17:34,1088.7,33.7,23.7,72.394,61.547,23.7,-0.1988,541.9,46.9,48.1,0.1049,0.1274,4.393
130,6/14/17 18:34,661.2,18.7,11.2,69.514,60.174,23.9,-0.1988,333.1,31.9,29.4,0.1042,0.1267,4.381
131,6/14/17 19:34,66.2,1.2,1.2,62.406,53.602,31.2,-0.1988,20.6,0.6,0.6,0.1034,0.1259,4.381
132,6/14/17 20:34,11.2,1.2,1.2,57.592,44.809,48.4,-0.1988,3.1,0.6,0.6,0.1027,0.1252,4.381
133,6/14/17 21:34,1.2,1.2,1.2,53.865,40.764,57,-0.1988,0.6,0.6,0.6,0.102,0.1245,4.369
134,6/14/17 22:34,1.2,1.2,1.2,51.237,40.858,57.2,-0.1988,0.6,0.6,0.6,0.1012,0.1245,4.363
135,6/14/17 23:34,1.2,1.2,1.2,49.161,39.22,59.8,-0.1988,0.6,0.6,0.6,0.1005,0.1238,4.363
136,6/15/17 0:34,1.2,1.2,1.2,47.334,36.891,64.7,-0.1988,0.6,0.6,0.6,0.0998,0.1238,4.363
137,6/15/17 1:34,1.2,1.2,1.2,45.806,35.782,68.6,-0.1988,0.6,0.6,0.6,0.0998,0.1238,4.363
138,6/15/17 2:34,1.2,1.2,1.2,44.445,36.842,61.4,-0.1988,0.6,0.6,0.6,0.0998,0.1238,4.363
139,6/15/17 3:34,1.2,1.2,1.2,43.443,36.169,62.3,-0.1988,0.6,0.6,0.6,0.0991,0.123,4.351
140,6/15/17 4:34,1.2,1.2,1.2,42.525,34.516,66.7,-0.1988,0.6,0.6,0.6,0.0991,0.123,4.351
141,6/15/17 5:34,3.7,1.2,1.2,41.601,34.223,66.9,-0.1988,0.6,0.6,0.6,0.0983,0.1223,4.351
142,6/15/17 6:34,53.7,1.2,1.2,40.998,34.713,71.3,-0.1988,13.1,0.6,0.6,0.0983,0.123,4.393
143,6/15/17 7:34,76.2,1.2,1.2,40.764,34.858,74.4,-0.1988,19.4,0.6,0.6,0.0983,0.123,4.381
144,6/15/17 8:34,1093.7,48.7,38.7,46.841,52.903,43.3,-0.1988,535.6,68.1,71.9,0.0983,0.1216,4.393
145,6/15/17 9:34,1471.2,71.2,51.2,59.486,59.788,31,-0.1988,716.9,86.9,86.9,0.0983,0.1223,4.381
146,6/15/17 10:34,1773.7,86.2,61.2,67.372,63.561,31.9,-0.1988,874.4,103.1,95.6,0.0983,0.1223,4.393
147,6/15/17 11:34,1986.2,98.7,68.7,71.92,63.946,28.8,-0.1988,1011.9,110.6,100.6,0.0991,0.1216,4.369
148,6/15/17 12:34,2101.2,101.2,71.2,74.034,64.803,23.9,-0.1988,1083.1,113.1,100.6,0.0991,0.1209,4.363
149,6/15/17 13:34,2103.7,93.7,68.7,74.034,67.242,26.5,-0.1988,1095.6,108.1,99.4,0.0998,0.1216,4.381
150,6/15/17 14:34,2006.2,83.7,61.2,76.681,67.5,20.5,-0.1988,1028.1,98.1,91.9,0.0998,0.1216,4.363
151,6/15/17 15:34,1813.7,68.7,51.2,78.733,67.413,18.7,-0.1988,906.9,81.9,83.1,0.0998,0.1216,4.393
152,6/15/17 16:34,1473.7,48.7,36.2,77.902,67.543,20.4,-0.1988,734.4,63.1,66.9,0.1005,0.1209,4.369
153,6/15/17 17:34,1111.2,33.7,23.7,76.246,68.099,19.8,-0.1988,560.6,50.6,51.9,0.0998,0.1201,4.363
154,6/15/17 18:34,551.2,16.2,11.2,72.05,64.974,19.8,-0.1988,278.1,26.9,25.6,0.0991,0.1187,4.46
155,6/15/17 19:34,68.7,1.2,1.2,65.53,54.82,33,-0.1988,25.6,1.9,0.6,0.0983,0.1194,4.381
156,6/15/17 20:34,6.2,1.2,1.2,60.046,45.036,50.9,-0.1988,0.6,0.6,0.6,0.0976,0.1187,4.375
157,6/15/17 21:34,1.2,1.2,1.2,56.122,44.082,47.9,-0.1988,0.6,0.6,0.6,0.0969,0.118,4.369
158,6/15/17 22:34,1.2,1.2,1.2,53.515,43.945,43.5,-0.1988,0.6,0.6,0.6,0.0962,0.1165,4.363
159,6/15/17 23:34,1.2,1.2,1.2,51.413,42.478,48.4,-0.1988,0.6,0.6,0.6,0.0962,0.1158,4.363
160,6/16/17 0:34,1.2,1.2,1.2,49.959,41.693,51.5,-0.1988,0.6,0.6,0.6,0.0954,0.1158,4.363
161,6/16/17 1:34,1.2,1.2,1.2,48.405,40.017,55.7,-0.1988,0.6,0.6,0.6,0.0947,0.1165,4.363
162,6/16/17 2:34,1.2,1.2,1.2,47.154,39.783,56.8,-0.1988,0.6,0.6,0.6,0.0947,0.1158,4.363
163,6/16/17 3:34,1.2,1.2,1.2,46.211,38.653,61.1,-0.1988,0.6,0.6,0.6,0.094,0.1158,4.357
164,6/16/17 4:34,1.2,1.2,1.2,45.082,37.798,63.6,-0.1988,0.6,0.6,0.6,0.094,0.1158,4.351
165,6/16/17 5:34,3.7,1.2,1.2,44.173,37.081,65.8,-0.1988,0.6,0.6,0.6,0.0933,0.115,4.351
166,6/16/17 6:34,53.7,1.2,1.2,43.716,37.893,67.4,-0.1988,13.1,0.6,0.6,0.0933,0.115,4.381
167,6/16/17 7:34,76.2,1.2,1.2,43.534,41.043,57.7,-0.1988,19.4,0.6,0.6,0.0933,0.115,4.393
168,6/16/17 8:34,1096.2,48.7,36.2,49.561,59.142,34.4,-0.1988,533.1,68.1,74.4,0.0933,0.1136,4.381
169,6/16/17 9:34,1468.7,68.7,48.7,60.948,63.819,26.6,-0.1988,711.9,86.9,88.1,0.0925,0.1143,4.381
170,6/16/17 10:34,1778.7,86.2,58.7,68.443,65.487,28.4,-0.1988,865.6,101.9,96.9,0.0925,0.1129,4.393
171,6/16/17 11:34,1988.7,96.2,66.2,71.661,66.943,28.8,-0.1988,998.1,109.4,100.6,0.0933,0.1136,4.381
172,6/16/17 12:34,2101.2,98.7,68.7,75.117,68.099,30.1,-0.1988,1070.6,111.9,101.9,0.0933,0.1136,4.363
173,6/16/17 13:34,2096.2,93.7,66.2,75.767,67.456,27.6,-0.1988,1073.1,106.9,99.4,0.0933,0.1136,4.363
174,6/16/17 14:34,1996.2,83.7,58.7,77.553,68.056,25.6,-0.1988,1001.9,95.6,91.9,0.094,0.1136,4.381
175,6/16/17 15:34,1798.7,66.2,48.7,79.788,68.698,25.9,-0.1988,879.4,80.6,81.9,0.094,0.1129,4.363
176,6/16/17 16:34,1496.2,48.7,36.2,79.612,68.571,27.8,-0.1988,733.1,63.1,69.4,0.094,0.1129,4.363
177,6/16/17 17:34,1088.7,31.2,21.2,77.378,68.185,25.1,-0.1988,536.9,48.1,50.6,0.0933,0.1114,4.381
178,6/16/17 18:34,651.2,16.2,11.2,73.774,67.028,28.7,-0.1988,328.1,31.9,30.6,0.0925,0.1121,4.369
179,6/16/17 19:34,71.2,1.2,1.2,66.857,55.472,41.7,-0.1988,23.1,0.6,1.9,0.0933,0.1107,4.369
180,6/16/17 20:34,8.7,1.2,1.2,61.761,52.509,42.9,-0.1988,1.9,0.6,0.6,0.0918,0.11,4.375
181,6/16/17 21:34,1.2,1.2,1.2,58.066,47.109,55.1,-0.1988,0.6,0.6,0.6,0.0918,0.11,4.369
182,6/16/17 22:34,1.2,1.2,1.2,55.386,45.806,55.1,-0.1988,0.6,0.6,0.6,0.0911,0.1092,4.363
183,6/16/17 23:34,1.2,1.2,1.2,53.602,46.121,56.2,-0.1988,0.6,0.6,0.6,0.0904,0.1085,4.363
184,6/17/17 0:34,1.2,1.2,1.2,52.029,44.355,62.4,-0.1988,0.6,0.6,0.6,0.0896,0.1071,4.363
185,6/17/17 1:34,1.2,1.2,1.2,50.709,43.259,64.8,-0.1988,0.6,0.6,0.6,0.0896,0.1063,4.363
186,6/17/17 2:34,1.2,1.2,1.2,49.561,42.525,65.1,-0.1988,0.6,0.6,0.6,0.0889,0.1078,4.363
187,6/17/17 3:34,1.2,1.2,1.2,48.493,42.57,66,-0.1988,0.6,0.6,0.6,0.0882,0.1078,4.363
188,6/17/17 4:34,1.2,1.2,1.2,47.781,44.537,61.2,-0.1988,0.6,0.6,0.6,0.0882,0.1078,4.363
189,6/17/17 5:34,3.7,1.2,1.2,47.334,46.571,53.5,-0.1988,3.1,0.6,0.6,0.0882,0.1078,4.357
190,6/17/17 6:34,56.2,1.2,1.2,47.244,45.534,57.3,-0.1988,15.6,0.6,0.6,0.0874,0.1071,4.375
191,6/17/17 7:34,166.2,6.2,3.7,47.736,48.182,58.7,-0.1988,69.4,6.9,8.1,0.0874,0.1071,4.381
192,6/17/17 8:34,1111.2,48.7,36.2,53.515,62.148,46.3,-0.1988,539.4,70.6,78.1,0.0874,0.1056,4.381
193,6/17/17 9:34,1476.2,68.7,48.7,61.977,66.515,39.6,-0.1988,711.9,89.4,91.9,0.0874,0.1071,4.393
194,6/17/17 10:34,1758.7,83.7,56.2,68.742,66.558,33.9,-0.1988,854.4,101.9,99.4,0.0867,0.1056,4.375
195,6/17/17 11:34,2021.2,96.2,66.2,74.12,68.698,35.5,-0.1988,1013.1,113.1,108.1,0.0874,0.1056,4.363
196,6/17/17 12:34,2168.7,101.2,68.7,76.203,69.514,35.7,-0.1988,1100.6,116.9,110.6,0.0874,0.1056,4.381
197,6/17/17 13:34,2138.7,91.2,66.2,76.986,70.803,29.6,-0.1988,1088.1,110.6,106.9,0.0874,0.1056,4.363
198,6/17/17 14:34,1523.7,61.2,43.7,76.028,67.114,35.7,-0.1988,739.4,74.4,76.9,0.0882,0.1042,4.363
