"Plot Title: 2021997"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021997, SEN S/N: 2373627)","Temp, °F (LGR S/N: 2021997, SEN S/N: 9721342)","RH, % (LGR S/N: 2021997, SEN S/N: 9721342)","Water Content, m³/m³ (LGR S/N: 2021997, SEN S/N: 20152222)"
880,06/21/18 05:33:01 AM,50.223,36.313,81.300,0.1256
881,06/21/18 06:33:01 AM,49.471,36.795,80.700,0.1251
882,06/21/18 07:33:01 AM,48.895,37.130,81.800,0.1251
883,06/21/18 08:33:01 AM,48.895,58.669,53.900,0.1251
884,06/21/18 09:33:01 AM,51.501,65.701,39.500,0.1246
885,06/21/18 10:33:01 AM,55.081,67.500,33.400,0.1237
886,06/21/18 11:33:01 AM,58.755,71.577,25.500,0.1224
887,06/21/18 12:33:01 PM,62.661,71.620,31.700,0.1219
888,06/21/18 01:33:01 PM,66.043,71.361,29.700,0.1219
889,06/21/18 02:33:01 PM,67.842,72.826,31.500,0.1214
890,06/21/18 03:33:01 PM,68.527,71.920,34.700,0.1214
891,06/21/18 04:33:01 PM,67.842,70.673,26.400,0.1209
892,06/21/18 05:33:01 PM,66.515,69.427,23.600,0.1209
893,06/21/18 06:33:01 PM,65.102,65.444,27.100,0.1199
894,06/21/18 07:33:01 PM,63.732,56.988,35.900,0.1194
895,06/21/18 08:33:01 PM,62.191,50.268,54.400,0.1189
896,06/21/18 09:33:01 PM,60.561,48.762,48.700,0.1189
897,06/21/18 10:33:01 PM,59.099,46.436,54.200,0.1179
898,06/21/18 11:33:01 PM,58.023,47.422,52.300,0.1174
899,06/22/18 12:33:01 AM,57.204,48.004,57.800,0.1164
900,06/22/18 01:33:01 AM,56.469,53.994,38.800,0.1148
901,06/22/18 02:33:01 AM,55.647,42.800,63.800,0.1143
902,06/22/18 03:33:01 AM,54.561,39.596,69.200,0.1128
903,06/22/18 04:33:01 AM,53.472,37.893,66.800,0.1117
904,06/22/18 05:33:01 AM,52.423,37.751,64.300,0.1117
905,06/22/18 06:33:01 AM,51.544,38.322,65.800,0.1107
906,06/22/18 07:33:01 AM,50.974,41.277,70.300,0.1107
907,06/22/18 08:33:01 AM,51.282,54.995,41.100,0.1101
908,06/22/18 09:33:01 AM,52.903,54.952,42.800,0.1101
909,06/22/18 10:33:01 AM,54.516,65.872,34.800,0.1091
910,06/22/18 11:33:01 AM,58.239,68.185,29.500,0.1091
911,06/22/18 12:33:01 PM,61.977,61.761,36.200,0.1085
912,06/22/18 01:33:01 PM,62.962,65.102,35.200,0.1080
913,06/22/18 02:33:01 PM,63.133,63.090,27.400,0.1075
914,06/22/18 03:33:01 PM,63.262,62.577,29.400,0.1069
915,06/22/18 04:33:01 PM,62.834,66.600,22.400,0.1064
916,06/22/18 05:33:01 PM,62.019,59.445,24.300,0.1053
917,06/22/18 06:33:01 PM,61.162,57.376,28.200,0.1047
918,06/22/18 07:33:01 PM,60.260,57.506,22.800,0.1036
919,06/22/18 08:33:01 PM,58.928,49.338,33.300,0.1031
920,06/22/18 09:33:01 PM,57.420,44.400,40.800,0.1025
921,06/22/18 10:33:01 PM,56.122,52.029,23.000,0.1014
922,06/22/18 11:33:01 PM,55.081,45.534,37.100,0.1009
923,06/23/18 12:33:01 AM,53.951,40.298,49.300,0.1003
924,06/23/18 01:33:01 AM,52.817,37.225,63.400,0.0998
925,06/23/18 02:33:01 AM,51.852,37.274,64.900,0.0986
926,06/23/18 03:33:01 AM,50.974,36.651,66.400,0.0986
927,06/23/18 04:33:01 AM,50.135,33.336,74.300,0.0986
928,06/23/18 05:33:01 AM,49.294,32.891,74.400,0.0981
929,06/23/18 06:33:01 AM,48.538,32.491,82.200,0.0975
930,06/23/18 07:33:01 AM,47.914,33.831,76.100,0.0975
931,06/23/18 08:33:01 AM,48.094,58.455,42.800,0.0975
932,06/23/18 09:33:01 AM,50.841,63.048,36.400,0.0975
933,06/23/18 10:33:01 AM,54.516,61.804,30.700,0.0969
934,06/23/18 11:33:01 AM,58.239,64.459,27.700,0.0975
935,06/23/18 12:33:01 PM,62.319,67.158,31.000,0.0981
936,06/23/18 01:33:01 PM,65.745,67.158,34.600,0.0986
937,06/23/18 02:33:01 PM,67.757,67.885,28.900,0.0986
938,06/23/18 03:33:01 PM,68.313,69.557,25.800,0.0981
939,06/23/18 04:33:01 PM,67.671,65.916,28.100,0.0975
940,06/23/18 05:33:01 PM,66.344,65.959,29.600,0.0963
941,06/23/18 06:33:01 PM,64.888,60.346,28.600,0.0961
942,06/23/18 07:33:01 PM,63.475,54.820,38.500,0.0955
943,06/23/18 08:33:01 PM,61.977,52.466,39.300,0.0943
944,06/23/18 09:33:01 PM,60.604,48.805,46.600,0.0937
945,06/23/18 10:33:01 PM,59.358,50.002,42.100,0.0932
946,06/23/18 11:33:01 PM,58.368,49.161,49.200,0.0926
947,06/24/18 12:33:01 AM,57.592,50.092,38.200,0.0914
948,06/24/18 01:33:01 AM,56.858,47.019,48.800,0.0908
949,06/24/18 02:33:01 AM,56.122,47.467,47.800,0.0908
950,06/24/18 03:33:01 AM,55.386,42.663,62.300,0.0896
951,06/24/18 04:33:01 AM,54.473,42.616,62.700,0.0896
952,06/24/18 05:33:01 AM,53.820,44.719,60.800,0.0893
953,06/24/18 06:33:01 AM,53.427,47.691,49.000,0.0887
954,06/24/18 07:33:01 AM,53.121,44.310,58.800,0.0887
955,06/24/18 08:33:01 AM,53.253,58.669,46.900,0.0881
956,06/24/18 09:33:01 AM,55.515,61.848,43.100,0.0887
957,06/24/18 10:33:01 AM,58.582,59.788,36.600,0.0887
958,06/24/18 11:33:01 AM,61.119,55.906,42.400,0.0887
959,06/24/18 12:33:01 PM,61.720,59.529,41.300,0.0887
960,06/24/18 01:33:01 PM,63.946,55.863,42.300,0.0887
961,06/24/18 02:33:01 PM,64.247,54.561,37.300,0.0887
962,06/24/18 03:33:01 PM,64.288,63.775,30.300,0.0887
963,06/24/18 04:33:01 PM,64.375,61.677,32.900,0.0881
964,06/24/18 05:33:01 PM,63.648,58.368,35.800,0.0875
965,06/24/18 06:33:01 PM,62.533,55.038,36.600,0.0863
966,06/24/18 07:33:01 PM,61.248,50.223,40.300,0.0850
967,06/24/18 08:33:01 PM,59.702,42.570,55.000,0.0844
968,06/24/18 09:33:01 PM,58.239,46.076,45.600,0.0841
969,06/24/18 10:33:01 PM,56.988,44.263,47.400,0.0835
970,06/24/18 11:33:01 PM,55.733,38.889,57.800,0.0829
971,06/25/18 12:33:01 AM,54.516,37.321,58.200,0.0816
972,06/25/18 01:33:01 AM,53.341,34.565,65.500,0.0810
973,06/25/18 02:33:01 AM,52.246,33.584,70.200,0.0810
974,06/25/18 03:33:01 AM,51.325,34.027,69.600,0.0810
975,06/25/18 04:33:01 AM,50.533,32.841,73.900,0.0803
976,06/25/18 05:33:01 AM,49.692,31.591,78.600,0.0797
977,06/25/18 06:33:01 AM,48.983,31.743,81.700,0.0797
978,06/25/18 07:33:01 AM,48.450,32.891,81.000,0.0794
979,06/25/18 08:33:01 AM,48.672,58.066,48.400,0.0803
980,06/25/18 09:33:01 AM,51.282,62.962,40.300,0.0810
981,06/25/18 10:33:01 AM,55.081,65.745,37.900,0.0816
982,06/25/18 11:33:01 AM,59.315,67.842,31.500,0.0829
983,06/25/18 12:33:01 PM,63.689,68.270,39.300,0.0841
984,06/25/18 01:33:01 PM,67.028,67.971,34.500,0.0850
985,06/25/18 02:33:01 PM,69.129,70.502,33.100,0.0857
986,06/25/18 03:33:01 PM,69.814,69.771,33.000,0.0850
987,06/25/18 04:33:01 PM,68.956,68.443,29.300,0.0844
988,06/25/18 05:33:01 PM,67.586,67.885,29.200,0.0835
989,06/25/18 06:33:01 PM,66.087,62.276,28.800,0.0822
990,06/25/18 07:33:01 PM,64.589,56.858,34.300,0.0810
991,06/25/18 08:33:01 PM,62.834,47.781,50.000,0.0803
992,06/25/18 09:33:01 PM,61.032,45.172,47.100,0.0797
993,06/25/18 10:33:01 PM,59.358,42.109,55.800,0.0787
994,06/25/18 11:33:01 PM,57.936,41.184,60.200,0.0781
995,06/26/18 12:33:01 AM,56.728,41.137,56.300,0.0768
996,06/26/18 01:33:01 AM,55.690,41.740,55.200,0.0768
997,06/26/18 02:33:01 AM,54.734,42.109,53.800,0.0762
998,06/26/18 03:33:01 AM,53.820,38.179,60.400,0.0758
999,06/26/18 04:33:01 AM,52.947,39.220,57.200,0.0752
1000,06/26/18 05:33:01 AM,52.115,36.603,63.900,0.0752
1001,06/26/18 06:33:01 AM,51.282,36.698,66.600,0.0745
1002,06/26/18 07:33:01 AM,50.664,37.893,68.500,0.0745
1003,06/26/18 08:33:01 AM,50.886,60.818,44.900,0.0752
1004,06/26/18 09:33:01 AM,53.776,71.317,32.600,0.0758
1005,06/26/18 10:33:01 AM,57.893,72.826,24.700,0.0768
1006,06/26/18 11:33:01 AM,61.977,76.114,24.900,0.0781
1007,06/26/18 12:33:01 PM,66.558,76.114,25.200,0.0797
1008,06/26/18 01:33:01 PM,69.901,75.508,28.000,0.0810
1009,06/26/18 02:33:01 PM,72.178,79.567,20.300,0.0816
1010,06/26/18 03:33:01 PM,72.826,73.818,23.700,0.0810
1011,06/26/18 04:33:01 PM,71.920,75.985,20.200,0.0803
1012,06/26/18 05:33:01 PM,70.459,74.381,22.000,0.0794
1013,06/26/18 06:33:01 PM,68.956,67.757,24.400,0.0781
1014,06/26/18 07:33:01 PM,67.372,63.005,27.300,0.0768
1015,06/26/18 08:33:01 PM,65.574,53.645,38.300,0.0758
1016,06/26/18 09:33:01 PM,63.732,51.940,37.600,0.0752
1017,06/26/18 10:33:01 PM,62.148,51.105,36.800,0.0745
1018,06/26/18 11:33:01 PM,60.818,50.488,34.500,0.0738
1019,06/27/18 12:33:01 AM,59.486,44.719,40.000,0.0732
1020,06/27/18 01:33:01 AM,58.195,42.708,48.300,0.0722
1021,06/27/18 02:33:01 AM,57.031,41.832,44.900,0.0715
1022,06/27/18 03:33:01 AM,55.949,40.764,47.000,0.0715
1023,06/27/18 04:33:01 AM,54.995,41.137,48.000,0.0708
1024,06/27/18 05:33:01 AM,54.126,40.298,50.700,0.0708
1025,06/27/18 06:33:01 AM,53.384,40.298,60.900,0.0702
1026,06/27/18 07:33:01 AM,52.772,41.369,58.600,0.0702
1027,06/27/18 08:33:01 AM,53.035,63.219,45.800,0.0708
1028,06/27/18 09:33:01 AM,55.819,71.533,32.100,0.0715
1029,06/27/18 10:33:01 AM,59.616,77.684,27.000,0.0725
1030,06/27/18 11:33:01 AM,63.518,80.361,23.900,0.0745
1031,06/27/18 12:33:01 PM,67.500,78.076,21.200,0.0758
1032,06/27/18 01:33:01 PM,69.643,73.213,24.300,0.0762
1033,06/27/18 02:33:01 PM,71.748,78.165,22.700,0.0768
1034,06/27/18 03:33:01 PM,72.912,79.743,21.100,0.0775
1035,06/27/18 04:33:01 PM,72.351,78.076,18.400,0.0762
1036,06/27/18 05:33:01 PM,71.146,74.770,19.700,0.0752
1037,06/27/18 06:33:01 PM,69.685,69.471,22.500,0.0738
1038,06/27/18 07:33:01 PM,68.099,62.875,28.700,0.0725
1039,06/27/18 08:33:01 PM,66.385,53.602,47.300,0.0722
1040,06/27/18 09:33:01 PM,64.546,49.028,47.900,0.0708
1041,06/27/18 10:33:01 PM,62.834,47.199,46.500,0.0702
1042,06/27/18 11:33:01 PM,61.290,45.489,48.500,0.0695
1043,06/28/18 12:33:01 AM,59.916,43.488,52.800,0.0691
1044,06/28/18 01:33:01 AM,58.712,43.990,50.500,0.0684
1045,06/28/18 02:33:01 AM,57.592,42.570,51.600,0.0678
1046,06/28/18 03:33:01 AM,56.599,40.764,56.600,0.0671
1047,06/28/18 04:33:01 AM,55.647,40.672,59.900,0.0671
1048,06/28/18 05:33:01 AM,54.734,39.736,55.700,0.0664
1049,06/28/18 06:33:01 AM,53.865,39.736,59.000,0.0660
1050,06/28/18 07:33:01 AM,53.209,39.924,65.600,0.0660
1051,06/28/18 08:33:01 AM,53.341,64.418,36.400,0.0660
1052,06/28/18 09:33:01 AM,56.383,70.846,33.300,0.0678
1053,06/28/18 10:33:01 AM,60.260,76.028,26.300,0.0691
1054,06/28/18 11:33:01 AM,64.117,78.382,19.000,0.0715
1055,06/28/18 12:33:01 PM,68.527,77.727,19.600,0.0725
1056,06/28/18 01:33:01 PM,72.523,81.333,19.100,0.0738
1057,06/28/18 02:33:01 PM,74.856,80.978,17.100,0.0745
1058,06/28/18 03:33:01 PM,75.333,76.899,21.500,0.0745
1059,06/28/18 04:33:01 PM,74.467,75.420,19.400,0.0732
1060,06/28/18 05:33:01 PM,73.256,71.361,19.800,0.0722
1061,06/28/18 06:33:01 PM,71.964,67.329,20.300,0.0708
1062,06/28/18 07:33:01 PM,70.243,63.561,28.500,0.0695
1063,06/28/18 08:33:01 PM,68.484,61.633,22.500,0.0684
1064,06/28/18 09:33:01 PM,66.772,59.142,22.400,0.0671
1065,06/28/18 10:33:01 PM,65.188,56.512,23.800,0.0664
1066,06/28/18 11:33:01 PM,63.862,61.119,14.900,0.0660
1067,06/29/18 12:33:01 AM,62.577,54.430,15.900,0.0660
1068,06/29/18 01:33:01 AM,61.290,48.672,26.700,0.0653
1069,06/29/18 02:33:01 AM,59.830,41.277,42.900,0.0639
1070,06/29/18 03:33:01 AM,58.368,41.137,34.000,0.0632
1071,06/29/18 04:33:01 AM,57.117,40.626,37.000,0.0632
1072,06/29/18 05:33:01 AM,55.992,38.511,37.400,0.0628
1073,06/29/18 06:33:01 AM,54.952,37.609,43.700,0.0621
1074,06/29/18 07:33:01 AM,54.126,38.937,45.000,0.0614
1075,06/29/18 08:33:01 AM,54.212,65.273,18.400,0.0621
1076,06/29/18 09:33:01 AM,57.160,68.356,19.800,0.0632
1077,06/29/18 10:33:01 AM,60.904,69.771,18.500,0.0653
1078,06/29/18 11:33:01 AM,64.589,71.577,15.400,0.0678
1079,06/29/18 12:33:01 PM,69.085,72.093,20.500,0.0691
1080,06/29/18 01:33:01 PM,72.955,74.683,18.000,0.0708
1081,06/29/18 02:33:01 PM,75.074,75.853,19.000,0.0715
1082,06/29/18 03:33:01 PM,75.463,73.947,17.000,0.0708
1083,06/29/18 04:33:01 PM,74.511,72.783,20.700,0.0695
1084,06/29/18 05:33:01 PM,72.739,70.243,21.100,0.0684
1085,06/29/18 06:33:01 PM,70.930,63.475,18.900,0.0664
1086,06/29/18 07:33:01 PM,69.085,60.474,22.100,0.0653
1087,06/29/18 08:33:01 PM,67.199,52.860,28.100,0.0646
1088,06/29/18 09:33:01 PM,65.230,46.391,40.100,0.0632
1089,06/29/18 10:33:01 PM,63.433,45.579,45.400,0.0628
1090,06/29/18 11:33:01 PM,61.804,42.800,43.200,0.0621
1091,06/30/18 12:33:01 AM,60.303,40.811,47.300,0.0614
1092,06/30/18 01:33:01 AM,58.928,39.360,46.000,0.0607
1093,06/30/18 02:33:01 AM,57.679,36.986,51.600,0.0599
1094,06/30/18 03:33:01 AM,56.426,35.782,56.800,0.0596
1095,06/30/18 04:33:01 AM,55.342,35.492,53.900,0.0588
1096,06/30/18 05:33:01 AM,54.343,35.346,53.800,0.0581
1097,06/30/18 06:33:01 AM,53.515,36.361,56.200,0.0581
1098,06/30/18 07:33:01 AM,52.817,37.274,64.900,0.0574
1099,06/30/18 08:33:01 AM,53.035,62.748,34.500,0.0581
1100,06/30/18 09:33:01 AM,56.035,66.600,27.500,0.0596
1101,06/30/18 10:33:01 AM,59.916,69.643,24.900,0.0614
1102,06/30/18 11:33:01 AM,63.561,67.714,23.900,0.0632
1103,06/30/18 12:33:01 PM,67.971,70.630,28.500,0.0653
1104,06/30/18 01:33:01 PM,71.964,70.329,27.600,0.0671
1105,06/30/18 02:33:01 PM,73.990,69.771,24.000,0.0678
1106,06/30/18 03:33:01 PM,74.424,69.600,25.000,0.0678
1107,06/30/18 04:33:01 PM,73.342,68.913,26.700,0.0660
1108,06/30/18 05:33:01 PM,71.791,66.558,26.300,0.0653
1109,06/30/18 06:33:01 PM,70.029,61.547,27.400,0.0632
1110,06/30/18 07:33:01 PM,68.227,58.798,26.800,0.0621
1111,06/30/18 08:33:01 PM,66.385,51.458,40.700,0.0607
1112,06/30/18 09:33:01 PM,64.546,48.717,43.600,0.0599
1113,06/30/18 10:33:01 PM,62.875,45.896,49.700,0.0588
1114,06/30/18 11:33:01 PM,61.333,42.433,57.000,0.0588
1115,07/01/18 12:33:01 AM,59.873,40.438,60.700,0.0581
1116,07/01/18 01:33:01 AM,58.582,37.609,67.500,0.0574
1117,07/01/18 02:33:01 AM,57.290,35.830,68.000,0.0570
1118,07/01/18 03:33:01 AM,56.122,35.006,70.100,0.0562
1119,07/01/18 04:33:01 AM,54.995,33.780,73.700,0.0555
1120,07/01/18 05:33:01 AM,53.994,34.320,72.000,0.0555
1121,07/01/18 06:33:01 AM,53.121,34.371,75.500,0.0547
1122,07/01/18 07:33:01 AM,52.466,35.006,78.000,0.0544
1123,07/01/18 08:33:01 AM,52.597,59.486,46.500,0.0555
1124,07/01/18 09:33:01 AM,55.647,65.230,29.700,0.0570
1125,07/01/18 10:33:01 AM,59.659,70.158,24.700,0.0588
1126,07/01/18 11:33:01 AM,63.648,72.480,21.900,0.0607
1127,07/01/18 12:33:01 PM,68.614,72.869,20.700,0.0632
1128,07/01/18 01:33:01 PM,72.869,74.770,21.500,0.0646
1129,07/01/18 02:33:01 PM,75.160,71.404,19.200,0.0660
1130,07/01/18 03:33:01 PM,75.724,72.264,22.200,0.0660
1131,07/01/18 04:33:01 PM,74.640,71.964,22.400,0.0646
1132,07/01/18 05:33:01 PM,72.912,69.386,20.900,0.0632
1133,07/01/18 06:33:01 PM,71.103,63.475,25.400,0.0614
1134,07/01/18 07:33:01 PM,69.129,57.765,26.500,0.0599
1135,07/01/18 08:33:01 PM,67.071,48.272,43.800,0.0588
1136,07/01/18 09:33:01 PM,64.931,45.307,39.400,0.0581
1137,07/01/18 10:33:01 PM,62.962,43.579,37.500,0.0570
1138,07/01/18 11:33:01 PM,61.205,40.626,41.500,0.0562
1139,07/02/18 12:33:01 AM,59.616,38.084,45.400,0.0555
1140,07/02/18 01:33:01 AM,58.195,39.502,44.000,0.0547
1141,07/02/18 02:33:01 AM,56.988,36.554,49.500,0.0544
1142,07/02/18 03:33:01 AM,55.819,34.615,54.000,0.0536
1143,07/02/18 04:33:01 AM,54.734,34.858,53.100,0.0528
1144,07/02/18 05:33:01 AM,53.733,34.664,54.400,0.0528
1145,07/02/18 06:33:01 AM,52.860,35.103,58.100,0.0521
1146,07/02/18 07:33:01 AM,52.203,35.298,67.400,0.0517
1147,07/02/18 08:33:01 AM,52.423,59.272,35.600,0.0521
1148,07/02/18 09:33:01 AM,55.515,66.472,25.300,0.0536
1149,07/02/18 10:33:01 AM,59.616,71.404,21.300,0.0562
1150,07/02/18 11:33:01 AM,63.819,71.447,19.600,0.0588
1151,07/02/18 12:33:01 PM,69.042,74.250,21.100,0.0607
1152,07/02/18 01:33:01 PM,73.386,73.558,18.500,0.0628
1153,07/02/18 02:33:01 PM,75.767,74.424,15.300,0.0632
1154,07/02/18 03:33:01 PM,76.246,74.943,16.600,0.0632
1155,07/02/18 04:33:01 PM,75.247,72.093,16.600,0.0621
1156,07/02/18 05:33:01 PM,73.558,71.361,17.500,0.0607
1157,07/02/18 06:33:01 PM,71.704,65.102,19.100,0.0596
1158,07/02/18 07:33:01 PM,69.728,58.712,25.800,0.0574
1159,07/02/18 08:33:01 PM,67.627,50.841,36.800,0.0562
1160,07/02/18 09:33:01 PM,65.530,45.534,43.000,0.0555
1161,07/02/18 10:33:01 PM,63.689,46.076,43.100,0.0544
1162,07/02/18 11:33:01 PM,62.062,43.579,48.500,0.0536
1163,07/03/18 12:33:01 AM,60.561,41.970,48.200,0.0528
1164,07/03/18 01:33:01 AM,59.229,41.184,47.400,0.0528
1165,07/03/18 02:33:01 AM,57.979,40.017,50.900,0.0521
1166,07/03/18 03:33:01 AM,56.858,38.557,54.100,0.0517
1167,07/03/18 04:33:01 AM,55.863,38.937,54.300,0.0509
1168,07/03/18 05:33:01 AM,54.995,39.173,55.500,0.0501
1169,07/03/18 06:33:01 AM,54.430,40.158,58.100,0.0501
1170,07/03/18 07:33:01 AM,53.820,38.842,69.600,0.0501
1171,07/03/18 08:33:01 AM,53.951,61.891,37.900,0.0509
1172,07/03/18 09:33:01 AM,57.290,72.826,26.000,0.0521
1173,07/03/18 10:33:01 AM,60.991,73.213,25.500,0.0544
1174,07/03/18 11:33:01 AM,64.503,73.774,23.400,0.0570
1175,07/03/18 12:33:01 PM,69.728,73.947,22.700,0.0588
1176,07/03/18 01:33:01 PM,74.163,74.424,23.400,0.0607
1177,07/03/18 02:33:01 PM,76.681,75.463,22.300,0.0614
1178,07/03/18 03:33:01 PM,77.464,75.551,23.100,0.0614
1179,07/03/18 04:33:01 PM,75.376,62.490,32.400,0.0596
1180,07/03/18 05:33:01 PM,72.997,62.661,37.600,0.0581
1181,07/03/18 06:33:01 PM,71.404,60.604,39.400,0.0574
1182,07/03/18 07:33:01 PM,69.814,58.928,38.800,0.0562
1183,07/03/18 08:33:01 PM,68.185,52.597,54.800,0.0555
1184,07/03/18 09:33:01 PM,66.515,50.135,57.600,0.0544
1185,07/03/18 10:33:01 PM,64.931,45.761,64.400,0.0536
1186,07/03/18 11:33:01 PM,63.219,42.847,67.400,0.0528
1187,07/04/18 12:33:01 AM,61.677,41.416,68.100,0.0521
1188,07/04/18 01:33:01 AM,60.260,41.090,71.300,0.0509
1189,07/04/18 02:33:01 AM,59.014,39.220,73.000,0.0509
1190,07/04/18 03:33:01 AM,57.850,39.454,73.400,0.0501
1191,07/04/18 04:33:01 AM,56.858,38.842,74.700,0.0494
1192,07/04/18 05:33:01 AM,55.863,36.986,78.300,0.0490
1193,07/04/18 06:33:01 AM,54.995,37.751,76.900,0.0490
1194,07/04/18 07:33:01 AM,54.300,38.700,79.600,0.0482
1195,07/04/18 08:33:01 AM,54.473,60.733,49.300,0.0490
1196,07/04/18 09:33:01 AM,57.765,70.502,34.800,0.0509
1197,07/04/18 10:33:01 AM,61.376,73.818,25.400,0.0528
1198,07/04/18 11:33:01 AM,65.102,77.421,20.700,0.0547
1199,07/04/18 12:33:01 PM,68.742,75.594,23.400,0.0562
1200,07/04/18 01:33:01 PM,69.858,67.543,25.900,0.0562
1201,07/04/18 02:33:01 PM,70.587,73.602,24.600,0.0570
1202,07/04/18 03:33:01 PM,71.103,74.856,17.800,0.0570
1203,07/04/18 04:33:01 PM,71.361,78.076,18.300,0.0570
1204,07/04/18 05:33:01 PM,71.103,73.256,20.500,0.0562
1205,07/04/18 06:33:01 PM,70.072,68.356,20.200,0.0547
1206,07/04/18 07:33:01 PM,68.443,59.486,38.500,0.0536
1207,07/04/18 08:33:01 PM,66.643,50.576,44.800,0.0528
1208,07/04/18 09:33:01 PM,64.888,51.501,39.600,0.0517
1209,07/04/18 10:33:01 PM,63.347,48.583,41.200,0.0509
1210,07/04/18 11:33:01 PM,62.191,52.466,46.800,0.0501
1211,07/05/18 12:33:01 AM,61.333,55.125,43.800,0.0494
1212,07/05/18 01:33:01 AM,60.260,45.127,64.500,0.0494
1213,07/05/18 02:33:01 AM,59.056,41.970,72.700,0.0490
1214,07/05/18 03:33:01 AM,57.936,40.764,76.000,0.0482
1215,07/05/18 04:33:01 AM,56.901,41.601,75.500,0.0474
1216,07/05/18 05:33:01 AM,55.992,39.549,80.900,0.0470
1217,07/05/18 06:33:01 AM,55.256,42.109,78.100,0.0470
1218,07/05/18 07:33:01 AM,54.952,47.244,75.600,0.0470
1219,07/05/18 08:33:01 AM,55.602,61.590,57.800,0.0474
1220,07/05/18 09:33:01 AM,58.282,70.416,37.100,0.0490
1221,07/05/18 10:33:01 AM,61.677,73.990,29.100,0.0509
1222,07/05/18 11:33:01 AM,65.959,80.404,23.200,0.0544
1223,07/05/18 12:33:01 PM,67.199,65.403,40.000,0.0536
1224,07/05/18 01:33:01 PM,67.158,74.381,32.400,0.0528
1225,07/05/18 02:33:01 PM,69.728,73.558,25.300,0.0547
1226,07/05/18 03:33:01 PM,69.213,63.005,38.600,0.0544
1227,07/05/18 04:33:01 PM,67.928,64.074,38.000,0.0528
1228,07/05/18 05:33:01 PM,67.456,64.418,40.300,0.0528
1229,07/05/18 06:33:01 PM,66.900,64.717,41.800,0.0521
1230,07/05/18 07:33:01 PM,66.214,61.677,51.400,0.0517
1231,07/05/18 08:33:01 PM,65.145,58.023,50.200,0.0509
1232,07/05/18 09:33:01 PM,63.862,53.427,59.900,0.0501
1233,07/05/18 10:33:01 PM,62.533,49.959,67.900,0.0494
1234,07/05/18 11:33:01 PM,61.162,45.217,79.400,0.0490
1235,07/06/18 12:33:01 AM,59.830,41.090,87.200,0.0482
1236,07/06/18 01:33:01 AM,58.582,40.392,88.000,0.0474
1237,07/06/18 02:33:01 AM,57.592,41.787,86.700,0.0470
1238,07/06/18 03:33:01 AM,56.642,39.877,88.500,0.0470
1239,07/06/18 04:33:01 AM,55.733,39.783,87.400,0.0462
1240,07/06/18 05:33:01 AM,54.909,39.267,88.600,0.0454
1241,07/06/18 06:33:01 AM,54.169,39.502,88.800,0.0454
1242,07/06/18 07:33:01 AM,53.645,41.787,88.100,0.0446
1243,07/06/18 08:33:01 AM,54.037,60.604,62.800,0.0462
1244,07/06/18 09:33:01 AM,57.160,68.142,45.700,0.0474
1245,07/06/18 10:33:01 AM,60.604,73.602,40.000,0.0494
1246,07/06/18 11:33:01 AM,64.459,74.163,37.100,0.0521
1247,07/06/18 12:33:01 PM,68.056,74.770,34.200,0.0544
1248,07/06/18 01:33:01 PM,68.871,78.910,32.100,0.0544
1249,07/06/18 02:33:01 PM,70.759,81.111,26.700,0.0547
1250,07/06/18 03:33:01 PM,71.748,78.910,27.800,0.0547
1251,07/06/18 04:33:01 PM,72.136,79.743,28.100,0.0547
1252,07/06/18 05:33:01 PM,71.231,68.270,36.300,0.0536
1253,07/06/18 06:33:01 PM,69.942,65.574,39.500,0.0528
1254,07/06/18 07:33:01 PM,68.698,63.176,43.300,0.0521
1255,07/06/18 08:33:01 PM,67.285,57.636,72.200,0.0517
1256,07/06/18 09:33:01 PM,65.487,47.691,88.100,0.0521
1257,07/06/18 10:33:01 PM,63.475,45.127,88.800,0.0509
1258,07/06/18 11:33:01 PM,61.677,43.396,89.000,0.0501
1259,07/07/18 12:33:01 AM,60.132,42.892,88.100,0.0494
1260,07/07/18 01:33:01 AM,58.842,42.109,88.500,0.0490
1261,07/07/18 02:33:01 AM,57.636,41.416,88.800,0.0482
1262,07/07/18 03:33:01 AM,56.599,40.905,88.600,0.0482
1263,07/07/18 04:33:01 AM,55.690,40.905,88.500,0.0474
1264,07/07/18 05:33:01 AM,54.865,40.626,88.200,0.0470
1265,07/07/18 06:33:01 AM,54.126,40.719,88.800,0.0470
1266,07/07/18 07:33:01 AM,53.733,44.037,87.500,0.0462
1267,07/07/18 08:33:01 AM,54.082,60.818,69.200,0.0470
1268,07/07/18 09:33:01 AM,57.160,70.716,50.400,0.0490
1269,07/07/18 10:33:01 AM,60.904,76.942,36.300,0.0509
1270,07/07/18 11:33:01 AM,62.748,72.264,38.400,0.0509
1271,07/07/18 12:33:01 PM,65.102,77.859,30.000,0.0528
1272,07/07/18 01:33:01 PM,68.013,78.645,30.900,0.0536
1273,07/07/18 02:33:01 PM,70.930,79.216,28.100,0.0547
1274,07/07/18 03:33:01 PM,72.007,77.684,31.500,0.0547
1275,07/07/18 04:33:01 PM,70.459,59.959,50.600,0.0536
1276,07/07/18 05:33:01 PM,68.527,57.979,63.300,0.0521
1277,07/07/18 06:33:01 PM,66.515,51.193,81.600,0.0544
