,,Plot Title: 20147179_SM_LSA_A1_ctrl,,,,,
,,#,"Date Time, GMT-06:00",,"Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399272)",
Site,Treatment,Plot,Date,Time,SWC.1,ST,SWC.2
LSA,control,A1,7/2/2019,7:00,0.2844,49.471,
LSA,control,A1,7/2/2019,8:00,0.2847,49.87,
LSA,control,A1,7/2/2019,9:00,0.2844,52.072,
LSA,control,A1,7/2/2019,10:00,0.284,53.733,
LSA,control,A1,7/2/2019,11:00,0.2837,55.081,
LSA,control,A1,7/2/2019,12:00,0.2834,59.486,
LSA,control,A1,7/2/2019,13:00,0.2824,63.475,
LSA,control,A1,7/2/2019,14:00,0.2813,66.686,
LSA,control,A1,7/2/2019,15:00,0.281,68.913,
LSA,control,A1,7/2/2019,16:00,0.2806,70.029,
LSA,control,A1,7/2/2019,17:00,0.28,70.029,
LSA,control,A1,7/2/2019,18:00,0.2793,68.698,
LSA,control,A1,7/2/2019,19:00,0.2793,67.028,
LSA,control,A1,7/2/2019,20:00,0.2786,65.574,
LSA,control,A1,7/2/2019,21:00,0.2786,63.475,
LSA,control,A1,7/2/2019,22:00,0.279,61.248,
LSA,control,A1,7/2/2019,23:00,0.279,59.486,
LSA,control,A1,7/3/2019,0:00,0.2793,57.979,
LSA,control,A1,7/3/2019,1:00,0.2793,56.685,
LSA,control,A1,7/3/2019,2:00,0.2793,55.602,
LSA,control,A1,7/3/2019,3:00,0.2793,54.561,
LSA,control,A1,7/3/2019,4:00,0.2793,53.515,
LSA,control,A1,7/3/2019,5:00,0.2793,52.509,
LSA,control,A1,7/3/2019,6:00,0.2796,51.589,
LSA,control,A1,7/3/2019,7:00,0.2796,50.797,
LSA,control,A1,7/3/2019,8:00,0.2796,50.223,
LSA,control,A1,7/3/2019,9:00,0.2793,51.895,
LSA,control,A1,7/3/2019,10:00,0.2786,56.122,
LSA,control,A1,7/3/2019,11:00,0.278,59.959,
LSA,control,A1,7/3/2019,12:00,0.2763,63.604,
LSA,control,A1,7/3/2019,13:00,0.2759,66.985,
LSA,control,A1,7/3/2019,14:00,0.2749,69.514,
LSA,control,A1,7/3/2019,15:00,0.2739,71.231,
LSA,control,A1,7/3/2019,16:00,0.2732,71.964,
LSA,control,A1,7/3/2019,17:00,0.2726,71.791,
LSA,control,A1,7/3/2019,18:00,0.2722,70.201,
LSA,control,A1,7/3/2019,19:00,0.2722,68.099,
LSA,control,A1,7/3/2019,20:00,0.2715,65.701,
LSA,control,A1,7/3/2019,21:00,0.2722,63.304,
LSA,control,A1,7/3/2019,22:00,0.2722,61.205,
LSA,control,A1,7/3/2019,23:00,0.2726,59.445,
LSA,control,A1,7/4/2019,0:00,0.2712,57.893,
LSA,control,A1,7/4/2019,1:00,0.2726,56.556,
LSA,control,A1,7/4/2019,2:00,0.2726,55.299,
LSA,control,A1,7/4/2019,3:00,0.2726,54.082,
LSA,control,A1,7/4/2019,4:00,0.2726,52.947,
LSA,control,A1,7/4/2019,5:00,0.2722,51.94,
LSA,control,A1,7/4/2019,6:00,0.2732,50.974,
LSA,control,A1,7/4/2019,7:00,0.2729,50.18,
LSA,control,A1,7/4/2019,8:00,0.2729,49.649,
LSA,control,A1,7/4/2019,9:00,0.2712,51.501,
LSA,control,A1,7/4/2019,10:00,0.2715,55.776,
LSA,control,A1,7/4/2019,11:00,0.2705,59.315,
LSA,control,A1,7/4/2019,12:00,0.2694,62.791,
LSA,control,A1,7/4/2019,13:00,0.268,66.087,
LSA,control,A1,7/4/2019,14:00,0.267,68.698,
LSA,control,A1,7/4/2019,15:00,0.2653,70.459,
LSA,control,A1,7/4/2019,16:00,0.2635,71.103,
LSA,control,A1,7/4/2019,17:00,0.2642,70.759,
LSA,control,A1,7/4/2019,18:00,0.2628,69.213,
LSA,control,A1,7/4/2019,19:00,0.2628,67.158,
LSA,control,A1,7/4/2019,20:00,0.2628,64.931,
LSA,control,A1,7/4/2019,21:00,0.2632,62.62,
LSA,control,A1,7/4/2019,22:00,0.2635,60.561,
LSA,control,A1,7/4/2019,23:00,0.2639,58.798,
LSA,control,A1,7/5/2019,0:00,0.2639,57.29,
LSA,control,A1,7/5/2019,1:00,0.2642,55.949,
LSA,control,A1,7/5/2019,2:00,0.2642,54.734,
LSA,control,A1,7/5/2019,3:00,0.2646,53.645,
LSA,control,A1,7/5/2019,4:00,0.2646,52.597,
LSA,control,A1,7/5/2019,5:00,0.2646,51.633,
LSA,control,A1,7/5/2019,6:00,0.265,50.752,
LSA,control,A1,7/5/2019,7:00,0.265,50.047,
LSA,control,A1,7/5/2019,8:00,0.265,49.516,
LSA,control,A1,7/5/2019,9:00,0.2642,51.325,
LSA,control,A1,7/5/2019,10:00,0.2628,55.429,
LSA,control,A1,7/5/2019,11:00,0.2618,59.401,
LSA,control,A1,7/5/2019,12:00,0.26,62.791,
LSA,control,A1,7/5/2019,13:00,0.2585,65.872,
LSA,control,A1,7/5/2019,14:00,0.2575,68.313,
LSA,control,A1,7/5/2019,15:00,0.256,70.029,
LSA,control,A1,7/5/2019,16:00,0.2553,70.803,
LSA,control,A1,7/5/2019,17:00,0.255,70.543,
LSA,control,A1,7/5/2019,18:00,0.2542,69.256,
LSA,control,A1,7/5/2019,19:00,0.2546,67.329,
LSA,control,A1,7/5/2019,20:00,0.255,65.145,
LSA,control,A1,7/5/2019,21:00,0.2553,62.875,
LSA,control,A1,7/5/2019,22:00,0.2557,60.818,
LSA,control,A1,7/5/2019,23:00,0.2557,58.971,
LSA,control,A1,7/6/2019,0:00,0.256,57.376,
LSA,control,A1,7/6/2019,1:00,0.256,55.992,
LSA,control,A1,7/6/2019,2:00,0.2567,54.777,
LSA,control,A1,7/6/2019,3:00,0.2564,53.645,
LSA,control,A1,7/6/2019,4:00,0.2567,52.641,
LSA,control,A1,7/6/2019,5:00,0.2567,51.721,
LSA,control,A1,7/6/2019,6:00,0.2571,50.841,
