Plot Title: IMVT_B6_9735534_relaunch_2013-08-05,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700888)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700901)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700904)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9713846)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9721329)","RH, % (LGR S/N: 9735534, SEN S/N: 9721329)","Voltage, V (LGR S/N: 9735534, SEN S/N: 9725481)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734404)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734406)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734408)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152216)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152227)","Batt, V (LGR S/N: 9735534)"
1,7/3/17 11:40,78.7,86.2,1988.7,47.914,63.689,34.9,-0.1937,71.9,1076.9,94.4,0.2994,0.3125,4.393
2,7/3/17 11:50,78.7,83.7,1943.7,48.36,62.748,35.5,-0.1937,70.6,1051.9,91.9,0.299,0.3133,4.357
3,7/3/17 12:00,78.7,83.7,1938.7,48.805,62.748,38.4,-0.1937,70.6,1050.6,90.6,0.2994,0.3136,4.466
4,7/3/17 12:10,78.7,86.2,1963.7,49.204,62.962,37,-0.1937,70.6,1065.6,91.9,0.2994,0.314,4.363
5,7/3/17 12:20,81.2,88.7,2016.2,49.649,64.332,37.6,-0.1886,73.1,1095.6,94.4,0.2994,0.314,4.418
6,7/3/17 12:30,88.7,93.7,2148.7,50.135,63.99,39.5,-0.1886,78.1,1166.9,101.9,0.2997,0.314,4.363
7,7/3/17 12:40,91.2,98.7,2266.2,50.533,62.062,36.4,-0.1886,83.1,1234.4,106.9,0.2997,0.3144,4.333
8,7/3/17 12:50,108.7,118.7,2553.7,50.929,60.174,36.5,-0.1886,99.4,1276.9,129.4,0.2997,0.3144,4.363
9,7/3/17 13:00,103.7,113.7,2553.7,51.282,58.798,37.6,-0.1886,95.6,1276.9,123.1,0.2997,0.3144,4.339
10,7/3/17 13:10,23.7,23.7,628.7,51.678,64.288,34,-0.1886,21.9,315.6,29.4,0.2997,0.3144,4.363
11,7/3/17 13:20,26.2,28.7,678.7,51.984,65.403,32.9,-0.1886,23.1,343.1,31.9,0.3001,0.3144,4.339
12,7/3/17 13:30,21.2,23.7,583.7,52.203,63.219,35.1,-0.1886,20.6,293.1,28.1,0.3001,0.3148,4.393
13,7/3/17 13:40,33.7,36.2,863.7,52.466,66.429,34.1,-0.1886,31.9,444.4,41.9,0.3001,0.3148,4.339
14,7/3/17 13:50,93.7,101.2,2311.2,52.772,66.385,33.2,-0.1886,84.4,1255.6,110.6,0.3005,0.3148,4.375
15,7/3/17 14:00,98.7,106.2,2391.2,52.992,66.772,34.1,-0.1886,86.9,1276.9,113.1,0.3005,0.3148,4.339
16,7/3/17 14:10,93.7,101.2,2281.2,53.341,68.527,31.6,-0.1886,83.1,1221.9,108.1,0.3005,0.3148,4.4
17,7/3/17 14:20,33.7,36.2,868.7,53.559,66.429,34,-0.1886,31.9,458.1,41.9,0.3005,0.3151,4.339
18,7/3/17 14:30,16.2,16.2,453.7,53.776,60.217,35.3,-0.1886,16.9,236.9,23.1,0.3001,0.3151,4.4
19,7/3/17 14:40,88.7,96.2,2196.2,54.082,65.53,34.8,-0.1886,79.4,1158.1,104.4,0.3005,0.3151,4.363
20,7/3/17 14:50,13.7,13.7,358.7,54.212,59.315,37.1,-0.1886,11.9,188.1,16.9,0.3001,0.3151,4.333
21,7/3/17 15:00,11.2,11.2,303.7,54.343,56.815,38.9,-0.1886,11.9,163.1,14.4,0.3001,0.3148,4.442
22,7/3/17 15:10,51.2,56.2,1308.7,54.43,57.85,42,-0.1886,46.9,676.9,63.1,0.3001,0.3148,4.345
23,7/3/17 15:20,21.2,23.7,586.2,54.473,60.775,37,-0.1886,19.4,293.1,28.1,0.3005,0.3151,4.43
24,7/3/17 15:30,26.2,28.7,693.7,54.43,59.486,41.9,-0.1886,25.6,359.4,34.4,0.3005,0.3151,4.363
25,7/3/17 15:40,13.7,13.7,383.7,54.43,56.208,39.1,-0.1886,14.4,206.9,19.4,0.3001,0.3151,4.339
26,7/3/17 15:50,51.2,56.2,1306.2,54.387,57.117,45.9,-0.1886,50.6,671.9,64.4,0.3005,0.3151,4.393
27,7/3/17 16:00,68.7,76.2,1726.2,54.43,62.276,40.6,-0.1886,66.9,889.4,84.4,0.3005,0.3151,4.345
28,7/3/17 16:10,43.7,48.7,1111.2,54.343,57.807,41.8,-0.1886,41.9,565.6,54.4,0.3001,0.3156,4.393
29,7/3/17 16:20,16.2,18.7,456.2,54.343,57.807,40.2,-0.1886,14.4,216.9,19.4,0.3001,0.3156,4.375
30,7/3/17 16:30,56.2,61.2,1398.7,54.43,62.105,39.7,-0.1886,54.4,708.1,69.4,0.3005,0.3156,4.339
31,7/3/17 16:40,51.2,58.7,1298.7,54.516,64.803,35.8,-0.1886,50.6,661.9,65.6,0.3005,0.3156,4.478
32,7/3/17 16:50,48.7,56.2,1248.7,54.604,64.418,32.7,-0.1886,49.4,636.9,64.4,0.3005,0.3156,4.351
33,7/3/17 17:00,48.7,53.7,1181.2,54.734,65.23,32.5,-0.1886,46.9,604.4,60.6,0.3005,0.3156,4.393
34,7/3/17 17:10,46.2,48.7,1131.2,54.82,63.262,32.9,-0.1886,45.6,578.1,59.4,0.3005,0.316,4.369
35,7/3/17 17:20,26.2,28.7,658.7,54.909,63.048,32.5,-0.1886,24.4,314.4,31.9,0.3005,0.316,4.339
36,7/3/17 17:30,38.7,43.7,993.7,54.995,62.533,33.5,-0.1886,39.4,506.9,51.9,0.3001,0.316,4.4
37,7/3/17 17:40,8.7,11.2,291.2,55.038,60.003,33.7,-0.1886,8.1,118.1,10.6,0.3005,0.3156,4.351
38,7/3/17 17:50,28.7,31.2,743.7,54.995,57.722,34.8,-0.1886,30.6,384.4,40.6,0.3005,0.3156,4.478
39,7/3/17 18:00,28.7,31.2,743.7,54.995,61.677,33.2,-0.1886,31.9,388.1,41.9,0.3001,0.316,4.351
40,7/3/17 18:10,18.7,23.7,586.2,54.909,57.936,32.2,-0.1886,24.4,301.9,28.1,0.3005,0.316,4.4
41,7/3/17 18:20,3.7,6.2,161.2,54.777,55.299,41,-0.1886,4.4,61.9,4.4,0.3005,0.316,4.393
42,7/3/17 18:30,6.2,6.2,181.2,54.648,56.079,37.2,-0.1886,4.4,69.4,8.1,0.3005,0.316,4.351
43,7/3/17 18:40,6.2,16.2,301.2,54.473,55.386,35.5,-0.1886,18.1,148.1,9.4,0.3001,0.3156,4.393
44,7/3/17 18:50,3.7,3.7,128.7,54.343,56.469,33.2,-0.1886,1.9,41.9,3.1,0.3001,0.316,4.363
45,7/3/17 19:00,1.2,3.7,108.7,54.126,54.648,35.6,-0.1886,0.6,33.1,1.9,0.3001,0.3156,4.339
46,7/3/17 19:10,1.2,1.2,93.7,53.951,53.209,37.2,-0.1886,0.6,28.1,1.9,0.3001,0.316,4.363
47,7/3/17 19:20,1.2,1.2,91.2,53.69,53.559,35.1,-0.1886,1.9,33.1,1.9,0.2997,0.316,4.369
48,7/3/17 19:30,1.2,1.2,88.7,53.515,53.253,37.8,-0.1886,1.9,35.6,3.1,0.3001,0.316,4.369
49,7/3/17 19:40,1.2,3.7,88.7,53.298,54.648,32.8,-0.1886,1.9,38.1,3.1,0.3001,0.316,4.363
50,7/3/17 19:50,1.2,1.2,83.7,53.035,54.473,34.3,-0.1886,1.9,39.4,3.1,0.3001,0.316,4.363
51,7/3/17 20:00,1.2,1.2,88.7,52.817,53.951,34.9,-0.1886,1.9,41.9,3.1,0.3001,0.316,4.369
52,7/3/17 20:10,1.2,1.2,53.7,52.641,53.865,36.6,-0.1886,0.6,24.4,1.9,0.3001,0.316,4.369
53,7/3/17 20:20,1.2,1.2,26.2,52.423,53.908,33.8,-0.1886,0.6,9.4,0.6,0.3001,0.316,4.351
54,7/3/17 20:30,1.2,1.2,13.7,52.203,52.86,34.8,-0.1886,0.6,4.4,0.6,0.3001,0.3156,4.339
55,7/3/17 20:40,1.2,1.2,3.7,51.984,51.764,38.1,-0.1937,0.6,1.9,0.6,0.3001,0.316,4.339
56,7/3/17 20:50,1.2,1.2,1.2,51.809,51.633,35.9,-0.1886,0.6,0.6,0.6,0.3001,0.316,4.333
57,7/3/17 21:00,1.2,1.2,1.2,51.589,52.466,35.3,-0.1937,0.6,0.6,0.6,0.3001,0.316,4.321
58,7/3/17 21:10,1.2,1.2,1.2,51.37,51.325,37.7,-0.1886,0.6,0.6,0.6,0.3001,0.316,4.321
59,7/3/17 21:20,1.2,1.2,1.2,51.148,53.559,32.7,-0.1886,0.6,0.6,0.6,0.3001,0.316,4.321
60,7/3/17 21:30,1.2,1.2,1.2,50.974,51.94,37.3,-0.1886,0.6,0.6,0.6,0.3001,0.3156,4.321
61,7/3/17 21:40,1.2,1.2,1.2,50.752,49.073,40.7,-0.1937,0.6,0.6,0.6,0.3001,0.316,4.321
62,7/3/17 21:50,1.2,1.2,1.2,50.576,51.413,39.5,-0.1886,0.6,0.6,0.6,0.3001,0.3156,4.321
63,7/3/17 22:00,1.2,1.2,1.2,50.4,51.94,38.2,-0.1937,0.6,0.6,0.6,0.3001,0.316,4.315
64,7/3/17 22:10,1.2,1.2,1.2,50.223,50.4,41.8,-0.1886,0.6,0.6,0.6,0.3001,0.3156,4.315
65,7/3/17 22:20,1.2,1.2,1.2,50.047,50.533,41.9,-0.1937,0.6,0.6,0.6,0.3001,0.316,4.315
66,7/3/17 22:30,1.2,1.2,1.2,49.914,50.356,43.1,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.309
67,7/3/17 22:40,1.2,1.2,1.2,49.737,50.533,41.4,-0.1886,0.6,0.6,0.6,0.3001,0.316,4.309
68,7/3/17 22:50,1.2,1.2,1.2,49.561,49.383,44.2,-0.1937,0.6,0.6,0.6,0.3005,0.316,4.309
69,7/3/17 23:00,1.2,1.2,1.2,49.428,48.717,44.1,-0.1886,0.6,0.6,0.6,0.3001,0.316,4.303
70,7/3/17 23:10,1.2,1.2,1.2,49.249,49.516,42.2,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
71,7/3/17 23:20,1.2,1.2,1.2,49.116,48.628,43,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
72,7/3/17 23:30,1.2,1.2,1.2,48.938,49.161,42,-0.1937,0.6,0.6,0.6,0.3005,0.316,4.321
73,7/3/17 23:40,1.2,1.2,1.2,48.805,51.413,38.9,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
74,7/3/17 23:50,1.2,1.2,1.2,48.672,51.544,39,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
75,7/4/17 0:00,1.2,1.2,1.2,48.493,51.282,39,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
76,7/4/17 0:10,1.2,1.2,1.2,48.405,51.633,39.5,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
77,7/4/17 0:20,1.2,1.2,1.2,48.227,50.268,41.8,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.297
78,7/4/17 0:30,1.2,1.2,1.2,48.137,50.223,42.1,-0.1937,0.6,0.6,0.6,0.3005,0.316,4.297
79,7/4/17 0:40,1.2,1.2,1.2,48.004,49.737,43,-0.1937,0.6,0.6,0.6,0.3005,0.316,4.297
80,7/4/17 0:50,1.2,1.2,1.2,47.871,49.959,43.2,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.297
81,7/4/17 1:00,1.2,1.2,1.2,47.781,49.383,43.8,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.297
82,7/4/17 1:10,1.2,1.2,1.2,47.647,49.073,44.8,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.303
83,7/4/17 1:20,1.2,1.2,1.2,47.512,49.249,44.6,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.297
84,7/4/17 1:30,1.2,1.2,1.2,47.422,49.692,43.3,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.297
85,7/4/17 1:40,1.2,1.2,1.2,47.334,49.383,43.9,-0.1937,0.6,0.6,0.6,0.3005,0.316,4.297
86,7/4/17 1:50,1.2,1.2,1.2,47.199,49.87,43.3,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.297
87,7/4/17 2:00,1.2,1.2,1.2,47.109,51.017,40.1,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
88,7/4/17 2:10,1.2,1.2,1.2,47.019,51.458,39.8,-0.1886,0.6,0.6,0.6,0.3005,0.316,4.297
89,7/4/17 2:20,1.2,1.2,1.2,46.886,51.017,40.3,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
90,7/4/17 2:30,1.2,1.2,1.2,46.796,51.633,39.2,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
91,7/4/17 2:40,1.2,1.2,1.2,46.706,50.311,41,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.303
92,7/4/17 2:50,1.2,1.2,1.2,46.616,49.692,41.6,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
93,7/4/17 3:00,1.2,1.2,1.2,46.526,47.959,45.1,-0.1886,0.6,0.6,0.6,0.3011,0.316,4.291
94,7/4/17 3:10,1.2,1.2,1.2,46.436,47.914,45,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
95,7/4/17 3:20,1.2,1.2,1.2,46.346,46.121,48.8,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
96,7/4/17 3:30,1.2,1.2,1.2,46.256,48.182,45.1,-0.1886,0.6,0.6,0.6,0.3011,0.316,4.291
97,7/4/17 3:40,1.2,1.2,1.2,46.166,48.049,46,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
98,7/4/17 3:50,1.2,1.2,1.2,46.076,47.826,45.2,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
99,7/4/17 4:00,1.2,1.2,1.2,45.986,45.534,49.6,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
100,7/4/17 4:10,1.2,1.2,1.2,45.896,43.716,55.2,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.309
101,7/4/17 4:20,1.2,1.2,1.2,45.761,45.941,49.2,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
102,7/4/17 4:30,1.2,1.2,1.2,45.669,44.946,50.1,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
103,7/4/17 4:40,1.2,1.2,1.2,45.579,46.841,47.1,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
104,7/4/17 4:50,1.2,1.2,1.2,45.489,47.602,46.4,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
105,7/4/17 5:00,1.2,1.2,1.2,45.354,46.796,46.9,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
106,7/4/17 5:10,1.2,1.2,1.2,45.262,45.896,49.5,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
107,7/4/17 5:20,1.2,1.2,1.2,45.172,45.986,47.6,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
108,7/4/17 5:30,1.2,1.2,1.2,45.082,46.076,48.3,-0.1937,0.6,0.6,0.6,0.3008,0.316,4.291
109,7/4/17 5:40,1.2,1.2,3.7,44.991,45.444,49.8,-0.1886,0.6,0.6,0.6,0.3008,0.316,4.291
110,7/4/17 5:50,1.2,1.2,11.2,44.901,46.481,49.1,-0.1886,0.6,4.4,0.6,0.3008,0.316,4.291
111,7/4/17 6:00,1.2,1.2,23.7,44.809,45.444,49.1,-0.1886,0.6,9.4,0.6,0.3008,0.316,4.291
112,7/4/17 6:10,1.2,1.2,38.7,44.719,44.901,51.4,-0.1937,0.6,14.4,0.6,0.3008,0.316,4.291
113,7/4/17 6:20,3.7,3.7,126.2,44.627,45.172,52.1,-0.1886,8.1,88.1,11.9,0.3008,0.316,4.303
114,7/4/17 6:30,6.2,6.2,191.2,44.537,47.467,54.4,-0.1886,10.6,126.9,15.6,0.3008,0.316,4.333
115,7/4/17 6:40,8.7,8.7,256.2,44.492,49.959,49.6,-0.1886,11.9,160.6,19.4,0.3011,0.316,4.363
116,7/4/17 6:50,11.2,11.2,318.7,44.445,52.029,47.3,-0.1886,15.6,193.1,23.1,0.3008,0.316,4.418
117,7/4/17 7:00,13.7,13.7,386.2,44.4,53.341,45.7,-0.1886,16.9,225.6,26.9,0.3011,0.316,4.369
118,7/4/17 7:10,16.2,16.2,453.7,44.355,53.951,42.1,-0.1937,19.4,259.4,29.4,0.3011,0.3163,4.381
119,7/4/17 7:20,18.7,18.7,526.2,44.355,54.952,42.7,-0.1886,21.9,294.4,33.1,0.3011,0.3163,4.393
120,7/4/17 7:30,21.2,21.2,593.7,44.355,55.906,43.3,-0.1886,24.4,328.1,35.6,0.3011,0.3163,4.363
121,7/4/17 7:40,23.7,23.7,663.7,44.4,56.165,38.9,-0.1886,28.1,364.4,39.4,0.3011,0.3163,4.381
122,7/4/17 7:50,28.7,26.2,733.7,44.445,57.074,37.8,-0.1886,29.4,398.1,41.9,0.3011,0.3163,4.381
123,7/4/17 8:00,31.2,28.7,801.2,44.492,57.936,37.9,-0.1886,31.9,430.6,44.4,0.3015,0.3163,4.351
124,7/4/17 8:10,33.7,33.7,876.2,44.582,58.971,36.8,-0.1886,34.4,468.1,48.1,0.3011,0.3163,4.369
125,7/4/17 8:20,36.2,36.2,943.7,44.674,60.861,33.5,-0.1886,35.6,500.6,50.6,0.3015,0.3163,4.369
126,7/4/17 8:30,38.7,38.7,1011.2,44.764,61.72,34.5,-0.1886,38.1,534.4,53.1,0.3015,0.3163,4.345
127,7/4/17 8:40,41.2,41.2,1073.7,44.856,61.162,36.8,-0.1937,40.6,566.9,56.9,0.3015,0.3168,4.363
128,7/4/17 8:50,43.7,43.7,1143.7,44.946,62.148,33.9,-0.1886,43.1,600.6,59.4,0.3015,0.3168,4.363
129,7/4/17 9:00,46.2,46.2,1201.2,45.036,62.019,38.9,-0.1886,44.4,630.6,61.9,0.3011,0.3168,4.339
130,7/4/17 9:10,48.7,48.7,1261.2,45.127,61.891,35,-0.1886,46.9,660.6,64.4,0.3015,0.3168,4.4
131,7/4/17 9:20,51.2,53.7,1323.7,45.172,62.148,32.5,-0.1886,49.4,691.9,66.9,0.3015,0.3168,4.357
132,7/4/17 9:30,53.7,56.2,1383.7,45.217,63.133,35.3,-0.1886,51.9,723.1,69.4,0.3015,0.3168,4.4
133,7/4/17 9:40,56.2,58.7,1443.7,45.307,64.375,29.7,-0.1886,54.4,755.6,73.1,0.3019,0.3168,4.381
134,7/4/17 9:50,58.7,61.2,1508.7,45.354,64.375,36.2,-0.1886,55.6,791.9,75.6,0.3015,0.3168,4.345
135,7/4/17 10:00,61.2,63.7,1571.2,45.489,65.615,33.3,-0.1886,59.4,819.4,78.1,0.3015,0.3168,4.369
136,7/4/17 10:10,66.2,68.7,1651.2,45.669,63.648,31.4,-0.1886,61.9,864.4,81.9,0.3015,0.3168,4.363
137,7/4/17 10:20,68.7,73.7,1771.2,45.941,65.916,31.7,-0.1886,66.9,933.1,88.1,0.3015,0.3168,4.339
138,7/4/17 10:30,73.7,78.7,1866.2,46.301,66.729,32,-0.1886,70.6,986.9,91.9,0.3015,0.3168,4.4
139,7/4/17 10:40,76.2,81.2,1901.2,46.706,66.13,33.5,-0.1886,71.9,1006.9,93.1,0.3015,0.3168,4.351
140,7/4/17 10:50,76.2,81.2,1898.7,47.199,65.574,32,-0.1886,70.6,1011.9,93.1,0.3015,0.3168,4.387
141,7/4/17 11:00,81.2,86.2,2013.7,47.691,66.385,32.9,-0.1886,75.6,1076.9,99.4,0.3015,0.3168,4.363
142,7/4/17 11:10,81.2,86.2,2028.7,48.272,68.571,29.1,-0.1886,75.6,1089.4,99.4,0.3015,0.3168,4.339
143,7/4/17 11:20,81.2,86.2,2053.7,48.85,67.671,26.8,-0.1886,76.9,1114.4,100.6,0.3015,0.3168,4.393
144,7/4/17 11:30,88.7,96.2,2243.7,49.516,69.3,27.8,-0.1886,84.4,1230.6,110.6,0.3015,0.3168,4.345
145,7/4/17 11:40,83.7,88.7,2108.7,50.135,68.099,29.2,-0.1886,78.1,1144.4,101.9,0.3015,0.3168,4.363
146,7/4/17 11:50,86.2,91.2,2168.7,50.797,68.356,30.2,-0.1886,79.4,1185.6,105.6,0.3015,0.3163,4.351
147,7/4/17 12:00,91.2,96.2,2273.7,51.325,64.117,35.6,-0.1886,83.1,1245.6,110.6,0.3011,0.3168,4.393
148,7/4/17 12:10,88.7,96.2,2226.2,51.94,63.648,31.9,-0.1886,81.9,1219.4,108.1,0.3011,0.3163,4.363
149,7/4/17 12:20,93.7,98.7,2293.7,52.509,65.658,30,-0.1886,83.1,1254.4,110.6,0.3011,0.3163,4.472
150,7/4/17 12:30,86.2,93.7,2158.7,52.947,65.916,30.5,-0.1886,79.4,1180.6,104.4,0.3011,0.3163,4.381
151,7/4/17 12:40,93.7,98.7,2286.2,53.472,68.571,29.5,-0.1886,84.4,1263.1,110.6,0.3011,0.3163,4.339
152,7/4/17 12:50,21.2,21.2,566.2,53.865,64.546,33.7,-0.1886,19.4,288.1,26.9,0.3011,0.3163,4.381
153,7/4/17 13:00,21.2,21.2,593.7,54.3,67.199,33.2,-0.1886,20.6,300.6,28.1,0.3008,0.3163,4.339
154,7/4/17 13:10,26.2,28.7,713.7,54.604,63.39,35,-0.1886,23.1,344.4,30.6,0.3011,0.3163,4.46
155,7/4/17 13:20,48.7,53.7,1296.2,54.995,67.413,32.6,-0.1886,45.6,678.1,59.4,0.3011,0.3163,4.351
156,7/4/17 13:30,21.2,21.2,576.2,55.256,64.888,30,-0.1886,19.4,294.4,28.1,0.3008,0.3163,4.375
157,7/4/17 13:40,93.7,98.7,2316.2,55.472,65.102,33.4,-0.1886,85.6,1263.1,110.6,0.3008,0.3163,4.393
158,7/4/17 13:50,98.7,106.2,2451.2,55.819,71.06,30.4,-0.1886,90.6,1276.9,119.4,0.3011,0.3163,4.339
159,7/4/17 14:00,21.2,23.7,606.2,55.863,63.005,30.7,-0.1886,21.9,313.1,29.4,0.3008,0.3163,4.418
160,7/4/17 14:10,51.2,53.7,1313.7,56.079,64.803,27.4,-0.1886,46.9,685.6,60.6,0.3008,0.3163,4.351
161,7/4/17 14:20,88.7,93.7,2166.2,56.34,70.329,26.3,-0.1886,78.1,1163.1,103.1,0.3008,0.3163,4.369
162,7/4/17 14:30,91.2,96.2,2238.7,56.512,71.49,29.2,-0.1886,81.9,1200.6,109.4,0.3008,0.3168,4.363
163,7/4/17 14:40,56.2,58.7,1383.7,56.642,68.099,24.5,-0.1886,49.4,718.1,66.9,0.3008,0.3168,4.418
164,7/4/17 14:50,66.2,71.2,1681.2,56.901,70.201,26,-0.1886,60.6,884.4,81.9,0.3008,0.3163,4.381
165,7/4/17 15:00,78.7,86.2,1971.2,57.117,69.514,25.4,-0.1886,70.6,1033.1,95.6,0.3008,0.3163,4.339
166,7/4/17 15:10,76.2,81.2,1881.2,57.376,70.029,26.5,-0.1886,69.4,984.4,93.1,0.3008,0.3168,4.472
167,7/4/17 15:20,26.2,28.7,716.2,57.592,66.344,27.3,-0.1886,25.6,360.6,33.1,0.3005,0.3168,4.351
168,7/4/17 15:30,73.7,78.7,1846.2,57.807,69.858,24.9,-0.1886,68.1,956.9,90.6,0.3008,0.3168,4.387
169,7/4/17 15:40,73.7,81.2,1851.2,58.023,69.386,28.3,-0.1886,69.4,953.1,90.6,0.3005,0.3168,4.363
170,7/4/17 15:50,66.2,71.2,1641.2,58.239,70.329,26.1,-0.1886,63.1,841.9,79.4,0.3005,0.3168,4.339
171,7/4/17 16:00,66.2,71.2,1658.7,58.411,70.329,30.2,-0.1886,64.4,853.1,83.1,0.3005,0.3168,4.393
172,7/4/17 16:10,18.7,18.7,513.7,58.582,70.459,26.2,-0.1886,16.9,245.6,23.1,0.3008,0.3168,4.339
173,7/4/17 16:20,71.2,78.7,1766.2,58.798,72.136,26.5,-0.1886,69.4,926.9,91.9,0.3005,0.3168,4.363
174,7/4/17 16:30,21.2,23.7,586.2,58.971,73.126,26.7,-0.1886,21.9,298.1,28.1,0.3005,0.3168,4.351
175,7/4/17 16:40,33.7,38.7,888.7,59.142,67.242,28.3,-0.1886,35.6,471.9,48.1,0.3001,0.3163,4.393
176,7/4/17 16:50,11.2,11.2,313.7,59.185,62.233,32,-0.1886,11.9,165.6,15.6,0.3001,0.3168,4.351
177,7/4/17 17:00,11.2,11.2,338.7,59.229,56.728,38.7,-0.1886,11.9,168.1,15.6,0.3001,0.3168,4.393
178,7/4/17 17:10,46.2,51.2,1203.7,59.358,66.772,29.2,-0.1886,48.1,614.4,63.1,0.3005,0.3163,4.357
179,7/4/17 17:20,43.7,46.2,1116.2,59.358,67.798,27.7,-0.1886,45.6,571.9,60.6,0.3005,0.3163,4.418
180,7/4/17 17:30,8.7,11.2,296.2,59.315,65.872,30.2,-0.1886,9.4,130.6,13.1,0.3001,0.3163,4.363
181,7/4/17 17:40,3.7,3.7,123.7,59.142,58.239,40,-0.1886,3.1,50.6,4.4,0.3001,0.3168,4.339
182,7/4/17 17:50,3.7,3.7,143.7,59.056,56.858,40.3,-0.1886,4.4,61.9,5.6,0.3001,0.3163,4.375
183,7/4/17 18:00,8.7,8.7,246.2,58.928,57.85,35.8,-0.1886,8.1,115.6,10.6,0.3001,0.3163,4.381
184,7/4/17 18:10,3.7,6.2,186.2,58.755,57.333,35.2,-0.1886,4.4,75.6,6.9,0.3001,0.3163,4.345
185,7/4/17 18:20,1.2,3.7,111.2,58.498,54.3,44.9,-0.1937,1.9,44.4,3.1,0.3001,0.316,4.369
186,7/4/17 18:30,3.7,3.7,138.7,58.282,54.343,41.9,-0.1886,3.1,56.9,4.4,0.3001,0.316,4.393
187,7/4/17 18:40,8.7,13.7,328.7,58.023,55.168,41.7,-0.1886,16.9,165.6,13.1,0.2997,0.3163,4.351
188,7/4/17 18:50,8.7,8.7,263.7,57.765,56.035,47.5,-0.1886,9.4,128.1,13.1,0.2997,0.3163,4.393
189,7/4/17 19:00,11.2,11.2,321.2,57.549,57.549,37.1,-0.1937,11.9,166.9,15.6,0.3001,0.316,4.363
190,7/4/17 19:10,11.2,11.2,291.2,57.333,59.272,39.1,-0.1886,10.6,149.4,14.4,0.3001,0.3163,4.393
191,7/4/17 19:20,3.7,3.7,133.7,57.117,57.936,40.4,-0.1886,3.1,60.6,4.4,0.3001,0.3163,4.369
192,7/4/17 19:30,1.2,1.2,93.7,56.901,56.426,37.1,-0.1886,1.9,35.6,1.9,0.2997,0.3163,4.351
193,7/4/17 19:40,1.2,1.2,63.7,56.728,53.515,45.3,-0.1886,0.6,19.4,0.6,0.2997,0.316,4.363
194,7/4/17 19:50,1.2,1.2,46.2,56.512,50.311,52.2,-0.1886,0.6,14.4,0.6,0.2997,0.316,4.357
195,7/4/17 20:00,1.2,1.2,36.2,56.251,49.116,51.9,-0.1937,0.6,10.6,0.6,0.2997,0.316,4.363
196,7/4/17 20:10,1.2,1.2,26.2,56.035,52.291,41.6,-0.1886,0.6,8.1,0.6,0.2997,0.316,4.339
197,7/4/17 20:20,1.2,1.2,18.7,55.776,50.621,45.4,-0.1886,0.6,6.9,0.6,0.2997,0.316,4.339
198,7/4/17 20:30,1.2,1.2,13.7,55.558,55.213,34.7,-0.1886,0.6,6.9,0.6,0.2997,0.316,4.333
199,7/4/17 20:40,1.2,1.2,3.7,55.299,54.561,35.7,-0.1886,0.6,3.1,0.6,0.2997,0.316,4.333
