Plot Title: 9735543_UpperMontaneB1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 2012369)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700887)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700895)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700903)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9713844)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9721336)","RH, % (LGR S/N: 9735543, SEN S/N: 9721336)","Voltage, V (LGR S/N: 9735543, SEN S/N: 9725493)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734401)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734413)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734414)","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 10769159)","Batt, V (LGR S/N: 9735543)"
2198,5/19/18 22:10,0.1063,1.2,1.2,1.2,49.914,37.56,92.4,-0.1988,0.6,0.6,0.6,0.1855,4.375
2199,5/19/18 22:20,0.1071,1.2,1.2,1.2,49.782,37.702,94.2,-0.1988,0.6,0.6,0.6,0.1855,4.369
2200,5/19/18 22:30,0.1063,1.2,1.2,1.2,49.692,37.179,93.4,-0.1988,0.6,0.6,0.6,0.1855,4.369
2201,5/19/18 22:40,0.1063,1.2,1.2,1.2,49.561,36.554,93.4,-0.1988,0.6,0.6,0.6,0.1862,4.369
2202,5/19/18 22:50,0.1063,1.2,1.2,1.2,49.471,35.395,93.9,-0.1988,0.6,0.6,0.6,0.1862,4.369
2203,5/19/18 23:00,0.1063,1.2,1.2,1.2,49.294,34.419,95.3,-0.1988,0.6,0.6,0.6,0.1855,4.369
2204,5/19/18 23:10,0.1056,1.2,1.2,1.2,49.204,33.928,95.2,-0.1988,0.6,0.6,0.6,0.1855,4.369
2205,5/19/18 23:20,0.1056,1.2,1.2,1.2,49.116,32.94,95.9,-0.1988,0.6,0.6,0.6,0.1855,4.369
2206,5/19/18 23:30,0.1056,1.2,1.2,1.2,48.938,32.592,95.8,-0.1988,0.6,0.6,0.6,0.1848,4.363
2207,5/19/18 23:40,0.1056,1.2,1.2,1.2,48.85,32.592,96.2,-0.1988,0.6,0.6,0.6,0.1848,4.369
2208,5/19/18 23:50,0.1056,1.2,1.2,1.2,48.717,32.742,96,-0.1988,0.6,0.6,0.6,0.1855,4.363
2209,5/20/18 0:00,0.1056,1.2,1.2,1.2,48.583,32.443,96.8,-0.1988,0.6,0.6,0.6,0.1848,4.363
2210,5/20/18 0:10,0.1056,1.2,1.2,1.2,48.45,32.742,95.9,-0.1988,0.6,0.6,0.6,0.1848,4.363
2211,5/20/18 0:20,0.1056,1.2,1.2,1.2,48.315,31.491,95.9,-0.1988,0.6,0.6,0.6,0.184,4.363
2212,5/20/18 0:30,0.1056,1.2,1.2,1.2,48.137,31.791,97.1,-0.1988,0.6,0.6,0.6,0.184,4.363
2213,5/20/18 0:40,0.1056,1.2,1.2,1.2,48.004,30.987,96.9,-0.1988,0.6,0.6,0.6,0.184,4.363
2214,5/20/18 0:50,0.1063,1.2,1.2,1.2,47.871,30.987,97.4,-0.1988,0.6,0.6,0.6,0.184,4.363
2215,5/20/18 1:00,0.1056,1.2,1.2,1.2,47.781,30.326,97.3,-0.1988,0.6,0.6,0.6,0.184,4.363
2216,5/20/18 1:10,0.1056,1.2,1.2,1.2,47.647,29.867,97.3,-0.1988,0.6,0.6,0.6,0.184,4.363
2217,5/20/18 1:20,0.1056,1.2,1.2,1.2,47.512,29.867,97.4,-0.1988,0.6,0.6,0.6,0.1833,4.363
2218,5/20/18 1:30,0.1056,1.2,1.2,1.2,47.377,29.304,97.4,-0.1988,0.6,0.6,0.6,0.1833,4.363
2219,5/20/18 1:40,0.1056,1.2,1.2,1.2,47.244,29.354,97.4,-0.1988,0.6,0.6,0.6,0.1833,4.363
2220,5/20/18 1:50,0.1056,1.2,1.2,1.2,47.109,28.942,97.4,-0.1988,0.6,0.6,0.6,0.1833,4.363
2221,5/20/18 2:00,0.1049,1.2,1.2,1.2,46.974,28.787,97.6,-0.1988,0.6,0.6,0.6,0.1833,4.363
2222,5/20/18 2:10,0.1049,1.2,1.2,1.2,46.886,28.216,97.2,-0.1988,0.6,0.6,0.6,0.1833,4.363
2223,5/20/18 2:20,0.1049,1.2,1.2,1.2,46.751,29.662,97.8,-0.1988,0.6,0.6,0.6,0.1833,4.363
2224,5/20/18 2:30,0.1049,1.2,1.2,1.2,46.616,28.269,97.4,-0.1988,0.6,0.6,0.6,0.1826,4.363
2225,5/20/18 2:40,0.1049,1.2,1.2,1.2,46.481,28.735,97.7,-0.1988,0.6,0.6,0.6,0.1826,4.363
2226,5/20/18 2:50,0.1042,1.2,1.2,1.2,46.391,28.112,97.2,-0.1988,0.6,0.6,0.6,0.1826,4.363
2227,5/20/18 3:00,0.1042,1.2,1.2,1.2,46.256,28.425,97.9,-0.1988,0.6,0.6,0.6,0.1826,4.357
2228,5/20/18 3:10,0.1042,1.2,1.2,1.2,46.121,27.747,97.3,-0.1988,0.6,0.6,0.6,0.1819,4.357
2229,5/20/18 3:20,0.1042,1.2,1.2,1.2,46.031,28.06,97.5,-0.1988,0.6,0.6,0.6,0.1819,4.357
2230,5/20/18 3:30,0.1042,1.2,1.2,1.2,45.896,27.381,97.5,-0.1988,0.6,0.6,0.6,0.1819,4.357
2231,5/20/18 3:40,0.1042,1.2,1.2,1.2,45.806,28.112,98,-0.1988,0.6,0.6,0.6,0.1819,4.357
2232,5/20/18 3:50,0.1042,1.2,1.2,1.2,45.669,27.747,97.9,-0.1988,0.6,0.6,0.6,0.1819,4.351
2233,5/20/18 4:00,0.1034,1.2,1.2,1.2,45.579,26.854,97.4,-0.1988,0.6,0.6,0.6,0.1819,4.357
2234,5/20/18 4:10,0.1034,1.2,1.2,1.2,45.444,27.694,98.4,-0.1988,0.6,0.6,0.6,0.1819,4.351
2235,5/20/18 4:20,0.1034,1.2,1.2,1.2,45.354,27.381,97.8,-0.1988,0.6,0.6,0.6,0.1811,4.351
2236,5/20/18 4:30,0.1034,1.2,1.2,1.2,45.217,26.802,97.8,-0.1988,0.6,0.6,0.6,0.1819,4.351
2237,5/20/18 4:40,0.1034,1.2,1.2,1.2,45.127,27.486,98.3,-0.1988,0.6,0.6,0.6,0.1811,4.351
2238,5/20/18 4:50,0.1034,1.2,1.2,1.2,44.991,27.327,98.3,-0.1988,0.6,0.6,0.6,0.1811,4.351
2239,5/20/18 5:00,0.1034,1.2,1.2,1.2,44.901,25.898,97.7,-0.1988,0.6,0.6,0.6,0.1811,4.357
2240,5/20/18 5:10,0.1034,1.2,1.2,1.2,44.809,26.537,97.5,-0.1988,0.6,0.6,0.6,0.1811,4.381
2241,5/20/18 5:20,0.1034,1.2,1.2,1.2,44.719,26.589,98,-0.1988,0.6,0.6,0.6,0.1811,4.369
2242,5/20/18 5:30,0.1027,1.2,1.2,1.2,44.582,25.952,97.8,-0.1988,0.6,0.6,0.6,0.1811,4.351
2243,5/20/18 5:40,0.1027,1.2,1.2,1.2,44.492,26.695,98.2,-0.1988,0.6,0.6,0.6,0.1811,4.351
2244,5/20/18 5:50,0.1027,6.2,1.2,1.2,44.4,26.377,97.9,-0.1988,0.6,1.9,0.6,0.1811,4.351
2245,5/20/18 6:00,0.1027,13.7,1.2,1.2,44.263,26.537,98.1,-0.1988,0.6,4.4,0.6,0.1804,4.351
2246,5/20/18 6:10,0.1027,18.7,1.2,1.2,44.173,27.223,98.2,-0.1988,0.6,5.6,0.6,0.1804,4.351
2247,5/20/18 6:20,0.1027,28.7,1.2,1.2,44.082,28.839,98.5,-0.1988,0.6,9.4,0.6,0.1804,4.351
2248,5/20/18 6:30,0.1034,46.2,1.2,1.2,43.99,29.046,98,-0.1988,0.6,14.4,0.6,0.1804,4.363
2249,5/20/18 6:40,0.1034,53.7,1.2,1.2,43.9,29.304,98.1,-0.1988,0.6,15.6,0.6,0.1804,4.387
2250,5/20/18 6:50,0.1034,58.7,1.2,1.2,43.808,28.684,97.1,-0.1988,0.6,18.1,0.6,0.1804,4.393
2251,5/20/18 7:00,0.1027,66.2,1.2,1.2,43.716,28.632,97.7,-0.1988,0.6,19.4,0.6,0.1804,4.4
2252,5/20/18 7:10,0.1027,71.2,1.2,1.2,43.671,28.58,97.1,-0.1988,0.6,20.6,0.6,0.1804,4.393
2253,5/20/18 7:20,0.1034,76.2,1.2,3.7,43.579,28.994,98.3,-0.1988,0.6,21.9,0.6,0.1804,4.418
2254,5/20/18 7:30,0.1034,573.7,23.7,18.7,43.534,33.089,97.7,-0.1988,21.9,324.4,31.9,0.1804,4.393
2255,5/20/18 7:40,0.1034,691.2,18.7,13.7,43.443,36.603,95.2,-0.1988,20.6,369.4,30.6,0.1804,4.4
2256,5/20/18 7:50,0.1042,778.7,18.7,13.7,43.396,38.7,91.3,-0.1988,21.9,396.9,34.4,0.1804,4.393
2257,5/20/18 8:00,0.1049,818.7,21.2,16.2,43.351,41.184,91.9,-0.1988,23.1,410.6,35.6,0.1804,4.4
2258,5/20/18 8:10,0.1049,763.7,18.7,13.7,43.351,41.463,90.7,-0.1988,21.9,375.6,33.1,0.1811,4.393
2259,5/20/18 8:20,0.1049,866.2,23.7,16.2,43.351,43.03,87.9,-0.1988,24.4,423.1,38.1,0.1811,4.393
2260,5/20/18 8:30,0.1042,978.7,26.2,18.7,43.396,44.492,86.3,-0.1988,28.1,473.1,43.1,0.1811,4.393
2261,5/20/18 8:40,0.1034,1101.2,33.7,23.7,43.443,45.714,87.7,-0.1988,33.1,525.6,49.4,0.1811,4.393
2262,5/20/18 8:50,0.1042,1231.2,38.7,28.7,43.534,46.974,86.7,-0.1988,36.9,580.6,55.6,0.1811,4.412
2263,5/20/18 9:00,0.1034,1303.7,41.2,31.2,43.671,49.516,79.4,-0.1988,40.6,609.4,59.4,0.1811,4.393
2264,5/20/18 9:10,0.1027,1383.7,46.2,36.2,43.808,50.268,75,-0.1988,44.4,645.6,64.4,0.1811,4.418
2265,5/20/18 9:20,0.1027,1353.7,46.2,36.2,43.99,50.488,73.8,-0.1988,44.4,630.6,63.1,0.1819,4.393
2266,5/20/18 9:30,0.1027,1321.2,46.2,36.2,44.173,51.764,66.9,-0.1988,44.4,635.6,61.9,0.1819,4.484
2267,5/20/18 9:40,0.102,1473.7,51.2,43.7,44.4,52.903,69.7,-0.1988,50.6,726.9,70.6,0.1819,4.393
2268,5/20/18 9:50,0.1027,1601.2,56.2,48.7,44.627,54.648,63.5,-0.1988,55.6,794.4,76.9,0.1819,4.381
2269,5/20/18 10:00,0.1027,1458.7,51.2,46.2,44.856,56.208,59.9,-0.1988,50.6,723.1,69.4,0.1826,4.393
2270,5/20/18 10:10,0.102,1478.7,51.2,46.2,45.127,55.429,56.8,-0.1988,51.9,733.1,69.4,0.1826,4.381
2271,5/20/18 10:20,0.1027,1718.7,61.2,56.2,45.399,57.117,53,-0.1988,61.9,864.4,81.9,0.1826,4.406
2272,5/20/18 10:30,0.1027,1718.7,61.2,56.2,45.669,56.988,51.8,-0.1988,61.9,865.6,80.6,0.1826,4.393
2273,5/20/18 10:40,0.1027,1663.7,58.7,56.2,45.941,58.798,54.4,-0.1988,59.4,839.4,76.9,0.1833,4.4
2274,5/20/18 10:50,0.1027,1818.7,63.7,61.2,46.256,59.315,49.9,-0.1988,65.6,930.6,84.4,0.1833,4.393
2275,5/20/18 11:00,0.1034,1711.2,58.7,58.7,46.526,59.185,49.7,-0.1988,61.9,880.6,78.1,0.1833,4.381
2276,5/20/18 11:10,0.1034,1553.7,53.7,53.7,46.841,58.842,44.3,-0.1988,55.6,799.4,70.6,0.1833,4.393
2277,5/20/18 11:20,0.1034,1548.7,53.7,53.7,47.154,59.659,42.7,-0.1988,55.6,801.9,69.4,0.1833,4.387
2278,5/20/18 11:30,0.1027,1583.7,53.7,56.2,47.512,58.885,44.5,-0.1988,58.1,825.6,70.6,0.1833,4.393
2279,5/20/18 11:40,0.1034,2076.2,73.7,73.7,47.826,62.062,43.7,-0.1988,75.6,1090.6,93.1,0.184,4.387
2280,5/20/18 11:50,0.1034,2168.7,76.2,76.2,48.137,58.195,46,-0.1988,79.4,1146.9,98.1,0.184,4.393
2281,5/20/18 12:00,0.1034,2278.7,78.7,81.2,48.45,62.62,39.2,-0.1988,84.4,1210.6,101.9,0.184,4.393
2282,5/20/18 12:10,0.1034,711.2,23.7,23.7,48.762,61.633,38.9,-0.1988,24.4,351.9,29.4,0.184,4.393
2283,5/20/18 12:20,0.1034,1508.7,51.2,56.2,49.073,62.577,37.6,-0.1988,56.9,779.4,64.4,0.184,4.393
2284,5/20/18 12:30,0.1034,1586.2,53.7,56.2,49.383,58.239,37,-0.1988,55.6,803.1,65.6,0.184,4.4
2285,5/20/18 12:40,0.1027,656.2,21.2,21.2,49.692,59.959,37.9,-0.1988,23.1,328.1,28.1,0.184,4.4
2286,5/20/18 12:50,0.1034,428.7,13.7,13.7,49.959,58.325,41.6,-0.1988,15.6,213.1,19.4,0.184,4.478
2287,5/20/18 13:00,0.1027,338.7,11.2,11.2,50.223,54.082,41.2,-0.1988,11.9,168.1,14.4,0.184,4.393
2288,5/20/18 13:10,0.102,318.7,8.7,11.2,50.445,53.298,45.4,-0.1988,10.6,153.1,13.1,0.1833,4.393
2289,5/20/18 13:20,0.102,293.7,8.7,8.7,50.621,54.212,43.1,-0.1988,9.4,139.4,11.9,0.184,4.393
2290,5/20/18 13:30,0.102,313.7,8.7,11.2,50.752,53.515,46.7,-0.1988,10.6,150.6,13.1,0.184,4.393
2291,5/20/18 13:40,0.102,311.2,8.7,8.7,50.841,53.253,43.5,-0.1988,10.6,150.6,13.1,0.1833,4.4
2292,5/20/18 13:50,0.102,266.2,8.7,8.7,50.929,52.423,46.2,-0.1988,8.1,126.9,10.6,0.1833,4.393
2293,5/20/18 14:00,0.1012,228.7,6.2,6.2,50.974,51.809,48.9,-0.1988,6.9,106.9,9.4,0.1833,4.43
2294,5/20/18 14:10,0.1012,216.2,6.2,6.2,51.017,51.809,40.9,-0.1988,6.9,100.6,8.1,0.1833,4.393
2295,5/20/18 14:20,0.1012,206.2,6.2,6.2,51.017,51.721,41.8,-0.1988,5.6,95.6,8.1,0.1833,4.393
2296,5/20/18 14:30,0.1012,256.2,6.2,8.7,50.974,51.282,38.1,-0.1988,8.1,120.6,9.4,0.1833,4.393
2297,5/20/18 14:40,0.1012,251.2,6.2,8.7,50.974,51.721,37.2,-0.1988,8.1,116.9,9.4,0.1826,4.393
2298,5/20/18 14:50,0.1012,183.7,3.7,6.2,50.929,50.268,39.2,-0.1988,4.4,81.9,6.9,0.1826,4.393
2299,5/20/18 15:00,0.1012,111.2,1.2,3.7,50.886,48.538,41.6,-0.1988,1.9,48.1,3.1,0.1826,4.393
2300,5/20/18 15:10,0.1012,78.7,1.2,1.2,50.841,46.796,45.6,-0.1988,0.6,29.4,1.9,0.1826,4.4
2301,5/20/18 15:20,0.1005,81.2,1.2,1.2,50.752,47.244,45.7,-0.1988,0.6,30.6,1.9,0.1826,4.393
2302,5/20/18 15:30,0.1005,113.7,1.2,3.7,50.664,46.166,50.1,-0.1988,1.9,45.6,3.1,0.1826,4.4
2303,5/20/18 15:40,0.1012,158.7,3.7,3.7,50.576,46.166,51.8,-0.1988,4.4,70.6,4.4,0.1819,4.393
2304,5/20/18 15:50,0.1012,278.7,8.7,8.7,50.488,46.526,50.8,-0.1988,9.4,133.1,10.6,0.1819,4.406
2305,5/20/18 16:00,0.1012,313.7,8.7,8.7,50.356,46.346,54.7,-0.1988,10.6,154.4,13.1,0.1819,4.393
2306,5/20/18 16:10,0.1012,406.2,13.7,13.7,50.268,46.346,55.6,-0.1988,14.4,201.9,18.1,0.1819,4.43
2307,5/20/18 16:20,0.1012,428.7,13.7,13.7,50.18,46.436,54.6,-0.1988,15.6,214.4,19.4,0.1819,4.4
2308,5/20/18 16:30,0.1012,436.2,13.7,13.7,50.092,45.262,57.6,-0.1988,15.6,218.1,19.4,0.1819,4.393
2309,5/20/18 16:40,0.1012,413.7,13.7,13.7,50.002,45.986,57.9,-0.1988,14.4,208.1,18.1,0.1811,4.393
2310,5/20/18 16:50,0.1012,468.7,13.7,16.2,49.959,46.796,55.8,-0.1988,16.9,238.1,20.6,0.1819,4.393
2311,5/20/18 17:00,0.1012,548.7,16.2,18.7,49.87,47.154,58.5,-0.1988,19.4,275.6,24.4,0.1819,4.4
2312,5/20/18 17:10,0.1012,476.2,13.7,16.2,49.825,47.736,60,-0.1988,16.9,238.1,20.6,0.1819,4.393
2313,5/20/18 17:20,0.1005,533.7,16.2,16.2,49.782,47.289,60.4,-0.1988,19.4,268.1,24.4,0.1819,4.43
2314,5/20/18 17:30,0.1005,501.2,16.2,16.2,49.737,47.244,60.1,-0.1988,18.1,254.4,23.1,0.1819,4.393
2315,5/20/18 17:40,0.1012,576.2,18.7,18.7,49.649,48.315,59.8,-0.1988,21.9,294.4,26.9,0.1819,4.393
2316,5/20/18 17:50,0.1012,541.2,16.2,18.7,49.649,48.538,60.3,-0.1988,20.6,274.4,25.6,0.1819,4.393
2317,5/20/18 18:00,0.1005,448.7,13.7,13.7,49.649,47.736,60.6,-0.1988,16.9,226.9,20.6,0.1819,4.393
2318,5/20/18 18:10,0.1005,371.2,11.2,11.2,49.604,47.154,61.1,-0.1988,13.1,188.1,16.9,0.1819,4.406
2319,5/20/18 18:20,0.1005,328.7,8.7,11.2,49.561,47.019,61.9,-0.1988,11.9,165.6,14.4,0.1819,4.393
2320,5/20/18 18:30,0.1005,301.2,8.7,8.7,49.561,46.436,61.7,-0.1988,10.6,151.9,13.1,0.1819,4.393
2321,5/20/18 18:40,0.1005,243.7,6.2,6.2,49.561,45.761,64.3,-0.1988,8.1,123.1,10.6,0.1819,4.393
2322,5/20/18 18:50,0.1005,203.7,6.2,6.2,49.516,45.489,66.6,-0.1988,6.9,103.1,9.4,0.1811,4.393
2323,5/20/18 19:00,0.1005,163.7,3.7,3.7,49.471,45.172,66.2,-0.1988,5.6,84.4,6.9,0.1811,4.424
2324,5/20/18 19:10,0.1005,128.7,1.2,3.7,49.428,44.492,65.1,-0.1988,4.4,65.6,4.4,0.1811,4.393
2325,5/20/18 19:20,0.1005,98.7,1.2,1.2,49.383,44.037,66.3,-0.1988,3.1,50.6,4.4,0.1811,4.393
2326,5/20/18 19:30,0.1005,76.2,1.2,1.2,49.294,43.167,70.5,-0.1988,1.9,39.4,3.1,0.1811,4.393
2327,5/20/18 19:40,0.1005,61.2,1.2,1.2,49.294,41.97,74.1,-0.1988,1.9,30.6,1.9,0.1811,4.393
2328,5/20/18 19:50,0.1005,41.2,1.2,1.2,49.204,40.811,75.9,-0.1988,0.6,20.6,0.6,0.1811,4.418
2329,5/20/18 20:00,0.1005,23.7,1.2,1.2,49.116,39.502,79,-0.1988,0.6,10.6,0.6,0.1804,4.393
2330,5/20/18 20:10,0.1012,11.2,1.2,1.2,49.028,37.656,82.7,-0.1988,0.6,3.1,0.6,0.1811,4.393
2331,5/20/18 20:20,0.1012,3.7,1.2,1.2,48.938,37.081,82.9,-0.1988,0.6,0.6,0.6,0.1811,4.393
2332,5/20/18 20:30,0.1012,1.2,1.2,1.2,48.85,35.152,85.5,-0.1988,0.6,0.6,0.6,0.1811,4.393
2333,5/20/18 20:40,0.1012,1.2,1.2,1.2,48.762,34.371,86.2,-0.1988,0.6,0.6,0.6,0.1804,4.393
2334,5/20/18 20:50,0.1005,1.2,1.2,1.2,48.628,33.485,87.4,-0.1988,0.6,0.6,0.6,0.1804,4.387
2335,5/20/18 21:00,0.1012,1.2,1.2,1.2,48.493,31.541,90.4,-0.1988,0.6,0.6,0.6,0.1804,4.387
2336,5/20/18 21:10,0.1012,1.2,1.2,1.2,48.405,32.443,89.3,-0.1988,0.6,0.6,0.6,0.1804,4.381
2337,5/20/18 21:20,0.1012,1.2,1.2,1.2,48.227,31.791,90.3,-0.1988,0.6,0.6,0.6,0.1804,4.381
2338,5/20/18 21:30,0.1005,1.2,1.2,1.2,48.137,31.491,91.5,-0.1988,0.6,0.6,0.6,0.1797,4.381
2339,5/20/18 21:40,0.1012,1.2,1.2,1.2,47.959,30.429,93.2,-0.1988,0.6,0.6,0.6,0.1797,4.381
2340,5/20/18 21:50,0.1012,1.2,1.2,1.2,47.826,31.339,92.1,-0.1988,0.6,0.6,0.6,0.1797,4.381
2341,5/20/18 22:00,0.102,1.2,1.2,1.2,47.691,30.326,91.8,-0.1988,0.6,0.6,0.6,0.1797,4.375
2342,5/20/18 22:10,0.1012,1.2,1.2,1.2,47.557,30.123,93.5,-0.1988,0.6,0.6,0.6,0.1797,4.375
2343,5/20/18 22:20,0.1012,1.2,1.2,1.2,47.422,30.376,93.2,-0.1988,0.6,0.6,0.6,0.1797,4.369
2344,5/20/18 22:30,0.102,1.2,1.2,1.2,47.289,30.123,92.9,-0.1988,0.6,0.6,0.6,0.1797,4.369
2345,5/20/18 22:40,0.102,1.2,1.2,1.2,47.154,29.251,94.5,-0.1988,0.6,0.6,0.6,0.1797,4.369
2346,5/20/18 22:50,0.102,1.2,1.2,1.2,47.019,29.611,93.8,-0.1988,0.6,0.6,0.6,0.1797,4.363
2347,5/20/18 23:00,0.102,1.2,1.2,1.2,46.886,30.173,95.7,-0.1988,0.6,0.6,0.6,0.1797,4.363
2348,5/20/18 23:10,0.1012,1.2,1.2,1.2,46.751,29.817,94.7,-0.1988,0.6,0.6,0.6,0.1797,4.363
2349,5/20/18 23:20,0.1012,1.2,1.2,1.2,46.616,30.479,93.7,-0.1988,0.6,0.6,0.6,0.1797,4.363
2350,5/20/18 23:30,0.1012,1.2,1.2,1.2,46.436,30.783,95,-0.1988,0.6,0.6,0.6,0.1797,4.363
2351,5/20/18 23:40,0.1012,1.2,1.2,1.2,46.346,30.376,93.8,-0.1988,0.6,0.6,0.6,0.1797,4.363
2352,5/20/18 23:50,0.1012,1.2,1.2,1.2,46.256,29.867,95.5,-0.1988,0.6,0.6,0.6,0.1797,4.363
2353,5/21/18 0:00,0.1005,1.2,1.2,1.2,46.121,29.97,95.5,-0.1988,0.6,0.6,0.6,0.179,4.363
2354,5/21/18 0:10,0.1005,1.2,1.2,1.2,45.986,29.097,95,-0.1988,0.6,0.6,0.6,0.1797,4.363
2355,5/21/18 0:20,0.1012,1.2,1.2,1.2,45.896,29.149,96.5,-0.1988,0.6,0.6,0.6,0.179,4.363
2356,5/21/18 0:30,0.1012,1.2,1.2,1.2,45.761,28.373,95,-0.1988,0.6,0.6,0.6,0.179,4.363
2357,5/21/18 0:40,0.1012,1.2,1.2,1.2,45.624,28.942,95.8,-0.1988,0.6,0.6,0.6,0.179,4.363
2358,5/21/18 0:50,0.1012,1.2,1.2,1.2,45.534,28.528,95.9,-0.1988,0.6,0.6,0.6,0.179,4.363
2359,5/21/18 1:00,0.1005,1.2,1.2,1.2,45.399,28.008,95.2,-0.1988,0.6,0.6,0.6,0.1782,4.363
2360,5/21/18 1:10,0.1005,1.2,1.2,1.2,45.307,28.008,96,-0.1988,0.6,0.6,0.6,0.1782,4.363
2361,5/21/18 1:20,0.1012,1.2,1.2,1.2,45.172,28.528,96.1,-0.1988,0.6,0.6,0.6,0.1782,4.363
2362,5/21/18 1:30,0.1005,1.2,1.2,1.2,45.082,28.112,96.2,-0.1988,0.6,0.6,0.6,0.1782,4.363
2363,5/21/18 1:40,0.1005,1.2,1.2,1.2,44.991,27.903,95.7,-0.1988,0.6,0.6,0.6,0.1782,4.381
2364,5/21/18 1:50,0.1012,1.2,1.2,1.2,44.856,27.851,96.5,-0.1988,0.6,0.6,0.6,0.1782,4.381
2365,5/21/18 2:00,0.1005,1.2,1.2,1.2,44.764,27.747,96.8,-0.1988,0.6,0.6,0.6,0.1782,4.363
2366,5/21/18 2:10,0.1005,1.2,1.2,1.2,44.627,27.223,96.3,-0.1988,0.6,0.6,0.6,0.1782,4.357
2367,5/21/18 2:20,0.1005,1.2,1.2,1.2,44.537,27.747,96.7,-0.1988,0.6,0.6,0.6,0.1782,4.357
2368,5/21/18 2:30,0.1005,1.2,1.2,1.2,44.445,28.373,96,-0.1988,0.6,0.6,0.6,0.1782,4.357
2369,5/21/18 2:40,0.1005,1.2,1.2,1.2,44.31,27.171,96.3,-0.1988,0.6,0.6,0.6,0.1782,4.357
2370,5/21/18 2:50,0.1005,1.2,1.2,1.2,44.218,26.854,96,-0.1988,0.6,0.6,0.6,0.1782,4.357
2371,5/21/18 3:00,0.1005,1.2,1.2,1.2,44.127,27.486,96.9,-0.1988,0.6,0.6,0.6,0.1782,4.351
2372,5/21/18 3:10,0.1005,1.2,1.2,1.2,44.037,27.012,95.6,-0.1988,0.6,0.6,0.6,0.1782,4.351
2373,5/21/18 3:20,0.1005,1.2,1.2,1.2,43.9,25.952,95.9,-0.1988,0.6,0.6,0.6,0.1782,4.351
2374,5/21/18 3:30,0.1005,1.2,1.2,1.2,43.808,26.218,96.3,-0.1988,0.6,0.6,0.6,0.1782,4.351
2375,5/21/18 3:40,0.1005,1.2,1.2,1.2,43.716,26.377,96.2,-0.1988,0.6,0.6,0.6,0.1782,4.351
2376,5/21/18 3:50,0.1005,1.2,1.2,1.2,43.624,27.433,96.9,-0.1988,0.6,0.6,0.6,0.1775,4.351
2377,5/21/18 4:00,0.1005,1.2,1.2,1.2,43.534,27.486,96.4,-0.1988,0.6,0.6,0.6,0.1775,4.351
2378,5/21/18 4:10,0.1005,1.2,1.2,1.2,43.443,26.643,95.6,-0.1988,0.6,0.6,0.6,0.1775,4.351
2379,5/21/18 4:20,0.1012,1.2,1.2,1.2,43.351,26.164,94,-0.1988,0.6,0.6,0.6,0.1775,4.351
2380,5/21/18 4:30,0.1012,1.2,1.2,1.2,43.259,26.96,95.8,-0.1988,0.6,0.6,0.6,0.1775,4.351
2381,5/21/18 4:40,0.1012,1.2,1.2,1.2,43.167,26.802,95.2,-0.1988,0.6,0.6,0.6,0.1775,4.351
2382,5/21/18 4:50,0.1012,1.2,1.2,1.2,43.075,26.112,95.6,-0.1988,0.6,0.6,0.6,0.1775,4.351
2383,5/21/18 5:00,0.1012,1.2,1.2,1.2,42.984,26.695,95.2,-0.1988,0.6,0.6,0.6,0.1775,4.351
2384,5/21/18 5:10,0.1012,1.2,1.2,1.2,42.892,25.686,95.9,-0.1988,0.6,0.6,0.6,0.1775,4.351
2385,5/21/18 5:20,0.1012,1.2,1.2,1.2,42.8,26.164,96.3,-0.1988,0.6,0.6,0.6,0.1775,4.351
2386,5/21/18 5:30,0.1012,1.2,1.2,1.2,42.708,26.377,96.6,-0.1988,0.6,0.6,0.6,0.1775,4.351
2387,5/21/18 5:40,0.1005,1.2,1.2,1.2,42.616,26.164,94.4,-0.1988,0.6,0.6,0.6,0.1775,4.351
2388,5/21/18 5:50,0.1005,6.2,1.2,1.2,42.525,25.309,95.7,-0.1988,0.6,1.9,0.6,0.1775,4.351
2389,5/21/18 6:00,0.1005,18.7,1.2,1.2,42.433,25.952,95.5,-0.1988,0.6,6.9,0.6,0.1768,4.351
2390,5/21/18 6:10,0.1005,36.2,1.2,1.2,42.386,26.112,94.4,-0.1988,0.6,13.1,0.6,0.1768,4.351
2391,5/21/18 6:20,0.1005,51.2,1.2,1.2,42.294,26.906,95.5,-0.1988,0.6,16.9,0.6,0.1768,4.363
2392,5/21/18 6:30,0.1005,63.7,1.2,1.2,42.202,26.802,95.6,-0.1988,0.6,20.6,0.6,0.1768,4.375
2393,5/21/18 6:40,0.1012,76.2,1.2,1.2,42.156,26.854,96.1,-0.1988,0.6,23.1,0.6,0.1768,4.393
