Plot Title: 9735544_UpperMontaneB2,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400)","Batt, V (LGR S/N: 9735544)"
1,6/3/17 13:00,0.1114,0.0707,2553.7,1101.2,2553.7,56.512,65.145,30.5,-0.2039,83.1,960.6,79.4,4.351
2,6/3/17 14:00,0.1114,0.0693,56.2,46.2,1813.7,59.616,65.959,28.2,-0.2039,78.1,925.6,75.6,4.454
3,6/3/17 15:00,0.1107,0.0707,48.7,43.7,1653.7,61.848,67.714,29.4,-0.2039,74.4,841.9,66.9,4.363
4,6/3/17 16:00,0.1107,0.0736,38.7,41.2,1426.2,62.62,66.943,28.6,-0.2039,71.9,723.1,56.9,4.357
5,6/3/17 17:00,0.1107,0.0729,28.7,31.2,1128.7,62.447,68.313,25.1,-0.2039,64.4,579.4,45.6,4.351
6,6/3/17 18:00,0.1107,0.0729,18.7,16.2,796.2,61.59,65.916,27.1,-0.2039,39.4,411.9,31.9,4.454
7,6/3/17 19:00,0.1107,0.0729,8.7,6.2,441.2,59.788,63.433,32.4,-0.2039,16.9,239.4,18.1,4.369
8,6/3/17 20:00,0.1107,0.0904,1.2,1.2,48.7,57.679,46.391,55.2,-0.2039,0.6,16.9,0.6,4.363
9,6/3/17 21:00,0.1107,0.0954,1.2,1.2,1.2,55.429,40.811,69.1,-0.2039,0.6,0.6,0.6,4.363
10,6/3/17 22:00,0.1121,0.0976,1.2,1.2,1.2,53.559,39.313,71.1,-0.2039,0.6,0.6,0.6,4.363
11,6/3/17 23:00,0.1121,0.0911,1.2,1.2,1.2,51.895,37.369,73.4,-0.2039,0.6,0.6,0.6,4.363
12,6/4/17 0:00,0.1129,0.0947,1.2,1.2,1.2,50.445,36.747,75.1,-0.2039,0.6,0.6,0.6,4.363
13,6/4/17 1:00,0.1143,0.0947,1.2,1.2,1.2,49.161,34.124,82.5,-0.2039,0.6,0.6,0.6,4.357
14,6/4/17 2:00,0.115,0.0969,1.2,1.2,1.2,48.004,33.831,83.1,-0.2039,0.6,0.6,0.6,4.351
15,6/4/17 3:00,0.1158,0.0962,1.2,1.2,1.2,46.931,32.891,85.2,-0.2039,0.6,0.6,0.6,4.351
16,6/4/17 4:00,0.1165,0.0976,1.2,1.2,1.2,45.986,32.392,87,-0.2039,0.6,0.6,0.6,4.351
17,6/4/17 5:00,0.1165,0.0983,1.2,1.2,1.2,45.127,31.339,89.2,-0.2039,0.6,0.6,0.6,4.351
18,6/4/17 6:00,0.115,0.1042,1.2,1.2,33.7,44.355,32.193,88.8,-0.2039,0.6,11.9,0.6,4.351
19,6/4/17 7:00,0.1158,0.1121,1.2,1.2,83.7,43.808,33.681,89.7,-0.2039,0.6,24.4,0.6,4.363
20,6/4/17 8:00,0.115,0.1158,23.7,21.2,1001.2,45.036,51.458,62.3,-0.2039,51.9,508.1,36.9,4.369
21,6/4/17 9:00,0.1158,0.1158,31.2,31.2,1241.2,47.512,58.755,48.5,-0.2039,65.6,615.6,49.4,4.363
22,6/4/17 10:00,0.1129,0.1121,43.7,41.2,1593.7,51.589,64.459,39.6,-0.2039,83.1,790.6,65.6,4.357
23,6/4/17 11:00,0.1114,0.1071,51.2,43.7,1776.2,54.777,67.928,32.9,-0.2039,88.1,885.6,74.4,4.393
24,6/4/17 12:00,0.1092,0.1063,56.2,46.2,1886.2,56.122,68.828,29.6,-0.2039,88.1,948.1,79.4,4.369
25,6/4/17 13:00,0.1085,0.1063,58.7,46.2,1911.2,57.765,70.286,27.4,-0.2039,85.6,970.6,80.6,4.363
26,6/4/17 14:00,0.1085,0.1034,48.7,38.7,1648.7,60.861,70.072,26.4,-0.2039,71.9,826.9,68.1,4.357
27,6/4/17 15:00,0.1078,0.1056,48.7,43.7,1718.7,63.219,70.115,27.9,-0.2039,76.9,865.6,70.6,4.351
28,6/4/17 16:00,0.1071,0.1042,21.2,21.2,798.7,63.946,68.313,30.2,-0.2039,36.9,375.6,29.4,4.351
29,6/4/17 17:00,0.1071,0.1049,28.7,31.2,1158.7,63.732,70.803,29.6,-0.2039,66.9,583.1,46.9,4.351
30,6/4/17 18:00,0.1071,0.1042,18.7,16.2,808.7,62.834,70.286,28.6,-0.2039,40.6,411.9,33.1,4.351
31,6/4/17 19:00,0.1071,0.1042,8.7,6.2,446.2,61.29,67.627,30.2,-0.2039,16.9,238.1,18.1,4.363
32,6/4/17 20:00,0.1063,0.1042,1.2,1.2,53.7,59.142,50.268,56.1,-0.2039,0.6,20.6,0.6,4.363
33,6/4/17 21:00,0.1078,0.1049,1.2,1.2,1.2,57.031,43.443,70.4,-0.2039,0.6,0.6,0.6,4.363
34,6/4/17 22:00,0.1078,0.115,1.2,1.2,1.2,55.213,41.925,71,-0.2039,0.6,0.6,0.6,4.363
35,6/4/17 23:00,0.1078,0.1245,1.2,1.2,1.2,53.645,40.017,76.7,-0.2039,0.6,0.6,0.6,4.363
36,6/5/17 0:00,0.1085,0.1172,1.2,1.2,1.2,52.291,39.124,78.5,-0.2039,0.6,0.6,0.6,4.363
37,6/5/17 1:00,0.1092,0.1223,1.2,1.2,1.2,51.148,39.267,80,-0.2039,0.6,0.6,0.6,4.357
38,6/5/17 2:00,0.11,0.118,1.2,1.2,1.2,50.18,38.937,79,-0.2039,0.6,0.6,0.6,4.351
39,6/5/17 3:00,0.1107,0.1201,1.2,1.2,1.2,49.204,37.56,82.4,-0.2039,0.6,0.6,0.6,4.351
40,6/5/17 4:00,0.1114,0.1085,1.2,1.2,1.2,48.36,35.589,86.3,-0.2039,0.6,0.6,0.6,4.351
41,6/5/17 5:00,0.1114,0.1049,1.2,1.2,1.2,47.512,35.346,86.9,-0.2039,0.6,0.6,0.6,4.351
42,6/5/17 6:00,0.1121,0.1056,1.2,1.2,23.7,46.751,35.733,88,-0.2039,0.6,6.9,0.6,4.351
43,6/5/17 7:00,0.1121,0.1071,1.2,1.2,106.2,46.211,36.747,87.8,-0.2039,1.9,31.9,0.6,4.363
44,6/5/17 8:00,0.1121,0.1056,18.7,16.2,811.2,47.199,48.628,73.6,-0.2039,41.9,396.9,30.6,4.363
45,6/5/17 9:00,0.1114,0.1042,33.7,31.2,1291.2,50.223,63.819,45.9,-0.2039,71.9,644.4,53.1,4.363
46,6/5/17 10:00,0.1092,0.1056,46.2,41.2,1686.2,53.865,69.643,42.8,-0.2039,89.4,838.1,70.6,4.357
47,6/5/17 11:00,0.1071,0.102,53.7,46.2,1893.7,56.556,71.661,29.2,-0.2039,96.9,944.4,80.6,4.4
48,6/5/17 12:00,0.1049,0.102,56.2,46.2,1931.2,58.239,71.62,28.9,-0.2039,93.1,974.4,83.1,4.393
49,6/5/17 13:00,0.1042,0.0998,61.2,48.7,2081.2,59.916,72.437,29,-0.2039,96.9,1059.4,89.4,4.381
50,6/5/17 14:00,0.1027,0.0991,16.2,13.7,653.7,62.834,67.285,30.7,-0.2039,30.6,311.9,25.6,4.363
51,6/5/17 15:00,0.1012,0.0976,48.7,41.2,1733.7,63.946,69.643,32.2,-0.2039,80.6,871.9,73.1,4.381
52,6/5/17 16:00,0.1005,0.0998,36.2,36.2,1433.7,64.288,70.329,28.8,-0.2039,75.6,723.1,59.4,4.357
53,6/5/17 17:00,0.102,0.0991,23.7,23.7,931.2,63.176,65.23,32.4,-0.2039,51.9,456.9,38.1,4.357
54,6/5/17 18:00,0.1005,0.0998,18.7,13.7,816.2,62.233,67.158,29.9,-0.2039,43.1,420.6,35.6,4.357
55,6/5/17 19:00,0.0998,0.0998,1.2,1.2,61.2,60.433,56.469,45,-0.2039,1.9,28.1,1.9,4.363
56,6/5/17 20:00,0.1042,0.0998,1.2,1.2,8.7,58.669,50.002,65,-0.2039,0.6,5.6,0.6,4.363
57,6/5/17 21:00,0.1063,0.1027,1.2,1.2,1.2,56.901,51.501,55.3,-0.2039,0.6,0.6,0.6,4.363
58,6/5/17 22:00,0.1071,0.102,1.2,1.2,1.2,55.69,46.481,72.5,-0.2039,0.6,0.6,0.6,4.357
59,6/5/17 23:00,0.1049,0.1063,1.2,1.2,1.2,54.43,43.122,77,-0.2039,0.6,0.6,0.6,4.363
60,6/6/17 0:00,0.1056,0.1056,1.2,1.2,1.2,53.384,42.525,82.1,-0.2039,0.6,0.6,0.6,4.357
61,6/6/17 1:00,0.1071,0.1049,1.2,1.2,1.2,52.597,41.832,84.4,-0.2039,0.6,0.6,0.6,4.357
62,6/6/17 2:00,0.1078,0.1042,1.2,1.2,1.2,51.544,38.084,88.4,-0.2039,0.6,0.6,0.6,4.357
63,6/6/17 3:00,0.1085,0.1034,1.2,1.2,1.2,50.4,35.638,91.4,-0.2039,0.6,0.6,0.6,4.357
64,6/6/17 4:00,0.1078,0.1071,1.2,1.2,1.2,49.516,38.557,89.1,-0.2039,0.6,0.6,0.6,4.351
65,6/6/17 5:00,0.1063,0.1078,1.2,1.2,1.2,48.938,38.606,88.6,-0.2039,0.6,0.6,0.6,4.381
66,6/6/17 6:00,0.1071,0.102,1.2,1.2,21.2,48.094,35.2,92,-0.2039,0.6,5.6,0.6,4.351
67,6/6/17 7:00,0.1071,0.11,1.2,1.2,108.7,47.377,35.733,93.1,-0.2039,1.9,35.6,1.9,4.363
68,6/6/17 8:00,0.1078,0.1194,21.2,18.7,926.2,48.272,52.466,69.3,-0.2039,53.1,471.9,36.9,4.363
69,6/6/17 9:00,0.1063,0.1027,33.7,31.2,1331.2,51.37,60.818,52.6,-0.2039,76.9,665.6,55.6,4.363
70,6/6/17 10:00,0.1049,0.1005,41.2,36.2,1573.7,54.909,65.273,48.6,-0.2039,86.9,776.9,68.1,4.357
71,6/6/17 11:00,0.1012,0.1158,51.2,41.2,1841.2,57.936,67.5,39.4,-0.2039,96.9,913.1,80.6,4.351
72,6/6/17 12:00,0.0983,0.1187,21.2,18.7,856.2,59.229,65.017,38.2,-0.2039,43.1,421.9,35.6,4.351
73,6/6/17 13:00,0.0983,0.118,33.7,28.7,1296.2,59.788,63.433,35.2,-0.2039,64.4,645.6,55.6,4.363
74,6/6/17 14:00,0.0983,0.1303,51.2,41.2,1791.2,62.362,69.3,30.8,-0.2039,81.9,908.1,78.1,4.363
75,6/6/17 15:00,0.0969,0.1325,46.2,41.2,1776.2,64.546,70.63,26.3,-0.2039,85.6,903.1,76.9,4.363
76,6/6/17 16:00,0.0962,0.1361,18.7,16.2,788.7,64.632,65.188,30.3,-0.2039,40.6,394.4,34.4,4.387
77,6/6/17 17:00,0.0954,0.1303,31.2,28.7,1251.2,63.262,68.013,29.8,-0.2039,74.4,646.9,55.6,4.363
78,6/6/17 18:00,0.0954,0.1121,6.2,3.7,306.2,62.276,60.39,33.6,-0.2039,14.4,141.9,11.9,4.363
79,6/6/17 19:00,0.094,0.11,8.7,3.7,403.7,60.948,60.561,36.9,-0.2039,18.1,214.4,18.1,4.363
80,6/6/17 20:00,0.0947,0.1005,1.2,1.2,71.2,59.272,51.282,58.9,-0.2039,3.1,38.1,3.1,4.363
81,6/6/17 21:00,0.094,0.1071,1.2,1.2,1.2,57.679,44.856,67.7,-0.2039,0.6,0.6,0.6,4.363
82,6/6/17 22:00,0.0954,0.1114,1.2,1.2,1.2,55.906,39.924,80,-0.2039,0.6,0.6,0.6,4.363
83,6/6/17 23:00,0.0954,0.123,1.2,1.2,1.2,54.343,38.131,84.4,-0.2039,0.6,0.6,0.6,4.363
84,6/7/17 0:00,0.0962,0.1361,1.2,1.2,1.2,53.035,37.989,86.4,-0.2039,0.6,0.6,0.6,4.363
85,6/7/17 1:00,0.0983,0.1361,1.2,1.2,1.2,52.029,37.035,87.5,-0.2039,0.6,0.6,0.6,4.363
86,6/7/17 2:00,0.0983,0.1361,1.2,1.2,1.2,51.017,35.83,89.3,-0.2039,0.6,0.6,0.6,4.357
87,6/7/17 3:00,0.0998,0.1303,1.2,1.2,1.2,50.047,34.615,89.9,-0.2039,0.6,0.6,0.6,4.363
88,6/7/17 4:00,0.1005,0.1274,1.2,1.2,1.2,49.161,34.516,90.7,-0.2039,0.6,0.6,0.6,4.351
89,6/7/17 5:00,0.1012,0.1245,1.2,1.2,1.2,48.36,35.928,88.4,-0.2039,0.6,0.6,0.6,4.351
90,6/7/17 6:00,0.102,0.1347,1.2,1.2,38.7,47.647,33.485,92.8,-0.2039,0.6,18.1,0.6,4.363
91,6/7/17 7:00,0.102,0.1318,1.2,1.2,116.2,47.154,35.638,92.8,-0.2039,1.9,36.9,1.9,4.387
92,6/7/17 8:00,0.1012,0.1194,21.2,18.7,928.7,48.137,52.291,70.8,-0.2039,56.9,468.1,39.4,4.363
93,6/7/17 9:00,0.1005,0.1143,31.2,28.7,1288.7,50.974,61.761,51.1,-0.2039,76.9,641.9,55.6,4.363
94,6/7/17 10:00,0.0991,0.1129,41.2,36.2,1586.2,54.343,65.23,43.4,-0.2039,90.6,783.1,70.6,4.363
95,6/7/17 11:00,0.0962,0.1121,46.2,38.7,1718.7,57.592,67.757,42.6,-0.2039,91.9,848.1,76.9,4.357
96,6/7/17 12:00,0.0933,0.11,51.2,41.2,1888.7,59.014,69.901,33.2,-0.2039,95.6,953.1,84.4,4.363
97,6/7/17 13:00,0.0918,0.11,53.7,41.2,1913.7,60.948,72.007,35.3,-0.2039,93.1,973.1,85.6,4.363
98,6/7/17 14:00,0.0904,0.1085,21.2,16.2,816.2,62.875,63.09,34.5,-0.2039,43.1,408.1,36.9,4.46
99,6/7/17 15:00,0.0889,0.1085,16.2,13.7,708.7,62.962,62.62,32.8,-0.2039,36.9,350.6,30.6,4.363
100,6/7/17 16:00,0.0889,0.1071,8.7,6.2,403.7,61.891,61.547,33.1,-0.2039,21.9,204.4,18.1,4.363
101,6/7/17 17:00,0.0933,0.11,6.2,3.7,306.2,60.046,54.126,59.5,-0.2039,18.1,159.4,15.6,4.381
102,6/7/17 18:00,0.0882,0.1107,6.2,3.7,288.7,59.659,59.056,43.3,-0.2039,14.4,138.1,11.9,4.363
103,6/7/17 19:00,0.0925,0.1129,1.2,1.2,23.7,58.282,47.154,80.2,-0.2039,0.6,11.9,0.6,4.363
104,6/7/17 20:00,0.0933,0.1143,1.2,1.2,101.2,56.901,46.796,88.7,-0.2039,5.6,60.6,4.4,4.381
105,6/7/17 21:00,0.0947,0.1121,1.2,1.2,1.2,55.429,40.345,92.5,-0.2039,0.6,0.6,0.6,4.363
106,6/7/17 22:00,0.0947,0.1129,1.2,1.2,1.2,53.776,37.56,93.8,-0.2039,0.6,0.6,0.6,4.363
107,6/7/17 23:00,0.0962,0.1158,1.2,1.2,1.2,52.291,36.603,94.2,-0.2039,0.6,0.6,0.6,4.363
108,6/8/17 0:00,0.0976,0.1216,1.2,1.2,1.2,51.105,36.459,94.1,-0.2039,0.6,0.6,0.6,4.363
109,6/8/17 1:00,0.0983,0.1238,1.2,1.2,1.2,50.223,38.179,94.7,-0.2039,0.6,0.6,0.6,4.357
110,6/8/17 2:00,0.0991,0.1347,1.2,1.2,1.2,49.692,39.36,93.8,-0.2039,0.6,0.6,0.6,4.357
111,6/8/17 3:00,0.0991,0.1354,1.2,1.2,1.2,48.938,35.685,94.8,-0.2039,0.6,0.6,0.6,4.357
112,6/8/17 4:00,0.0998,0.1354,1.2,1.2,1.2,48.049,34.419,95.2,-0.2039,0.6,0.6,0.6,4.357
113,6/8/17 5:00,0.1005,0.1383,1.2,1.2,1.2,47.289,35.492,95,-0.2039,0.6,0.6,0.6,4.351
114,6/8/17 6:00,0.1005,0.1419,1.2,1.2,31.2,46.706,34.761,95.2,-0.2039,0.6,14.4,0.6,4.381
115,6/8/17 7:00,0.1005,0.1405,1.2,1.2,93.7,46.166,35.782,94.9,-0.2039,1.9,31.9,0.6,4.363
116,6/8/17 8:00,0.0998,0.1441,18.7,18.7,873.7,47.064,50.797,84.1,-0.2039,58.1,468.1,39.4,4.375
117,6/8/17 9:00,0.0998,0.1448,26.2,23.7,1101.2,50.268,58.928,60.8,-0.2039,65.6,545.6,48.1,4.375
118,6/8/17 10:00,0.0983,0.1405,33.7,31.2,1363.7,53.69,63.561,47,-0.2039,80.6,676.9,61.9,4.369
119,6/8/17 11:00,0.0947,0.139,41.2,36.2,1623.7,56.251,65.658,39,-0.2039,91.9,816.9,75.6,4.418
120,6/8/17 12:00,0.0918,0.1296,46.2,36.2,1736.2,57.636,68.099,39,-0.2039,91.9,881.9,80.6,4.357
121,6/8/17 13:00,0.0904,0.1426,51.2,41.2,1911.2,59.83,69.343,39.1,-0.2039,94.4,975.6,86.9,4.357
122,6/8/17 14:00,0.0889,0.1347,48.7,38.7,1821.2,63.133,71.274,33.8,-0.2039,86.9,924.4,81.9,4.363
123,6/8/17 15:00,0.0889,0.1303,41.2,36.2,1663.7,64.974,69.643,27.8,-0.2039,83.1,844.4,74.4,4.369
124,6/8/17 16:00,0.0874,0.1274,31.2,31.2,1348.7,65.788,72.61,32.1,-0.2039,76.9,683.1,60.6,4.357
125,6/8/17 17:00,0.0874,0.1288,23.7,23.7,1026.2,65.145,69.901,30.2,-0.2039,65.6,526.9,48.1,4.357
126,6/8/17 18:00,0.0867,0.1296,18.7,16.2,916.2,63.862,69.514,28.3,-0.2039,55.6,484.4,44.4,4.363
127,6/8/17 19:00,0.086,0.1238,8.7,6.2,426.2,62.319,64.717,26.6,-0.2039,23.1,231.9,21.9,4.363
128,6/8/17 20:00,0.0853,0.1325,1.2,1.2,53.7,60.433,51.062,55,-0.2039,1.9,29.4,1.9,4.363
129,6/8/17 21:00,0.0867,0.1361,1.2,1.2,1.2,58.368,43.396,63.6,-0.2039,0.6,0.6,0.6,4.363
130,6/8/17 22:00,0.0867,0.1339,1.2,1.2,1.2,56.512,41.09,71.2,-0.2039,0.6,0.6,0.6,4.363
131,6/8/17 23:00,0.0874,0.1412,1.2,1.2,1.2,54.865,39.173,66.6,-0.2039,0.6,0.6,0.6,4.363
132,6/9/17 0:00,0.0889,0.1303,1.2,1.2,1.2,53.384,38.368,61.6,-0.2039,0.6,0.6,0.6,4.363
133,6/9/17 1:00,0.0896,0.139,1.2,1.2,1.2,52.029,35.541,68.8,-0.2039,0.6,0.6,0.6,4.363
134,6/9/17 2:00,0.0911,0.1332,1.2,1.2,1.2,50.752,33.831,71.2,-0.2039,0.6,0.6,0.6,4.363
135,6/9/17 3:00,0.0911,0.1318,1.2,1.2,1.2,49.649,34.371,68.3,-0.2039,0.6,0.6,0.6,4.357
136,6/9/17 4:00,0.0925,0.131,1.2,1.2,1.2,48.628,32.94,73.2,-0.2039,0.6,0.6,0.6,4.363
137,6/9/17 5:00,0.0933,0.1332,1.2,1.2,1.2,47.691,31.993,76,-0.2039,0.6,0.6,0.6,4.351
138,6/9/17 6:00,0.094,0.1347,1.2,1.2,31.2,46.886,31.087,81.3,-0.2039,0.6,13.1,0.6,4.351
139,6/9/17 7:00,0.0947,0.1347,3.7,1.2,171.2,46.391,35.928,76.4,-0.2039,9.4,83.1,6.9,4.363
140,6/9/17 8:00,0.0947,0.1274,21.2,18.7,968.7,47.422,52.992,49.2,-0.2039,65.6,513.1,46.9,4.363
141,6/9/17 9:00,0.0933,0.1347,21.2,18.7,958.7,49.383,54.169,54.4,-0.2039,60.6,486.9,45.6,4.393
142,6/9/17 10:00,0.0918,0.1238,33.7,28.7,1343.7,51.589,61.848,43.9,-0.2039,83.1,686.9,65.6,4.363
143,6/9/17 11:00,0.0889,0.1245,26.2,21.2,1026.2,54.3,63.219,34.9,-0.2039,60.6,524.4,50.6,4.363
144,6/9/17 12:00,0.0867,0.123,53.7,41.2,1978.7,55.647,66.472,28.4,-0.2039,109.4,1014.4,95.6,4.363
145,6/9/17 13:00,0.0838,0.1209,51.2,38.7,1883.7,57.979,67.114,31.4,-0.2039,95.6,971.9,88.1,4.357
146,6/9/17 14:00,0.0816,0.1209,48.7,36.2,1806.2,61.547,69.814,25,-0.2039,88.1,929.4,84.4,4.357
147,6/9/17 15:00,0.0802,0.1201,41.2,33.7,1651.2,64.033,70.673,28.4,-0.2039,84.4,843.1,75.6,4.363
148,6/9/17 16:00,0.0787,0.1187,33.7,33.7,1428.7,65.145,71.577,26.6,-0.2039,83.1,730.6,66.9,4.351
149,6/9/17 17:00,0.0802,0.1158,26.2,26.2,1136.2,65.102,71.103,22,-0.2039,78.1,585.6,54.4,4.357
150,6/9/17 18:00,0.078,0.118,16.2,13.7,808.7,64.074,69.042,25.4,-0.2039,50.6,424.4,39.4,4.363
151,6/9/17 19:00,0.0773,0.118,8.7,6.2,428.7,62.276,66.258,22.5,-0.2039,21.9,239.4,21.9,4.357
152,6/9/17 20:00,0.0802,0.1158,1.2,1.2,56.2,60.39,58.669,29.5,-0.2039,0.6,20.6,0.6,4.363
153,6/9/17 21:00,0.0831,0.1172,1.2,1.2,1.2,58.368,56.251,34.3,-0.2039,0.6,0.6,0.6,4.363
154,6/9/17 22:00,0.0838,0.118,1.2,1.2,1.2,56.642,46.841,47.5,-0.2039,0.6,0.6,0.6,4.363
155,6/9/17 23:00,0.0838,0.1267,1.2,1.2,1.2,55.081,43.306,58.9,-0.2039,0.6,0.6,0.6,4.363
156,6/10/17 0:00,0.0845,0.1245,1.2,1.2,1.2,53.82,40.532,65.8,-0.2039,0.6,0.6,0.6,4.363
157,6/10/17 1:00,0.0845,0.1259,1.2,1.2,1.2,52.686,44.355,54.9,-0.2039,0.6,0.6,0.6,4.363
158,6/10/17 2:00,0.0853,0.1267,1.2,1.2,1.2,51.984,55.602,33.5,-0.2039,0.6,0.6,0.6,4.351
159,6/10/17 3:00,0.0874,0.1245,1.2,1.2,1.2,51.501,55.515,32.7,-0.2039,0.6,0.6,0.6,4.351
160,6/10/17 4:00,0.0882,0.1267,1.2,1.2,1.2,50.929,54.909,31.8,-0.2039,0.6,0.6,0.6,4.357
161,6/10/17 5:00,0.0882,0.1296,1.2,1.2,1.2,50.311,51.984,35.6,-0.2039,0.6,0.6,0.6,4.351
162,6/10/17 6:00,0.0882,0.1303,1.2,1.2,21.2,49.692,44.901,45.4,-0.2039,0.6,5.6,0.6,4.351
163,6/10/17 7:00,0.0831,0.1361,1.2,1.2,81.2,48.983,43.167,54.6,-0.2039,0.6,21.9,0.6,4.363
164,6/10/17 8:00,0.0831,0.1339,21.2,18.7,973.7,49.649,58.066,34.7,-0.2039,66.9,501.9,46.9,4.363
165,6/10/17 9:00,0.0816,0.1303,31.2,28.7,1313.7,51.94,62.661,26.4,-0.2039,88.1,665.6,64.4,4.363
166,6/10/17 10:00,0.0795,0.1267,38.7,33.7,1588.7,54.82,62.962,26.2,-0.2039,99.4,794.4,76.9,4.363
167,6/10/17 11:00,0.0766,0.1252,46.2,36.2,1778.7,57.592,66.558,30,-0.2039,103.1,898.1,86.9,4.363
168,6/10/17 12:00,0.0729,0.1267,48.7,38.7,1878.7,59.056,68.527,26.5,-0.2039,101.9,965.6,91.9,4.357
169,6/10/17 13:00,0.0715,0.1288,51.2,38.7,1891.2,61.547,70.243,25.7,-0.2039,96.9,980.6,90.6,4.357
170,6/10/17 14:00,0.07,0.1216,46.2,36.2,1821.2,64.632,69.771,27.7,-0.2039,90.6,936.9,86.9,4.363
171,6/10/17 15:00,0.0693,0.1194,41.2,33.7,1671.2,66.729,71.834,24.3,-0.2039,86.9,855.6,79.4,4.351
172,6/10/17 16:00,0.0678,0.1158,36.2,33.7,1506.2,67.372,72.739,21.4,-0.2039,91.9,774.4,73.1,4.357
173,6/10/17 17:00,0.0671,0.115,16.2,13.7,708.7,66.9,72.264,21,-0.2039,45.6,356.9,34.4,4.363
174,6/10/17 18:00,0.0649,0.1143,16.2,13.7,818.7,65.829,68.443,23.8,-0.2039,51.9,426.9,41.9,4.351
175,6/10/17 19:00,0.0649,0.1136,8.7,6.2,466.2,64.033,67.586,21.9,-0.2039,24.4,255.6,24.4,4.363
176,6/10/17 20:00,0.0693,0.1143,1.2,1.2,48.7,62.019,60.604,21.7,-0.2039,0.6,15.6,0.6,4.363
177,6/10/17 21:00,0.0649,0.1107,1.2,1.2,1.2,59.788,53.559,24,-0.2039,0.6,0.6,0.6,4.363
178,6/10/17 22:00,0.0671,0.115,1.2,1.2,1.2,57.979,55.602,25.7,-0.2039,0.6,0.6,0.6,4.363
179,6/10/17 23:00,0.0686,0.1136,1.2,1.2,1.2,56.469,53.559,20.6,-0.2039,0.6,0.6,0.6,4.363
180,6/11/17 0:00,0.0693,0.115,1.2,1.2,1.2,55.038,45.896,32.1,-0.2039,0.6,0.6,0.6,4.363
181,6/11/17 1:00,0.07,0.1129,1.2,1.2,1.2,53.82,48.938,28.6,-0.2039,0.6,0.6,0.6,4.363
182,6/11/17 2:00,0.07,0.1121,1.2,1.2,1.2,53.078,54.604,27,-0.2039,0.6,0.6,0.6,4.357
183,6/11/17 3:00,0.0693,0.1129,1.2,1.2,1.2,52.335,52.772,31.4,-0.2039,0.6,0.6,0.6,4.357
184,6/11/17 4:00,0.0707,0.11,1.2,1.2,1.2,51.721,51.633,33.3,-0.2039,0.6,0.6,0.6,4.357
185,6/11/17 5:00,0.0707,0.1107,1.2,1.2,1.2,50.841,40.298,56.2,-0.2039,0.6,0.6,0.6,4.363
186,6/11/17 6:00,0.0722,0.1114,1.2,1.2,61.2,50.002,36.939,72.7,-0.2039,4.4,35.6,3.1,4.381
187,6/11/17 7:00,0.0729,0.1114,1.2,1.2,88.7,49.383,38.322,72.2,-0.2039,1.9,26.9,0.6,4.363
188,6/11/17 8:00,0.0722,0.1114,21.2,18.7,941.2,50.047,54.255,48.8,-0.2039,65.6,478.1,46.9,4.387
189,6/11/17 9:00,0.07,0.1107,31.2,28.7,1326.2,52.029,61.677,31.8,-0.2039,90.6,670.6,66.9,4.363
190,6/11/17 10:00,0.0678,0.1121,8.7,6.2,373.7,54.648,59.959,33.5,-0.2039,21.9,178.1,18.1,4.363
191,6/11/17 11:00,0.0649,0.1107,23.7,18.7,953.7,56.469,63.862,30.9,-0.2039,59.4,490.6,49.4,4.363
192,6/11/17 12:00,0.0613,0.1085,41.2,33.7,1643.7,58.066,63.604,35.9,-0.2039,95.6,841.9,84.4,4.363
193,6/11/17 13:00,0.0598,0.1114,41.2,31.2,1626.2,60.346,68.527,31.1,-0.2039,89.4,839.4,81.9,4.357
194,6/11/17 14:00,0.0577,0.11,46.2,36.2,1816.2,63.648,69.643,28.4,-0.2039,93.1,935.6,89.4,4.357
195,6/11/17 15:00,0.0569,0.1056,41.2,33.7,1666.2,65.872,71.92,28.7,-0.2039,90.6,854.4,81.9,4.363
196,6/11/17 16:00,0.0555,0.1071,33.7,31.2,1441.2,66.772,71.274,24,-0.2039,89.4,736.9,71.9,4.357
197,6/11/17 17:00,0.0548,0.1107,28.7,28.7,1261.2,66.385,72.264,27.8,-0.2039,89.4,651.9,65.6,4.363
198,6/11/17 18:00,0.054,0.1085,16.2,13.7,836.2,65.23,70.416,21.7,-0.2039,55.6,435.6,44.4,4.357
199,6/11/17 19:00,0.0533,0.1085,8.7,6.2,481.2,63.819,69.6,20.3,-0.2039,25.6,263.1,26.9,4.363
